Name,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
Nicolas GARFIAS,PER,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",HB,32.0,3.2,6.966,0.0,10.166
Nicolas GARFIAS,PER,2009-03-12 20:23:00,World Cup,qual,"Baku, Azerbaijan",PH,54.0,3.4,6.6,3.0,7.0
Nicolas GARFIAS,PER,2001-03-04 20:23:00,World Cup,qual,"Doha, Qatar",PH,47.0,3.6,6.433,0.0,10.033
Nicolas Andres GARFIAS CHAN,PER,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",FX,62.0,4.2,7.933,0.0,12.133
Nicolas Andres GARFIAS CHAN,PER,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",HB,27.0,4.8,8.533,0.0,13.333
Nicolas Andres GARFIAS CHAN,PER,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",PB,72.0,4.0,7.5,0.0,11.5
Nicolas Andres GARFIAS CHAN,PER,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",PH,69.0,3.4,7.666,0.0,11.066
Nicolas Andres GARFIAS CHAN,PER,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",SR,76.0,4.0,7.5,0.0,11.5
Nicolas Andres GARFIAS CHAN,PER,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",VT,75.0,4.0,8.9,0.3,12.6
Kacper GARNCZAREK,POL,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",FX,106.0,4.9,7.4,0.1,12.2
Kacper GARNCZAREK,POL,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",HB,43.0,4.8,8.066,0.0,12.866
Kacper GARNCZAREK,POL,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",PB,61.0,4.9,8.133,0.0,13.033
Kacper GARNCZAREK,POL,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",PH,48.0,4.8,8.1,0.0,12.9
Kacper GARNCZAREK,POL,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",SR,106.0,4.1,8.1,0.0,12.2
Kacper GARNCZAREK,POL,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",VT,85.0,4.4,9.066,0.0,13.466
Sebastian GAWRONSKI,POL,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",FX,44.0,5.5,7.766,0.0,13.266
Sebastian GAWRONSKI,POL,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",HB,99.0,4.8,6.366,0.0,11.166
Sebastian GAWRONSKI,POL,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PB,57.0,5.2,7.9,0.0,13.1
Sebastian GAWRONSKI,POL,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PH,113.0,3.2,7.733,3.0,7.933
Sebastian GAWRONSKI,POL,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",SR,33.0,5.0,8.4,0.0,13.4
Sebastian GAWRONSKI,POL,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT,77.0,5.6,7.966,0.3,13.266
Sebastian GAWRONSKI,POL,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT,21.0,5.2,8.666,0.0,13.866
Sebastian GAWRONSKI,POL,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",FX,56.0,5.7,7.666,0.2,13.166
Sebastian GAWRONSKI,POL,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",HB,76.0,4.7,7.666,0.0,12.366
Sebastian GAWRONSKI,POL,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",PB,36.0,4.9,8.633,0.0,13.533
Sebastian GAWRONSKI,POL,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",PH,116.0,4.0,6.9,0.0,10.9
Sebastian GAWRONSKI,POL,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",SR,92.0,5.0,7.633,0.0,12.633
Sebastian GAWRONSKI,POL,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",VT,16.0,5.2,9.2,0.0,14.4
Sebastian GAWRONSKI,POL,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",FX,6.0,5.7,7.8,0.0,13.5
Sebastian GAWRONSKI,POL,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",FX,5.0,5.7,8.266,0.0,13.966
Sebastian GAWRONSKI,POL,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",HB,44.0,4.4,6.333,0.0,10.733
Sebastian GAWRONSKI,POL,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",PB,13.0,4.9,8.666,0.0,13.566
Sebastian GAWRONSKI,POL,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",PH,53.0,4.2,6.9,0.0,11.1
Sebastian GAWRONSKI,POL,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",SR,39.0,4.6,7.0,0.0,11.6
Sebastian GAWRONSKI,POL,2009-03-12 20:23:00,World Cup,qual,"Baku, Azerbaijan",FX,38.0,5.3,6.266,0.1,11.466
Sebastian GAWRONSKI,POL,2027-04-30 20:23:00,World Cup,qual,"Cairo, Egypt",FX,11.0,5.7,7.7,0.1,13.3
Sebastian GAWRONSKI,POL,2009-03-12 20:23:00,World Cup,qual,"Baku, Azerbaijan",HB,37.0,4.4,7.033,0.0,11.433
Sebastian GAWRONSKI,POL,2027-04-30 20:23:00,World Cup,qual,"Cairo, Egypt",HB,23.0,4.7,7.666,0.0,12.366
Sebastian GAWRONSKI,POL,2009-03-12 20:23:00,World Cup,qual,"Baku, Azerbaijan",PB,34.0,4.5,6.733,0.0,11.233
Sebastian GAWRONSKI,POL,2027-04-30 20:23:00,World Cup,qual,"Cairo, Egypt",PB,16.0,4.9,8.2,0.0,13.1
Sebastian GAWRONSKI,POL,2009-03-12 20:23:00,World Cup,qual,"Baku, Azerbaijan",PH,51.0,4.2,6.166,0.0,10.366
Sebastian GAWRONSKI,POL,2027-04-30 20:23:00,World Cup,qual,"Cairo, Egypt",PH,31.0,4.0,8.0,0.0,12.0
Sebastian GAWRONSKI,POL,2009-03-12 20:23:00,World Cup,qual,"Baku, Azerbaijan",SR,18.0,5.0,8.0,0.0,13.0
Sebastian Norbert GAWRONSKI,POL,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",FX,42.0,5.7,7.433,0.1,13.033
Sebastian Norbert GAWRONSKI,POL,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",HB,55.0,4.7,7.5,0.0,12.2
Sebastian Norbert GAWRONSKI,POL,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",PB,45.0,4.5,8.233,0.0,12.733
Sebastian Norbert GAWRONSKI,POL,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",PH,77.0,4.4,6.133,0.0,10.533
Sebastian Norbert GAWRONSKI,POL,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",SR,28.0,5.0,8.4,0.0,13.4
Sebastian Norbert GAWRONSKI,POL,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",VT,49.0,5.6,7.966,0.0,13.56
Sebastian Norbert GAWRONSKI,POL,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",VT,14.0,5.6,7.866,0.0,13.466
Sebastian Norbert GAWRONSKI,POL,2011-04-16 20:23:00,2023 Senior European Championships,final,"Antalya, Turkey",VT,8.0,5.6,7.866,0.1,13.366
Sebastian Norbert GAWRONSKI,POL,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",VT,6.0,5.6,8.966,0.0,14.566
Sebastian Norbert GAWRONSKI,POL,2009-03-12 20:23:00,World Cup,qual,"Baku, Azerbaijan",VT,14.0,5.6,8.3,0.0,13.9
Sebastian Norbert GAWRONSKI,POL,2009-03-12 20:23:00,World Cup,qual,"Baku, Azerbaijan",VT,14.0,5.2,8.833,0.1,13.933
Maxime GENTGES,BEL,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",FX,65.0,5.0,8.0,0.0,13.0
Maxime GENTGES,BEL,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",HB,9.0,5.5,8.0,0.0,13.5
Maxime GENTGES,BEL,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",PB,19.0,5.5,8.466,0.0,13.966
Maxime GENTGES,BEL,2011-04-16 20:23:00,2023 Senior European Championships,final,"Antalya, Turkey",PH,2.0,6.2,8.366,0.0,14.566
Maxime GENTGES,BEL,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",PH,8.0,6.2,7.966,0.0,14.166
Maxime GENTGES,BEL,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",SR,119.0,4.6,7.233,0.0,11.833
Maxime GENTGES,BEL,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",HB,8.0,4.9,7.366,0.0,12.266
Maxime GENTGES,BEL,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",HB,7.0,5.5,7.966,0.0,13.466
Maxime GENTGES,BEL,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",PH,27.0,6.2,7.333,0.0,13.533
Maxime GENTGES,BEL,2027-04-30 20:23:00,World Cup,final,"Cairo, Egypt",HB,2.0,5.5,8.266,0.0,13.766
Maxime GENTGES,BEL,2027-04-30 20:23:00,World Cup,qual,"Cairo, Egypt",HB,3.0,5.5,8.5,0.0,14.0
Maxime GENTGES,BEL,2027-04-30 20:23:00,World Cup,qual,"Cairo, Egypt",PH,13.0,6.2,7.7,0.0,13.9
Ilias GEORGIOU,CYP,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",FX,58.0,5.0,8.233,0.1,13.133
Ilias GEORGIOU,CYP,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",HB,49.0,5.3,7.533,0.0,12.833
Ilias GEORGIOU,CYP,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",PB,80.0,5.2,7.533,0.0,12.733
Ilias GEORGIOU,CYP,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",PH,100.0,4.7,6.933,0.0,11.633
Ilias GEORGIOU,CYP,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",SR,28.0,4.7,8.766,0.0,13.466
Ilias GEORGIOU,CYP,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",VT,35.0,4.8,9.3,0.0,14.1
Ilias GEORGIOU,CYP,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",HB,35.0,5.2,6.2,0.0,11.4
Ilias GEORGIOU,CYP,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",PB,8.0,5.6,7.233,0.0,12.833
Ilias GEORGIOU,CYP,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",PB,6.0,6.0,8.366,0.0,14.366
Ilias GEORGIOU,CYP,2023-02-26 20:23:00,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",PH,34.0,5.0,7.966,0.0,12.966
Marios GEORGIOU,CYP,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",FX,32.0,5.5,8.033,0.0,13.533
Marios GEORGIOU,CYP,2018-08-21 20:22:00,2022 Senior European Championships,final,"Munich, Germany",HB,1.0,6.0,8.4,0.0,14.4
Marios GEORGIOU,CYP,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",HB,1.0,5.8,8.433,0.0,14.233
Marios GEORGIOU,CYP,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PH,72.0,6.2,5.833,0.0,12.033
Marios GEORGIOU,CYP,2027-04-30 20:23:00,World Cup,qual,"Cairo, Egypt",HB,9.0,5.3,8.0,0.0,13.3
Samuel GHINN,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,21.0,5.5,6.7,0.0,12.2
Samuel GHINN,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,final,"Liverpool, England",HB,7.0,3.7,7.8,0.0,11.5
Samuel GHINN,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",HB,9.0,4.1,8.5,0.0,12.6
Samuel GHINN,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",PB,14.0,5.1,7.8,0.0,12.9
Samuel GHINN,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,final,"Liverpool, England",PH,8.0,3.5,5.5,0.0,9.0
Samuel GHINN,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",PH,8.0,5.5,7.15,0.0,12.65
Samuel GHINN,GBR,2023-03-26 20:23:00,2023 British Gymnastics Championships,qual,"Liverpool, England",SR,18.0,3.9,8.6,0.0,12.5
Lay GIANNINI,ITA,2001-08-05 20:23:00,2023 FISH World University Games,AAfinal,"Chengdu, China",FX,12.0,5.4,8.0,0.1,13.3
Lay GIANNINI,ITA,2001-08-05 20:23:00,2023 FISH World University Games,AAfinal,"Chengdu, China",HB,7.0,4.9,8.7,0.0,13.6
Lay GIANNINI,ITA,2001-08-05 20:23:00,2023 FISH World University Games,AAfinal,"Chengdu, China",PB,6.0,5.7,8.6,0.0,14.3
Lay GIANNINI,ITA,2001-08-05 20:23:00,2023 FISH World University Games,AAfinal,"Chengdu, China",PH,14.0,4.8,8.0,0.0,12.8
Lay GIANNINI,ITA,2001-08-05 20:23:00,2023 FISH World University Games,AAfinal,"Chengdu, China",SR,10.0,4.5,8.733,0.0,13.233
Lay GIANNINI,ITA,2001-08-05 20:23:00,2023 FISH World University Games,AAfinal,"Chengdu, China",VT,7.0,5.2,9.033,0.0,14.233
Lay GIANNINI,ITA,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",FX,27.0,5.4,7.9,0.0,13.3
Lay GIANNINI,ITA,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",HB,19.0,4.9,8.6,0.0,13.5
Lay GIANNINI,ITA,2001-08-05 20:23:00,2023 FISU World University Games,final,"Chengdu, China",PB,8.0,5.7,7.233,0.0,12.93
Lay GIANNINI,ITA,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",PB,14.0,5.7,8.266,0.0,13.966
Lay GIANNINI,ITA,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",PH,29.0,4.8,8.0,0.0,12.8
Lay GIANNINI,ITA,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",SR,35.0,4.5,8.566,0.0,13.066
Lay GIANNINI,ITA,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",VT,56.0,5.2,8.233,0.0,13.433
Lay GIANNINI,ITA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,20.0,5.4,8.3,0.1,13.6
Lay GIANNINI,ITA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",HB,23.0,5.0,8.1,0.0,13.1
Lay GIANNINI,ITA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PB,48.0,4.9,7.4,0.0,12.3
Lay GIANNINI,ITA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PH,24.0,4.8,7.75,0.0,12.55
Lay GIANNINI,ITA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT,20.0,5.2,8.95,0.0,14.15
Luca GIUBELLINI,SUI,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",FX,63.0,5.8,7.566,0.3,13.066
Luca GIUBELLINI,SUI,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",PH,11.0,5.9,7.966,0.0,13.866
Luca GIUBELLINI,SUI,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",VT,9.0,5.6,9.0,0.1,14.5
Luca GIUBELLINI,SUI,2011-04-16 20:23:00,2023 Senior European Championships,final,"Antalya, Turkey",VT,6.0,5.2,8.8,0.1,13.9
Luca GIUBELLINI,SUI,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",VT,8.0,5.2,9.033,0.0,14.233
Stavros GKINIS,GRE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",FX,78.0,5.0,7.766,0.1,12.666
Stavros GKINIS,GRE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",HB,68.0,4.0,8.5,0.0,12.5
Stavros GKINIS,GRE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PB,59.0,4.5,8.566,0.0,13.066
Stavros GKINIS,GRE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PH,114.0,3.6,6.366,3.0,6.966
Stavros GKINIS,GRE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",SR,51.0,5.1,8.0,0.0,13.1
Stavros GKINIS,GRE,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT,98.0,4.0,8.933,0.1,12.833
Stavros GKINIS,GRE,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",SR,45.0,5.7,6.966,0.0,12.666
Rodrigo GOMEZ,MEX,2024-06-28 20:23:00,2023 Central American and Caribbean Games,final,"San Salvador, El Salvador",FX,7.0,5.4,7.1,0.0,12.5
Rodrigo GOMEZ,MEX,2024-06-28 20:23:00,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,7.0,5.6,7.8,0.0,13.4
Rodrigo GOMEZ,MEX,2024-06-28 20:23:00,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,10.0,3.9,8.15,0.0,12.05
Rodrigo GOMEZ,MEX,2024-06-28 20:23:00,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,25.0,4.2,7.6,0.0,11.8
Rodrigo GOMEZ,MEX,2024-06-28 20:23:00,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,7.0,4.8,7.7,0.0,12.5
Rodrigo GOMEZ,MEX,2024-06-28 20:23:00,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,21.0,4.7,7.0,0.0,11.7
Rodrigo GOMEZ,MEX,2024-06-28 20:23:00,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT,7.0,4.8,9.0,0.0,13.8
Alkinoos Nikolaos GRAIKOS,GRE,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",FX,65.0,5.5,6.6,0.0,12.1
Alkinoos Nikolaos GRAIKOS,GRE,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",HB,66.0,4.5,7.133,0.0,11.633
Alkinoos Nikolaos GRAIKOS,GRE,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",PB,50.0,4.3,8.233,0.0,12.533
Alkinoos Nikolaos GRAIKOS,GRE,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",PH,39.0,6.0,6.566,0.0,12.566
Alkinoos Nikolaos GRAIKOS,GRE,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",SR,62.0,4.2,7.933,0.0,12.133
Alkinoos Nikolaos GRAIKOS,GRE,2001-08-05 20:23:00,2023 FISU World University Games,qual,"Chengdu, China",VT,44.0,4.8,8.833,0.0,13.63
Alkinoos Nikolaos GRAIKOS,GRE,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",FX,113.0,5.0,6.833,0.0,11.833
Alkinoos Nikolaos GRAIKOS,GRE,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",HB,100.0,4.4,7.466,0.0,11.866
Alkinoos Nikolaos GRAIKOS,GRE,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",PH,80.0,4.7,7.4,0.0,12.1
Jermain GRUENBERG,NED,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",FX,66.0,5.1,8.033,0.3,12.833
Jermain GRUENBERG,NED,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",HB,23.0,4.6,8.866,0.0,13.466
Jermain GRUENBERG,NED,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PB,13.0,5.5,8.666,0.0,14.166
Jermain GRUENBERG,NED,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PH,74.0,4.3,7.7,0.0,12.0
Jermain GRUENBERG,NED,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",SR,65.0,4.2,8.666,0.0,12.866
Jermain GRUENBERG,NED,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT,60.0,4.8,9.1,0.1,13.8
Jermain GRUENBERG,NED,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",FX,124.0,5.3,5.633,0.5,10.433
Jermain GRUENBERG,NED,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",HB,34.0,5.0,8.0,0.0,13.0
Jermain GRUENBERG,NED,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",PB,94.0,5.1,7.233,0.0,12.333
Jermain GRUENBERG,NED,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",PH,99.0,3.7,7.933,0.0,11.633
Jermain GRUENBERG,NED,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",SR,80.0,4.2,8.566,0.0,12.766
Jermain GRUENBERG,NED,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",VT,77.0,4.8,8.866,0.0,13.666
Jermain GRUENBERG,NED,2025-05-28 20:23:00,2023 Varna World Challenge Cup Results,final,"Varna, Bulgaria",HB,7.0,5.4,7.366,0.0,12.766
Jermain GRUENBERG,NED,2025-05-28 20:23:00,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",HB,4.0,5.0,8.4,0.0,13.4
Jermain GRUENBERG,NED,2025-05-28 20:23:00,2023 Varna World Challenge Cup Results,final,"Varna, Bulgaria",PB,3.0,5.9,8.166,0.0,14.06
Jermain GRUENBERG,NED,2025-05-28 20:23:00,2023 Varna World Challenge Cup Results,qual,"Varna, Bulgaria",PB,2.0,5.9,8.55,0.0,14.45
Martin GUDMUNDSSON,ISL,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",FX,45.0,4.6,8.633,0.0,13.233
Martin GUDMUNDSSON,ISL,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",HB,63.0,4.3,8.3,0.0,12.6
Martin GUDMUNDSSON,ISL,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PB,108.0,3.1,7.566,3.0,7.666
Martin GUDMUNDSSON,ISL,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PH,102.0,3.6,7.166,0.0,10.766
Martin GUDMUNDSSON,ISL,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",SR,98.0,4.0,8.033,0.0,12.033
Martin GUDMUNDSSON,ISL,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT,100.0,4.8,8.3,0.3,12.8
Martin GUDMUNDSSON,ISL,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",FX,57.0,4.6,8.633,0.1,13.133
Martin GUDMUNDSSON,ISL,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",HB,87.0,4.2,8.0,0.0,12.2
Martin GUDMUNDSSON,ISL,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",PB,95.0,3.9,8.3,0.0,12.2
Martin GUDMUNDSSON,ISL,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",PH,112.0,3.6,7.533,0.0,11.133
Martin GUDMUNDSSON,ISL,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",SR,112.0,4.1,7.966,0.0,12.066
Martin GUDMUNDSSON,ISL,2011-04-16 20:23:00,2023 Senior European Championships,qual,"Antalya, Turkey",VT,71.0,4.8,8.9,0.0,13.7
Nelson GUILBE,PUR,2024-06-28 20:23:00,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,25.0,4.6,5.4,0.0,10.0
Yuri GUIMARÃES,BRA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",FX,6.0,5.8,7.566,0.3,13.066
Yuri GUIMARÃES,BRA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,11.0,5.9,8.15,0.0,14.05
Yuri GUIMARÃES,BRA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",HB,20.0,5.0,8.25,0.0,13.25
Yuri GUIMARÃES,BRA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PB,36.0,5.5,7.65,0.0,13.15
Yuri GUIMARÃES,BRA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",SR,39.0,5.0,8.0,0.0,13.0
Yuri GUIMARÃES,BRA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",VT,2.0,5.2,9.333,0.0,14.533
Yuri GUIMARÃES,BRA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT,6.0,5.2,9.2,0.0,14.4
Yuri GUIMARÃES,BRA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",VT,2.0,5.2,9.1,0.0,14.3
Yuri GUIMARÃES,BRA,2017-03-19 20:23:00,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT,6.0,5.2,9.4,0.0,14.6
Pavel GULIDOV,ISR,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",FX,85.0,5.2,7.466,0.2,12.466
Pavel GULIDOV,ISR,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PB,55.0,5.2,7.966,0.0,13.166
Pavel GULIDOV,ISR,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",PH,58.0,4.6,8.033,0.0,12.633
Pavel GULIDOV,ISR,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",SR,27.0,5.4,8.166,0.0,13.566
Pavel GULIDOV,ISR,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT,33.0,5.2,9.1,0.1,14.2
Pavel GULIDOV,ISR,2018-08-21 20:22:00,2022 Senior European Championships,qual,"Munich, Germany",VT,19.0,5.2,7.833,0.1,12.933
