AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX
10.627,1012.7,94.911,4.2493,24.263,1085.9,550.05,134.66,11.902,0.95603,74.315
10.691,1012.5,96.389,4.1927,24.288,1086.2,550.08,134.52,11.862,1.0752,75.224
10.61,1012.3,96.254,4.2523,24.131,1084.9,550.11,134.11,11.819,1.0796,74.498
11.118,1012.1,95.654,4.2331,24.221,1085.8,549.96,134.05,11.794,1.2096,74.811
11.898,1011.9,93.275,4.2441,24.381,1086.4,550.04,134.49,11.968,1.608,74.179
13.586,1010.2,82.083,4.2382,24.421,1086.6,550.01,134.13,11.922,0.90337,72.522
13.671,1009.3,81.846,5.416,32.762,1099.8,529.84,158.59,13.901,1.0901,69.537
13.815,1008.7,80.424,4.2266,24.623,1085.7,549.09,134.19,11.919,1.5491,74.685
14.221,1008,74.934,4.2467,24.496,1086.3,550.06,133.74,11.878,1.26,74.379
14.892,1007.2,66.74,4.2261,24.523,1086.9,550.13,133.74,11.879,1.0276,74.514
14.569,1006.7,77.6,4.2395,24.473,1086.3,550.04,133.78,11.875,0.76444,71.401
13.37,1005,78.771,4.1731,24.201,1085.4,550.15,133.82,11.869,0.33053,72.519
13.15,1004.3,80.587,4.2011,24.296,1085.4,549.89,134.07,11.942,1.484,75.621
13.2,1003.3,80.911,4.221,24.414,1086.1,550.32,134.42,12.012,1.1838,74.947
13.541,1002,78.951,4.2258,24.423,1086.2,550.11,134.43,11.956,1.3396,74.845
14.055,1000.9,76.197,4.1916,24.02,1084.1,550.17,132.58,11.802,2.1004,75.413
14.08,999.94,75.93,4.2183,24.277,1085,549.89,133.58,11.753,2.1447,75.983
13.772,999.29,77.394,4.1776,23.971,1083.7,550.19,132.46,11.76,2.121,75.449
13.498,998.45,78.705,4.21,24.233,1085.4,549.91,133.65,11.842,2.2897,76.557
13.375,997.85,80.612,4.1601,24.285,1085.3,549.85,133.65,11.836,0.41468,72.906
12.976,997.85,85.379,4.1733,24.282,1085.2,549.84,133.67,11.83,0.44069,73.006
12.508,998.5,89.838,4.2217,24.291,1085.1,549.76,133.66,11.825,0.5373,72.269
12.15,998.1,93.838,4.2167,24.32,1084.6,549.82,133.67,11.818,0.39417,72.494
12.262,998.01,93.04,4.2293,24.328,1084.4,550.16,133.69,11.808,1.5864,74.61
12.602,997.43,92.779,4.2198,24.252,1084.6,549.87,133.71,11.803,1.6662,73.829
13.07,997.47,91.88,4.2787,24.67,1085.5,549.37,134.99,11.992,0.90871,73.373
13.295,997.41,91.51,5.2554,31.372,1099.6,535.03,156.69,13.506,0.013457,71.83
12.518,997.57,87.373,4.1006,24.191,1084.2,550.3,133.65,11.686,0.34411,77.615
11.675,998.44,91.656,4.1343,24.042,1083.6,550.1,133.51,11.768,2.8678,83.253
11.498,999.11,91.744,4.1462,24.014,1083.8,550.34,133.6,11.759,3.4602,84.435
11.403,999.52,91.419,4.1791,24.258,1085.2,549.85,134.81,11.933,2.1108,76.212
11.396,1000.3,91.399,4.1985,24.288,1085.8,549.94,135.2,11.986,1.3205,74.827
11.322,1000.8,89.76,4.1475,24.089,1084.8,549.93,134.37,11.841,1.2759,75.866
10.509,1002.4,89.11,4.1332,24.099,1085.4,550.14,134.66,11.797,0.021272,73.876
10.463,1002.8,90.044,4.1048,23.9,1084.5,549.96,134.03,11.723,0.67622,75.561
10.284,1003.1,88.574,4.0998,23.974,1084.6,550.14,134.38,11.848,0.51541,75.092
10.178,1003.7,88.013,4.1082,23.951,1084.8,549.72,134.54,11.782,1.7646,78.308
10.19,1004.4,88.562,4.111,23.965,1084.9,549.91,134.66,11.803,2.7196,79.249
9.7291,1005,86.673,4.0738,23.901,1084.9,549.97,134.66,11.809,2.7111,80.203
9.2525,1005.7,87.482,4.0582,23.874,1085,550.13,134.67,11.806,3.0144,81.518
9.1992,1006.7,88.402,4.0597,23.871,1084.9,550.03,134.63,11.799,1.4586,78.344
9.0287,1007.3,88.344,4.0417,23.789,1084.3,550.13,134.29,11.72,0.31889,76.44
8.703,1008.1,86.367,4.0348,23.866,1084.7,549.94,134.67,11.769,0.10883,77.431
8.3955,1008.7,85.763,4.0579,23.764,1084.2,549.84,134.53,11.778,0.33028,78.337
8.3609,1009.1,84.023,3.8146,22.222,1075.5,550.14,127.94,11.465,1.1325,80.294
8.1959,1009.6,83.12,4.0042,23.55,1083.6,550.13,133.97,11.834,1.3315,80.671
8.1107,1010.1,82.436,3.9931,23.478,1083.2,550.25,133.7,11.807,1.6975,81.729
7.8131,1010.7,82.373,3.9711,23.425,1083.2,550.15,133.7,11.785,1.5337,82.162
7.545,1011.3,83.184,3.9807,23.374,1082.9,550.04,133.73,11.757,1.7521,82.318
7.501,1011.9,83.873,4.0212,23.602,1084.4,550.2,134.68,11.687,1.4119,82.105
7.5912,1012.7,83.874,3.996,23.417,1083.3,550.19,133.86,11.777,1.7368,82.71
7.6426,1013.2,82.689,4.0112,23.502,1083.7,550.12,134.14,11.731,1.5642,82.617
7.4898,1013.3,80.757,3.993,23.454,1083.8,550.03,134.23,11.808,2.1891,84.311
7.1942,1013.7,80.331,3.9869,23.324,1082.9,549.98,133.7,11.865,2.7349,85.03
6.8139,1013.8,81.137,3.9895,23.42,1083.8,549.95,134.35,11.853,2.6909,85.352
6.6059,1013.8,81.978,3.9836,23.401,1083.4,550.05,134.31,11.811,2.5745,85.407
6.5057,1013.7,82.882,3.978,23.386,1083.6,549.9,134.32,11.76,2.1794,85.395
6.5053,1013.7,83.974,3.9508,23.041,1081.5,549.94,132.61,11.609,1.7529,84.923
6.5795,1013.6,83.801,3.9881,23.318,1082.9,550.05,133.67,11.705,1.8028,84.77
6.5162,1013.6,82.912,3.9725,23.289,1083,550.09,133.67,11.702,1.5527,84.541
6.4512,1013.8,83.545,3.9936,23.327,1082.7,549.93,133.67,11.688,2.0025,85.07
6.4094,1013.8,84.356,4.0186,23.482,1083.7,550.2,133.62,11.674,2.8029,85.662
6.4753,1013.9,84.623,4.092,23.623,1084.3,550.15,133.45,11.696,2.7103,85.522
6.4331,1014.3,85.297,4.1114,23.658,1084.9,549.91,134.08,11.743,2.7743,85.718
6.6515,1014.6,85.867,4.1307,23.801,1085.5,549.92,134.44,11.887,2.5579,85.662
7.6511,1014.4,84.259,5.0285,30.414,1096.1,534.29,154.75,13.444,1.4503,73.622
8.9323,1014.1,77.363,5.2765,32.056,1100.2,531.21,160.6,13.958,1.0374,71.295
9.5941,1013.8,72.854,5.3405,32.325,1100.3,529.97,160.65,13.976,1.3063,71.52
10.351,1013.4,69.262,5.3029,32.024,1099.9,530.8,159.8,13.859,0.84475,70.687
10.248,1013.1,70.732,5.3555,32.436,1100,529.71,160.69,13.928,0.45851,69.164
10.093,1013,72.595,5.3331,32.228,1100.3,530.74,160.52,13.91,0.51625,69.781
10.191,1012.7,73.483,5.3638,32.506,1100.2,529.5,161.23,14.022,0.50772,69.413
10.047,1012.6,75.971,5.302,32.232,1100.1,530.36,160.96,13.957,0.81314,70.541
9.7038,1012.8,75.201,5.3518,32.582,1100.2,528.99,161.85,14.067,1.7523,72.642
9.4282,1013,74.992,5.2645,32.208,1099.9,530.53,161.22,13.81,2.1326,74.305
9.0291,1012.8,76.27,5.4282,33.271,1100,526.91,163.63,14.133,2.1054,72.24
8.6401,1012.6,78.721,4.5035,26.698,1089.4,542.9,143.81,12.509,2.2081,80.324
8.494,1012.4,80.245,4.0941,23.8,1084.3,549.85,134.29,11.877,2.074,82.188
8.5074,1011.9,80.584,4.0712,23.603,1083.2,550,133.26,11.728,2.2849,83.01
8.551,1011.7,81.621,4.1183,23.905,1085.1,549.94,134.53,11.944,2.2002,81.755
8.6087,1011.5,84.016,4.1092,23.817,1084.1,550.22,133.91,11.754,1.8832,81.093
8.6814,1010.9,86.78,4.1245,23.755,1083.8,550.09,133.66,11.838,0.35988,78.148
8.5124,1010.6,87.415,4.1362,23.869,1084.5,550.06,134.32,11.823,0.33786,78.449
8.2682,1009.9,87.063,4.0898,23.733,1083.4,550.18,133.67,11.766,0.76009,79.177
7.8995,1009.5,87.459,4.0846,23.68,1083.5,550.12,133.67,11.75,0.60433,79.923
7.8101,1009,88.421,4.095,23.667,1083.3,549.85,133.66,11.719,1.5887,80.919
7.948,1008.5,90.634,4.127,23.74,1084,549.73,133.89,11.681,1.3846,80.106
8.3075,1008.2,91.458,4.1716,23.77,1083.9,549.95,134.03,11.723,1.4091,79.478
8.8239,1007.8,91.301,4.1831,23.802,1083.7,549.99,133.94,11.777,1.5149,78.871
9.5071,1007.2,90.796,4.3867,25.259,1090.7,549.01,139.62,12.239,1.0885,82.444
10.094,1006.8,89.727,5.3762,32.161,1100,531.09,160.03,13.85,0.66601,70.701
10.367,1006.5,90.994,5.3355,31.779,1100.3,532.34,159.43,13.884,0.43938,70.247
10.219,1005.9,93.526,5.4033,32.217,1099.9,531.14,160.31,13.801,0.48274,70.353
9.8815,1005.7,97.608,5.3708,31.772,1100.1,532.67,159.48,13.673,0.49992,70.282
9.8241,1005.3,100.07,5.4781,32.203,1100.1,531.23,160.53,13.848,0.36164,69.701
9.8568,1005.1,100.15,5.4093,31.941,1100.1,532.16,159.97,13.883,0.77798,70.613
10.061,1005.5,99.462,5.4565,32.322,1100.1,530.98,160.47,13.869,0.49536,69.775
10.364,1005.9,98.556,5.4174,32.06,1100,532.03,159.96,13.785,0.068718,68.93
10.443,1006.3,97.196,5.437,32.473,1100,530.45,160.69,13.931,0.099827,67.815
10.569,1006.7,96.269,4.3397,25.04,1086.3,547.96,137.23,12.103,0.17078,73.227
10.726,1006.9,95.889,4.2363,23.981,1084.6,550.02,134.02,11.865,0.75,75.318
10.744,1007.1,96.472,4.2333,23.986,1083.9,550.05,133.75,11.888,1.5862,76.17
10.835,1007.3,96.359,4.2762,24.188,1085.4,550.04,134.57,11.964,1.6346,76.823
10.88,1007.6,96.035,4.2442,24.111,1084.9,549.86,134.29,11.87,1.5689,76.43
10.846,1007.6,95.464,4.2391,23.843,1084.5,550.14,133.74,11.856,1.6383,77.332
10.773,1007.5,95.353,4.2186,23.844,1083.9,550.04,133.35,11.674,1.9799,77.394
10.764,1007.8,94.784,4.2425,23.942,1084,549.72,133.71,11.659,1.6109,77.136
10.579,1007.7,94.04,4.2205,23.833,1084,549.99,133.67,11.722,1.5315,77.144
10.044,1007.6,96.694,4.2279,23.879,1084,549.95,133.67,11.781,1.7137,77.598
9.8142,1007.5,98.658,4.2228,23.9,1084,550.04,133.65,11.794,0.48919,74.672
9.7702,1007.5,99.557,4.2151,23.887,1083.9,549.82,133.55,11.784,0.28461,74.581
9.8586,1008,100.1,4.2672,23.88,1084.2,550.33,133.54,11.789,0.26839,74.832
9.9265,1008.1,100.15,4.2829,23.793,1083.4,549.97,133.36,11.806,0.54694,74.3
10.312,1008.6,99.312,5.4131,32.107,1100.3,530.4,160.72,13.945,0.1854,66.371
10.818,1009.2,96.621,5.385,32.175,1100.1,530.36,160.6,13.917,0.044665,65.864
10.478,1009.8,95.26,5.3682,32.175,1100.1,529.93,161.04,13.949,0.53954,68.579
10.341,1010.3,95.558,5.3485,32.005,1100.2,530.36,160.86,13.941,0.94857,68.768
10.507,1010.7,96.291,5.3903,32.183,1100.2,529.91,160.98,13.987,0.75701,67.862
10.976,1011.1,97.511,5.3794,31.816,1100.3,531.46,159.69,13.937,0.9645,67.988
10.873,1011.4,95.563,5.4138,32.172,1100,530.11,160.59,13.911,0.19972,65.382
10.378,1011.6,93.689,4.3363,25.003,1085.4,546.56,137.35,12.136,0.7027,73.935
9.9367,1011.7,94.682,4.137,23.746,1084,549.93,133.73,11.768,0.7338,75.166
9.3684,1012,97.864,4.174,23.883,1084.9,550.03,134.44,11.822,0.68723,75.126
8.876,1011.9,98.843,4.1202,23.688,1084.2,550,133.52,11.789,0.01096,73.879
8.4025,1012.4,94.744,4.1987,23.993,1085.8,549.99,133.66,11.79,1.3665,78.926
8.2673,1012.8,93.272,4.1991,23.928,1085.9,550.25,133.66,11.738,1.7001,79.809
8.3744,1013.2,93.843,4.1315,23.72,1084.6,550.24,133.73,11.771,1.8887,79.668
8.3155,1013.5,94.754,5.3891,32.619,1100.4,528.52,162.89,14.006,1.826,67.612
8.3761,1013.2,93.923,5.3479,32.336,1100.3,529.3,162.72,14.005,0.41858,66.143
8.6398,1013.2,92.75,5.3823,32.677,1099.9,528.17,163.17,14.075,0.16697,65.663
6.999,1013.2,89.642,5.317,32.686,1100.1,527.86,164.82,13.973,1.6213,70.387
6.69,1013.3,91.086,5.3749,32.873,1100,527,165.16,14.132,2.7355,72.595
6.6096,1013.6,91.797,5.349,32.711,1100.1,527.42,164.93,14.159,2.6974,72.017
6.4783,1013.6,92.029,5.3912,33.068,1100.2,526.27,165.67,14.25,2.7933,72.007
6.2282,1013.7,92.742,4.0229,23.473,1083.3,550.04,134.59,11.845,0.7491,79.757
6.3061,1012.7,92.746,4.0692,23.764,1084.9,550,133.81,11.887,2.1337,82.717
6.1577,1012.7,93.158,4.0791,23.816,1085.2,549.91,134.13,11.892,3.0006,84.848
6.1553,1012.5,92.72,4.0758,23.662,1084.5,550.13,133.67,11.81,3.2416,85.731
6.1867,1012.3,91.762,4.0763,23.676,1084.7,549.82,133.68,11.823,3.3546,86.078
6.0069,1011.9,92.201,4.059,23.688,1084.5,550.09,133.6,11.739,2.518,84.217
5.914,1011.9,92.371,4.0644,23.553,1083.8,549.96,133.23,11.74,3.0005,85.062
6.105,1012.2,92.516,4.1717,24.072,1085.2,548.96,135.17,11.913,3.3215,85.284
6.1265,1012.7,91.15,5.4115,33.137,1099.9,526.07,165.3,14.211,3.5197,74.42
5.7551,1012.5,92.997,5.3251,32.578,1100,528.18,164.57,14.113,0.79035,66.038
6.0091,1011,91.326,5.2508,32.945,1100.1,527.94,165.28,14.09,0.4118,68.762
6.0813,1011.1,90.588,5.2865,33.238,1099.9,526.47,165.67,14.187,4.2854,69.102
5.6594,1013.9,94.421,5.4043,33.262,1100,525.86,166.44,14.256,0.74985,67.029
6.7431,1014.5,96.801,4.1579,23.687,1085.2,549.73,134.33,11.962,0.40679,77.735
6.8108,1014.9,94.7,4.1032,23.645,1084.9,549.84,134.42,11.842,0.27362,77.913
6.2663,1015.3,94.181,4.0767,23.388,1083.8,550.01,133.7,11.774,0.46446,79.655
5.7327,1015.5,93.574,4.0415,23.367,1083.6,550.03,133.7,11.753,1.3623,82.528
5.1602,1015.8,93.766,4.0424,23.422,1083.6,549.68,134.13,11.885,2.2197,85.762
4.7822,1016.3,93.576,4.0567,23.476,1084,550.32,133.67,11.834,2.484,88.435
4.4527,1016.5,93.482,4.03,23.435,1083.8,550.06,133.67,11.786,4.7475,95.115
4.0245,1016.6,93.537,3.9871,23.461,1083.7,550.21,133.66,11.756,3.7401,91.496
3.5311,1016.9,94.216,4.0003,23.597,1084.6,549.9,134.33,11.725,3.5489,91.038
3.2689,1017.1,92.804,3.9579,23.69,1084.5,549.91,134.71,11.836,3.3008,91.039
3.231,1017,89.759,5.2902,33.044,1099.8,526.33,165.4,14.166,3.4159,74.855
3.1618,1017,87.762,5.1351,32.449,1099.8,527.86,165.91,14.165,3.0707,75.384
3.5141,1017.5,86.561,5.3277,33.491,1099.8,524.48,168.31,14.326,1.0928,70.043
3.9513,1017.4,84.882,5.3113,33.325,1099.7,525.11,168.03,14.29,0.50111,68.232
3.8227,1016.6,84.339,5.3315,33.362,1100.3,524.76,168.32,14.342,0.087034,67.089
3.8472,1016.8,85.311,5.402,33.656,1100,523.59,168.83,14.378,2.1597,69.595
3.9118,1016.9,86.027,5.4036,33.463,1099.7,524.22,168.48,14.319,2.3538,69.778
3.9759,1017.2,86.529,5.4381,33.604,1099.7,523.55,168.66,14.35,2.3426,69.494
4.0435,1017.5,87.352,5.3472,32.944,1099.9,526.14,167.21,14.108,2.052,69.16
4.1553,1017.7,88.485,5.3883,33.098,1100,525.59,167.19,14.22,2.2218,69.019
4.3198,1017.8,88.514,5.4087,33.281,1100.1,524.84,167.81,14.271,2.4045,68.768
4.4862,1018,88.127,4.589,27.416,1089.2,539.21,148.19,12.854,2.6423,78.501
4.5641,1017.7,87.506,4.0057,23.055,1082.4,549.63,133.38,11.786,3.6878,88.496
4.6905,1017.4,86.277,3.9987,22.998,1081.7,549.86,132.79,11.775,1.5948,80.713
4.6215,1017,86.403,3.8748,22.087,1076.4,549.87,128.38,11.45,0.8121,80.559
4.5042,1016.6,86.722,4.0825,23.372,1083.9,549.59,133.71,11.828,0.76276,79.996
4.4248,1016.3,86.028,4.0979,23.413,1084.4,549.95,134.07,11.921,0.5101,81.297
4.3404,1015.9,86.03,4.1068,23.46,1084.6,549.85,134.25,11.86,0.36258,85.333
3.9128,1015.8,86.937,4.0354,23.288,1083.6,549.9,133.67,11.759,0.37079,86.138
4.0467,1016.3,87.689,4.0615,23.259,1083.7,550.11,133.67,11.768,2.5644,86.616
4.1606,1016.6,87.087,4.0884,23.296,1083.7,549.68,133.67,11.749,1.9586,86.429
4.5897,1016.5,86.485,4.1602,23.543,1085.1,549.87,133.65,11.702,3.1044,87.839
5.2032,1016.4,84.175,4.1697,23.552,1085.1,549.96,133.44,11.745,1.7161,84.755
5.5787,1016.2,82.581,4.1763,23.647,1085.3,550.02,133.69,11.844,2.3349,86.237
5.73,1015.8,82.068,4.1861,23.656,1085.6,549.84,133.71,11.845,2.3005,85.919
5.8211,1015.4,82.249,4.1812,23.653,1085.4,550.03,133.73,11.858,2.3786,85.899
5.7865,1015.2,82.874,4.1964,23.731,1085.6,550.25,134.11,11.995,2.299,84.733
5.6956,1015.4,82.729,4.19,23.623,1085.3,549.65,133.72,11.94,0.82501,83.662
5.4389,1015.6,82.687,4.1727,23.578,1084.9,549.97,133.7,11.884,0.97789,84.735
5.2066,1015.8,80.575,4.1373,23.495,1084.9,550.17,133.79,11.903,1.3601,87.447
5.0729,1015.9,80.621,4.1784,23.784,1086.7,550,135.15,11.996,1.6135,87.982
5.7492,1016.4,84.679,4.2248,23.888,1087.2,550,134.46,12.013,0.33097,83.428
5.356,1016.4,86.702,4.2116,23.878,1087.1,550.13,134.43,12.025,1.2811,87.539
5.4418,1016.7,87.456,4.2013,23.713,1086.3,549.96,133.78,11.871,3.002,89.166
5.4242,1016.6,85.977,3.8849,21.64,1073.5,550.14,124.73,11.338,1.2467,86.091
5.4322,1016.8,84.723,3.9259,21.915,1075.5,550.02,125.8,11.459,0.057567,82.679
5.6292,1018.4,85.404,4.1928,23.696,1085.9,549.9,133.68,11.841,3.0575,90.089
5.538,1019.1,86.262,5.5046,33.877,1099.9,523.12,167.85,14.397,1.6618,67.068
5.743,1019.2,87.923,5.3553,32.786,1100,526.58,165.73,14.217,0.16822,63.358
6.7427,1020.4,86.983,5.4057,32.882,1100.1,526.39,165.5,14.192,1.1361,66.652
7.4925,1020.3,85.685,5.4018,32.931,1099.8,526.09,164.93,14.207,1.1475,67.067
7.9914,1020.1,83.203,5.3684,32.606,1099.7,527.81,164.02,14.207,1.1738,67.296
8.2939,1020.4,81.529,5.4839,33.274,1099.8,525.46,164.97,14.217,1.2761,66.332
8.2972,1020.6,80.424,5.4169,32.893,1100.2,526.93,164.29,14.191,0.36076,65.217
7.9162,1021,81.841,5.4302,32.993,1100.1,526.1,164.81,14.214,0.48765,65.147
7.2558,1021.5,83.151,5.3998,32.846,1100,526.54,165.04,14.148,0.38098,64.882
6.912,1021.8,84.306,5.4522,33.356,1099.9,524.67,166.18,14.33,0.58126,64.782
6.6724,1022.3,83.512,5.4294,33.248,1100,524.96,166.31,14.303,1.5485,67.182
6.4251,1022.7,85.026,5.4398,33.269,1100.1,525.05,166.31,14.254,1.6637,67.935
6.4112,1023.1,85.686,4.0482,23.314,1084.4,550.13,134.72,11.946,2.4374,86.244
6.7219,1023.2,84.194,4.1872,23.527,1085.7,549.98,133.27,11.899,2.355,86.909
6.8042,1023.2,82.134,4.2409,23.884,1087.5,549.87,134.49,12.005,0.7586,83.679
6.6964,1023.2,82.149,4.238,23.895,1087.5,549.7,134.49,12.028,0.81375,83.499
6.765,1023.5,82.142,4.2167,23.874,1087.8,549.98,134.49,12.001,0.76392,83.395
6.7837,1023.5,81.999,4.2224,23.72,1086.8,550.1,133.66,11.92,0.80902,83.373
6.8998,1023.4,82.083,4.2331,23.768,1087.2,550.22,133.67,11.919,2.0787,85.404
6.9161,1023.5,81.294,4.2075,23.733,1086.5,550.15,133.66,11.917,2.5256,85.547
6.5318,1023.9,82.684,4.1911,23.67,1086.2,550.34,133.65,11.915,2.636,86.386
6.3725,1024.4,83.496,4.1934,23.529,1085.6,550.19,132.99,11.743,2.648,86.406
6.4551,1024.7,82.06,4.1811,23.594,1085.9,549.9,133.5,11.929,2.5964,86.46
6.1651,1024.9,81.633,5.4271,33.197,1100.2,525.18,165.95,14.253,1.7002,66.113
6.0731,1025.1,81.994,5.3931,33.037,1100.3,525.95,165.94,14.342,1.5567,65.756
6.3753,1025.5,80.117,5.4384,33.441,1100.1,523.88,166.76,14.347,1.4081,64.625
6.4218,1025.6,79.629,5.4117,33.193,1100.3,524.76,166.37,14.27,1.7935,66.883
6.4906,1025.4,79.672,5.4384,33.364,1099.8,524.44,166.54,14.328,1.905,67.725
6.5225,1025.4,78.32,5.3982,33.081,1100.1,525.53,166.15,14.354,1.789,68.263
6.3892,1025.5,77.234,5.4359,33.431,1100.2,524.11,166.96,14.394,1.9107,68.339
5.9497,1025.8,77.613,5.4185,33.297,1100.4,524.68,167.07,14.401,1.3929,67.116
5.5085,1026.3,78.97,5.4642,33.646,1100.1,523.09,167.92,14.439,0.9606,65.951
5.2329,1026.2,79.382,5.4284,33.415,1100.2,524.22,167.58,14.422,1.0573,66.338
5.1714,1026.7,79.861,5.5021,33.978,1100.2,521.83,168.73,14.549,1.1986,65.641
5.0513,1027,80.023,5.5116,33.851,1100.2,522.44,168.61,14.493,1.7706,65.943
5.0951,1027.2,80.487,5.483,33.634,1100.1,523,168.01,14.48,1.7451,66.011
5.3539,1027.1,80.814,5.4129,33.407,1099.7,523.93,167.34,14.353,1.4594,65.442
5.5488,1027.1,79.02,4.1053,23.488,1086,550.07,134.67,11.881,2.2691,87.911
5.8593,1027.4,77.598,4.0897,23.421,1085.8,549.89,134.23,11.963,1.4803,85.533
5.6686,1027.6,77.172,4.0998,23.465,1085.9,550.16,134.25,11.971,1.4679,86.178
5.4235,1027.6,77.959,4.0702,23.321,1085.3,549.99,133.69,11.849,1.8342,87.368
5.3242,1027.5,78.093,4.0597,23.296,1085.2,549.86,133.68,11.796,1.9851,87.958
5.2569,1027.5,78.067,4.0652,23.311,1085.2,550.04,133.68,11.773,2.1611,88.022
5.2576,1027.6,78.608,4.0844,23.311,1085,549.68,133.68,11.75,2.6685,88.962
5.2221,1027.8,80.929,4.0989,23.348,1085.3,549.99,133.69,11.727,3.0372,89.62
5.4035,1028.1,82.875,4.0919,23.365,1085.1,549.75,133.51,11.703,2.9204,88.513
5.633,1028.5,82.415,4.0835,23.374,1084.9,550.02,133.34,11.753,2.645,88.079
5.7625,1028.9,83.325,5.1311,31.145,1096,529.55,158.9,13.772,1.2499,69.097
6.0417,1029,83.724,5.4133,33.214,1100.1,524.21,166.3,14.392,0.51752,64.005
6.1005,1029.4,84.836,5.4651,33.435,1100,523.31,166.95,14.388,0.43207,64.148
5.9681,1029.7,86.743,5.4121,33.126,1100.1,524.53,166.75,14.282,0.50624,64.4
5.9629,1029.4,88.628,5.4652,33.487,1100.1,523.34,167.4,14.391,0.5497,63.839
6.1661,1028.7,90.592,5.3728,32.65,1100.2,526.07,165.4,14.123,0.3814,63.834
6.7619,1028.3,91.162,5.5091,33.359,1100.2,523.73,166.3,14.371,0.041065,62.174
8.6609,1028.2,86.964,5.5054,33.072,1100.3,525.46,164.05,14.312,1.6674,65.614
8.8271,1028.9,85.601,5.4692,32.782,1100.1,526.86,163.5,14.149,1.7522,65.365
8.7158,1029.3,85.731,5.5036,33.067,1099.9,525.6,164.16,14.204,1.7274,64.793
8.5525,1029.5,85.228,5.5167,33.243,1100,525.03,164.65,14.248,1.6353,65.255
8.4878,1029.7,84.409,5.5004,33.163,1099.9,525.06,164.46,14.323,1.726,66.405
8.4755,1029.5,85.024,4.1292,23.551,1085.7,550.06,134.52,11.939,2.4277,84.607
8.4566,1029.3,84.789,4.1682,23.841,1087.3,549.91,135.53,12.027,1.8544,82.523
8.354,1029.2,83.461,4.1639,23.882,1087.6,549.99,135.77,12.011,1.2953,81.822
8.2788,1028.9,84.05,4.13,23.567,1085.5,549.98,134.38,11.849,1.4793,82.138
8.1684,1029,83.105,4.0962,23.418,1084.5,549.9,133.69,11.795,1.6528,82.748
8.0706,1029,81.697,4.0959,23.426,1085,550.13,133.68,11.86,1.8325,84.021
7.972,1028.5,80.759,4.0966,23.489,1085,549.85,133.95,11.943,1.945,83.783
7.8324,1028.2,79.765,4.0756,23.423,1084.7,550.11,133.66,11.878,2.8122,85.2
7.746,1028.1,79.314,4.0691,23.417,1084.7,550.16,133.68,11.817,3.3459,86.756
7.7496,1028.2,77.435,4.068,23.417,1084.6,550.09,133.59,11.729,3.2078,86.889
7.8426,1028.2,79.267,4.6622,27.563,1090.8,539.51,146.33,12.828,2.6936,78.581
8.1803,1028.2,79.606,5.3671,32.352,1100.1,527.97,162.46,14.007,2.0044,68.258
8.6452,1028,75.744,5.5734,33.456,1100.2,524.13,164.62,14.383,1.6767,65.343
8.9015,1028,74.445,5.9202,35.92,1100.1,516.37,169.14,14.837,2.2492,64.894
8.9929,1028.1,71.983,5.4711,33.15,1099.9,525.02,164.16,14.249,2.5359,67.736
9.3157,1027.5,70.763,5.4255,32.693,1099.7,526.59,163.2,14.257,0.91027,65.962
9.8384,1026.7,70.018,5.4209,32.602,1100.4,527.22,162.61,14.212,1.6206,69.055
9.7489,1026.2,70.119,5.4867,32.968,1099.9,525.99,163.37,14.217,1.1096,67.029
9.4577,1026.2,72.583,5.442,32.775,1100,526.61,163.23,14.257,1.1453,65.636
9.1053,1026.5,74.793,5.4519,33.094,1100,525.86,163.8,14.222,1.3927,65.514
8.8843,1026.6,76.16,5.4063,32.862,1099.8,526.89,163.49,14.077,0.392,64.379
8.6,1026.4,81.232,5.4649,33.247,1100.1,525.53,164.21,14.229,0.47314,63.991
8.6689,1026.8,84.36,5.4418,32.889,1100.2,526.84,163.41,14.219,0.4303,63.534
8.7568,1026.9,81.655,4.1222,23.683,1085.7,550.19,134.56,11.981,0.91826,80.731
8.6382,1026.7,81.506,4.1392,23.578,1085.6,550.15,133.83,11.852,1.1562,81.728
9.0771,1026.9,80.253,4.2323,23.929,1087.2,550.3,134.31,12.002,1.0497,81.578
9.2377,1026.9,81.191,4.1404,23.611,1085.7,549.96,132.88,11.856,1.8081,83.057
9.3003,1027.1,81.169,4.1972,23.805,1086.4,549.98,133.66,11.956,1.791,82.634
9.4701,1027.1,81.1,4.2646,24.047,1087.4,550.06,134.19,11.975,1.7762,82.421
9.4882,1026.9,80.105,4.2446,24.042,1087.5,550.21,134.06,12.041,2.1408,83.061
9.3307,1027.3,79.748,4.1806,23.827,1086.4,550.03,133.66,11.951,2.6518,84.443
8.9579,1027.7,79.897,4.1322,23.652,1085.8,550,133.62,11.845,2.4397,83.746
8.4567,1027.9,81.259,4.0812,23.394,1084.8,550.11,133.37,11.678,1.4004,82.51
8.3076,1028.1,82.966,4.1355,23.722,1086.2,549.94,134.73,11.916,1.042,80.634
8.9145,1028.4,80.497,4.1594,23.984,1086.6,549.43,135.2,11.95,1.0819,80.087
9.2799,1028.5,76.681,5.4638,33.168,1099.8,526.04,163.33,14.205,1.5704,60.192
9.7828,1028.3,73.257,5.3917,32.682,1100.1,527.9,162.21,14.212,2.5994,61.318
