Name,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score,Total_Score
Amari Drayton,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",UB,20.0,5.0,6.85,0.0,11.85,11.85
Amari Drayton,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",VT,0.0,4.2,9.0,0.0,13.2,13.2
Amanda EDWARDS,w,AUS,2023-08-05,2023 FISH World University Games,AAfinal,"Chengdu, China",BB,7.0,4.5,7.8,0.0,12.3,12.3
Amanda EDWARDS,w,AUS,2023-08-05,2023 FISH World University Games,AAfinal,"Chengdu, China",FX,7.0,4.5,7.633,0.0,12.133,12.133
Amanda EDWARDS,w,AUS,2023-08-05,2023 FISH World University Games,AAfinal,"Chengdu, China",UB,16.0,3.4,7.6,0.0,11.0,11.0
Amanda EDWARDS,w,AUS,2023-08-05,2023 FISH World University Games,AAfinal,"Chengdu, China",VT,16.0,3.6,8.733,0.0,12.333,12.333
Amanda EDWARDS,w,AUS,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",BB,24.0,4.4,7.133,0.0,11.533,11.533000000000001
Amanda EDWARDS,w,AUS,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",FX,18.0,4.5,7.666,0.3,11.866,11.866
Amanda EDWARDS,w,AUS,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",UB,31.0,3.4,7.266,0.0,10.666,10.666
Amanda EDWARDS,w,AUS,2023-08-05,2023 FISU World University Games,qual,"Chengdu, China",VT1,38.0,3.2,8.566,0.0,11.76,11.766000000000002
Martina EISENEGGER,w,SUI,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",BB,97.0,4.6,5.2,0.1,9.7,9.700000000000001
Martina EISENEGGER,w,SUI,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",UB,65.0,5.0,6.666,0.0,11.666,11.666
Darja ELBE,w,LAT,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",BB,113.0,3.7,5.3,0.0,9.0,9.0
Darja ELBE,w,LAT,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",UB,113.0,1.8,6.4,0.0,8.2,8.200000000000001
None ELPITIYA BADALG D,w,SRI,,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",BB,17.0,4.7,5.85,0.0,10.55,10.55
None ELPITIYA BADALG D,w,SRI,,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",UB,17.0,4.6,5.9,0.0,10.5,10.5
Milka Gehani ELPITIYA BADALGE DONA,w,SRI,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,0.0,0.0,0.0,0.0,0.0,0.0
Milka Gehani ELPITIYA BADALGE DONA,w,SRI,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,143.0,3.1,7.9,4.3,6.7,6.7
Milka Gehani ELPITIYA BADALGE DONA,w,SRI,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,0.0,0.0,0.0,0.0,0.0,0.0
Milka Gehani ELPITIYA BADALGE DONA,w,SRI,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,0.0,0.0,0.0,0.0,0.0,0.0
Milka Gehani ELPITIYA BADALGE DONA,w,SRI,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",BB,33.0,5.0,4.75,0.0,9.75,9.75
Milka Gehani ELPITIYA BADALGE DONA,w,SRI,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,30.0,4.6,6.35,0.3,10.65,10.649999999999999
Milka Gehani ELPITIYA BADALGE DONA,w,SRI,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",UB,14.0,4.8,7.2,0.0,12.0,12.0
Alexandra EMEINIDOU,w,GRE,2023-03-12,FIG Apparatus World Cup 2023,qual,"Baku, Azerbaijan",FX,28.0,4.1,7.266,0.0,11.366,11.366
Alexandra EMEINIDOU,w,GRE,2023-03-12,FIG Apparatus World Cup 2023,qual,"Baku, Azerbaijan",VT1,19.0,3.6,7.666,0.1,11.166,11.166
Alexandra EMEINIDOU,w,GRE,2023-03-12,FIG Apparatus World Cup 2023,qual,"Baku, Azerbaijan",VT2,19.0,3.4,8.4,0.0,11.8,11.8
Fien ENGHELS,w,BEL,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",BB,19.0,4.7,8.0,0.0,12.7,12.7
Fien ENGHELS,w,BEL,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",UB,36.0,5.4,7.2,0.0,12.6,12.600000000000001
Fien ENGHELS,w,BEL,2022-08-14,2022 Senior European Championships,TeamFinal,"Munich, Germany",UB,22.0,5.5,7.133,0.0,12.633,12.633
Fien ENGHELS,w,BEL,2023-04-16,2023 Senior European Championships,final,"Antalya, Turkey",BB,8.0,5.0,6.733,0.3,11.433,11.433
Fien ENGHELS,w,BEL,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",BB,7.0,5.2,7.633,0.0,12.833,12.833
Fien ENGHELS,w,BEL,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",UB,10.0,5.8,8.133,0.0,13.933,13.933
Fien ENGHELS,w,BEL,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",BB,27.0,5.1,7.0,0.1,12.0,12.0
Fien ENGHELS,w,BEL,2023-03-19,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",UB,3.0,5.5,8.166,0.0,13.666,13.666
Fien ENGHELS,w,BEL,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",UB,4.0,5.4,8.45,0.0,13.85,13.85
Dohyun EOM,w,KOR,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,119.0,5.4,5.1,0.0,10.5,10.5
Dohyun EOM,w,KOR,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,53.0,5.0,7.633,0.0,12.633,12.633
Dohyun EOM,w,KOR,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,42.0,5.5,7.566,0.0,13.066,13.065999999999999
Dohyun EOM,w,KOR,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,95.0,4.2,8.4,0.0,12.6,12.600000000000001
Antea ERCEGOVIC,w,CRO,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",FX,115.0,3.2,7.366,0.6,9.966,9.966
Antea ERCEGOVIC,w,CRO,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,0.0,0.0,0.0,0.0,0.0,0.0
Julie ERICHSEN,w,NOR,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",UB,40.0,5.0,7.566,0.0,12.566,12.565999999999999
Julie ERICHSEN,w,NOR,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,104.0,3.6,8.266,0.0,11.866,11.866
Julie ERICHSEN,w,NOR,2023-04-30,FIG Apparatus World Cup 2023,qual,"Cairo, Egypt",UB,16.0,5.0,6.766,0.0,11.766,11.766
Julie ERICHSEN,w,NOR,2023-02-26,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",UB,6.0,5.0,7.566,0.0,12.566,12.565999999999999
Julie ERICHSEN,w,NOR,2023-02-26,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",UB,8.0,5.0,7.7,0.0,12.7,12.7
Julie ERICHSEN,w,NOR,2023-04-30,FIG Apparatus World Cup 2023,qual,"Cairo, Egypt",VT1,13.0,4.2,8.766,0.0,12.966,12.966000000000001
Julie ERICHSEN,w,NOR,2023-02-26,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",VT1,11.0,4.2,8.633,0.0,12.833,12.832999999999998
Julie ERICHSEN,w,NOR,2023-04-30,FIG Apparatus World Cup 2023,qual,"Cairo, Egypt",VT2,13.0,3.4,8.7,0.0,12.1,12.1
Julie ERICHSEN,w,NOR,2023-02-26,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",VT2,11.0,3.4,8.666,0.0,12.066,12.066
Alva ERIKSSON,w,SWE,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,124.0,4.6,5.7,0.0,10.3,10.3
Alva ERIKSSON,w,SWE,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,81.0,4.6,7.7,0.1,12.2,12.200000000000001
Alva ERIKSSON,w,SWE,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,84.0,4.7,7.333,0.0,12.033,12.033000000000001
Alva ERIKSSON,w,SWE,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,133.0,3.2,8.566,0.0,11.766,11.766000000000002
Alva ERIKSSON,w,SWE,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",BB,72.0,4.1,7.166,0.0,11.266,11.266
Alva ERIKSSON,w,SWE,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",FX,51.0,4.4,7.7,0.1,12.0,12.000000000000002
Alva ERIKSSON,w,SWE,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",UB,52.0,4.4,7.533,0.0,11.933,11.933
Alva ERIKSSON,w,SWE,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",VT1,104.0,3.2,8.366,0.0,11.566,11.565999999999999
Natalia ESCALERA,w,MEX,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,71.0,5.2,6.4,0.0,11.6,11.600000000000001
Natalia ESCALERA,w,MEX,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,42.0,5.1,7.733,0.0,12.833,12.832999999999998
Natalia ESCALERA,w,MEX,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,45.0,5.7,7.266,0.0,12.966,12.966000000000001
Natalia ESCALERA,w,MEX,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,66.0,4.6,8.466,0.1,12.966,12.966
Natalia ESCALERA,w,MEX,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT2,21.0,4.4,8.666,0.0,13.066,13.066
Natalia ESCALERA,w,MEX,2023-06-28,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",BB,1.0,5.3,7.7,0.0,13.0,13.0
Natalia ESCALERA,w,MEX,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,8.0,5.3,6.45,0.1,11.65,11.65
Natalia ESCALERA,w,MEX,2023-06-28,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,2.0,5.2,7.75,0.1,12.85,12.85
Natalia ESCALERA,w,MEX,2023-06-28,2023 Central American and Caribbean Games,final,"San Salvador, El Salvador",FX,2.0,5.2,8.2,0.0,13.4,13.399999999999999
Natalia ESCALERA,w,MEX,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,2.0,5.2,8.15,0.1,13.25,13.250000000000002
Natalia ESCALERA,w,MEX,2023-06-28,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",UB,15.0,5.0,6.0,0.0,11.0,11.0
Natalia ESCALERA,w,MEX,2023-06-28,2023 Central American and Caribbean Games,final,"San Salvador, El Salvador",UB,5.0,5.8,6.3,0.0,12.1,12.1
Natalia ESCALERA,w,MEX,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",UB,1.0,5.8,7.75,0.0,13.55,13.55
Natalia ESCALERA,w,MEX,2023-06-28,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT1,11.0,4.6,8.25,0.3,12.55,12.549999999999999
Natalia ESCALERA,w,MEX,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,4.0,4.6,9.05,0.0,13.65,13.65
Natalia ESCALERA,w,MEX,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT2,4.0,4.4,8.8,0.0,13.2,13.200000000000001
Ginna ESCOBAR,w,COL,2023-06-28,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",BB,17.0,4.2,6.45,0.0,10.65,10.65
Ginna ESCOBAR,w,COL,2023-06-28,2023 Central American and Caribbean Games,final,"San Salvador, El Salvador",BB,6.0,4.1,7.1,0.0,11.2,11.2
Ginna ESCOBAR,w,COL,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,10.0,4.5,7.05,0.0,11.55,11.55
Ginna ESCOBAR,w,COL,2023-06-28,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,8.0,4.6,7.35,0.0,11.95,11.95
Ginna ESCOBAR,w,COL,2023-06-28,2023 Central American and Caribbean Games,final,"San Salvador, El Salvador",FX,7.0,4.9,7.1,0.0,12.0,12.0
Ginna ESCOBAR,w,COL,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,6.0,4.9,7.55,0.0,12.45,12.45
Ginna ESCOBAR,w,COL,2023-06-28,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",UB,9.0,4.4,7.4,0.0,11.8,11.8
Ginna ESCOBAR,w,COL,2023-06-28,2023 Central American and Caribbean Games,final,"San Salvador, El Salvador",UB,8.0,4.4,5.35,0.0,9.75,9.75
Ginna ESCOBAR,w,COL,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",UB,8.0,4.3,8.05,0.0,12.35,12.350000000000001
Ginna ESCOBAR,w,COL,2023-06-28,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT1,7.0,4.2,8.55,0.0,12.75,12.75
Ginna ESCOBAR,w,COL,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,12.0,4.2,8.6,0.0,12.8,12.8
Ginna ESCOBAR,w,COL,2023-03-12,FIG Apparatus World Cup 2023,qual,"Baku, Azerbaijan",VT1,14.0,4.2,8.566,0.0,12.766,12.766000000000002
Ginna ESCOBAR,w,COL,2023-03-12,FIG Apparatus World Cup 2023,qual,"Baku, Azerbaijan",VT2,14.0,4.0,7.433,0.1,11.333,11.333
Ginna ESCOBAR BETANCUR,w,COL,2023-03-12,FIG Apparatus World Cup 2023,qual,"Baku, Azerbaijan",BB,43.0,4.4,5.933,0.1,10.233,10.233
Ginna ESCOBAR BETANCUR,w,COL,2023-03-12,FIG Apparatus World Cup 2023,qual,"Baku, Azerbaijan",UB,20.0,4.4,7.066,0.0,11.466,11.466000000000001
Manila ESPOSITO,w,ITA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,107.0,4.7,6.1,0.0,10.8,10.8
Manila ESPOSITO,w,ITA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,14.0,5.4,8.066,0.0,13.466,13.466000000000001
Manila ESPOSITO,w,ITA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,19.0,5.7,8.266,0.0,13.966,13.966000000000001
Manila ESPOSITO,w,ITA,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,33.0,4.2,9.366,0.0,13.566,13.565999999999999
Manila ESPOSITO,w,ITA,2023-04-16,2023 Senior European Championships,AAfinal,"Antalya, Turkey",BB,5.0,5.7,7.333,0.0,13.033,13.033000000000001
Manila ESPOSITO,w,ITA,2023-04-16,2023 Senior European Championships,final,"Antalya, Turkey",BB,2.0,5.7,8.0,0.0,13.7,13.7
Manila ESPOSITO,w,ITA,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",BB,8.0,5.6,7.233,0.0,12.833,12.832999999999998
Manila ESPOSITO,w,ITA,2023-04-16,2023 Senior European Championships,AAfinal,"Antalya, Turkey",FX,22.0,5.4,6.7,0.3,11.8,11.8
Manila ESPOSITO,w,ITA,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",FX,26.0,5.4,7.266,0.1,12.566,12.566
Manila ESPOSITO,w,ITA,2023-04-16,2023 Senior European Championships,AAfinal,"Antalya, Turkey",UB,17.0,5.5,7.0,0.0,12.5,12.5
Manila ESPOSITO,w,ITA,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",UB,52.0,5.6,6.666,0.0,12.266,12.266
Manila ESPOSITO,w,ITA,2023-04-16,2023 Senior European Championships,AAfinal,"Antalya, Turkey",VT1,6.0,4.6,9.0,0.0,13.6,13.6
Manila ESPOSITO,w,ITA,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,14.0,4.6,8.966,0.0,13.566,13.565999999999999
Manila ESPOSITO,w,ITA,2023-02-26,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",FX,2.0,5.5,8.166,0.1,13.566,13.566
Manila ESPOSITO,w,ITA,2023-02-26,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",FX,4.0,5.5,8.133,0.3,13.333,13.332999999999998
Manila ESPOSITO,w,ITA,2023-02-26,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",VT1,1.0,4.6,8.9,0.0,13.5,13.5
Manila ESPOSITO,w,ITA,2023-02-26,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",VT1,1.0,4.6,9.033,0.0,13.633,13.633
Manila ESPOSITO,w,ITA,2023-02-26,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",VT2,1.0,4.2,8.866,0.1,12.966,12.966
Manila ESPOSITO,w,ITA,2023-02-26,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",VT2,1.0,4.2,8.933,0.0,13.133,13.133
Ruby EVAN,w,GBR,2023-02-26,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",BB,6.0,4.8,8.233,0.0,13.033,13.033000000000001
Ruby EVAN,w,GBR,2023-02-26,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",BB,8.0,4.7,8.133,0.0,12.833,12.832999999999998
Ruby EVAN,w,GBR,2023-02-26,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",FX,3.0,5.4,8.066,0.0,13.466,13.466000000000001
Ruby EVAN,w,GBR,2023-02-26,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",FX,2.0,5.4,8.1,0.0,13.5,13.5
Ruby EVAN,w,GBR,2023-02-26,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",UB,12.0,4.6,7.7,0.0,12.3,12.3
Ruby EVAN,w,GBR,2023-02-26,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",VT1,2.0,5.0,9.0,0.0,14.0,14.0
Ruby EVAN,w,GBR,2023-02-26,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",VT1,2.0,5.0,8.9,0.0,13.9,13.9
Ruby EVAN,w,GBR,2023-02-26,FIG Apparatus World Cup 2023,final,"Cottbus, Germany",VT2,2.0,3.8,8.666,0.1,12.366,12.366000000000001
Ruby EVAN,w,GBR,2023-02-26,FIG Apparatus World Cup 2023,qual,"Cottbus, Germany",VT2,2.0,3.8,8.7,0.0,12.5,12.5
Mia EVANS,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,20.0,4.5,6.9,0.0,11.4,11.4
Mia EVANS,w,GBR,2022-03-27,2022 British Gymnastics Championships,final,"Liverpool, England",FX,8.0,4.7,8.05,0.0,12.75,12.75
Mia EVANS,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,8.0,4.8,7.9,0.1,12.6,12.6
Mia EVANS,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,38.0,4.3,6.25,0.0,10.55,10.55
Mia EVANS,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,14.0,4.2,8.8,0.0,13.0,13.0
Mia EVANS,w,WAL,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",BB,28.0,4.7,5.95,0.1,10.55,10.55
Mia EVANS,w,WAL,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,33.0,4.6,6.5,0.7,10.4,10.4
Mia EVANS,w,WAL,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",UB,20.0,4.2,7.4,0.0,11.6,11.600000000000001
Ruby EVANS,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",BB,11.0,4.8,7.25,0.0,12.05,12.05
Ruby EVANS,w,GBR,2023-03-26,2023 British Gymnastics Championships,final,"Liverpool, England",FX,5.0,5.4,7.9,0.3,13.0,13.0
Ruby EVANS,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,7.0,5.4,7.45,0.4,12.45,12.450000000000001
Ruby EVANS,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",UB,10.0,4.6,7.65,0.0,12.25,12.25
Ruby EVANS,w,GBR,2023-03-26,2023 British Gymnastics Championships,final,"Liverpool, England",VT1,1.0,5.0,0.0,0.0,13.9,5.0
Ruby EVANS,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",VT1,2.0,5.0,0.0,0.0,14.1,5.0
Ruby EVANS,w,GBR,2023-03-26,2023 British Gymnastics Championships,final,"Liverpool, England",VT2,1.0,3.8,0.0,0.0,12.65,3.8
Ruby EVANS,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",VT2,2.0,3.8,0.0,0.3,11.85,3.5
Amika EVERY,w,ARU,2023-06-28,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",BB,0.0,0.0,0.0,0.0,0.0,0.0
Amika EVERY,w,ARU,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,31.0,4.0,5.6,0.0,9.6,9.6
Amika EVERY,w,ARU,2023-06-28,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",FX,20.0,1.4,8.3,6.5,3.2,3.200000000000001
Amika EVERY,w,ARU,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,32.0,4.4,5.85,0.0,10.25,10.25
Amika EVERY,w,ARU,2023-06-28,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",UB,0.0,0.0,0.0,0.0,0.0,0.0
Amika EVERY,w,ARU,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",UB,26.0,2.1,7.7,0.0,9.8,9.8
Amika EVERY,w,ARU,2023-06-28,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",VT1,0.0,0.0,0.0,0.0,0.0,0.0
Amika EVERY,w,ARU,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT1,31.0,3.4,8.4,0.1,11.7,11.700000000000001
Amika EVERY,w,ARU,2023-06-28,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT2,9.0,4.2,8.7,0.0,12.9,12.899999999999999
Jordis Eichman,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",BB,5.0,5.4,7.55,0.0,12.95,12.95
Jordis Eichman,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",FX,14.0,5.2,7.4,0.1,12.5,12.500000000000002
Jordis Eichman,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",UB,12.0,5.3,7.6,0.0,12.9,12.899999999999999
Jordis Eichman,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",VT,0.0,4.2,8.85,0.0,13.05,13.05
Georgia Mae FENTON,w,GBR,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,47.0,5.2,6.9,0.0,12.1,12.100000000000001
Georgia Mae FENTON,w,GBR,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,16.0,5.8,8.333,0.0,14.133,14.133
Georgia Mae FENTON,w,GBR,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT1,16.0,4.6,9.3,0.0,13.9,13.9
Georgia Mae FENTON,w,GBR,2022-03-27,2022 British Gymnastics Championships,final,"Liverpool, England",BB,3.0,5.5,7.85,0.0,13.35,13.35
Georgia Mae FENTON,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,4.0,5.5,7.1,0.0,12.6,12.6
Georgia Mae FENTON,w,GBR,2022-03-27,2022 British Gymnastics Championships,final,"Liverpool, England",FX,6.0,4.5,8.45,0.1,12.85,12.85
Georgia Mae FENTON,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,6.0,4.6,8.05,0.0,12.65,12.65
Georgia Mae FENTON,w,GBR,2022-03-27,2022 British Gymnastics Championships,final,"Liverpool, England",UB,2.0,5.3,8.15,0.0,13.45,13.45
Georgia Mae FENTON,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,3.0,5.3,8.2,0.0,13.5,13.5
Georgia Mae FENTON,w,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,18.0,4.2,8.7,0.0,12.9,12.899999999999999
Georgia Mae FENTON,w,GBR,2022-08-14,2022 Senior European Championships,final,"Munich, Germany",UB,6.0,5.6,8.033,0.0,13.633,13.633
Georgia Mae FENTON,w,GBR,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",UB,7.0,5.8,8.1,0.0,13.9,13.899999999999999
Georgia Mae FENTON,w,GBR,2022-08-14,2022 Senior European Championships,TeamFinal,"Munich, Germany",UB,9.0,5.7,8.0,0.0,13.7,13.7
Georgia Mae FENTON,w,GBR,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",VT1,15.0,4.6,8.866,0.0,13.466,13.466
Georgia Mae FENTON,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",BB,21.0,5.4,6.15,0.0,11.55,11.55
Georgia Mae FENTON,w,GBR,2023-03-26,2023 British Gymnastics Championships,final,"Liverpool, England",FX,3.0,5.1,8.4,0.0,13.5,13.5
Georgia Mae FENTON,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,2.0,5.1,8.35,0.0,13.45,13.45
Georgia Mae FENTON,w,GBR,2023-03-26,2023 British Gymnastics Championships,final,"Liverpool, England",UB,2.0,6.0,8.3,0.0,14.3,14.3
Georgia Mae FENTON,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",UB,6.0,5.8,7.15,0.0,12.95,12.95
Georgia Mae FENTON,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",VT1,18.0,4.6,0.0,0.0,13.65,4.6
Georgia Mae FENTON,w,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",VT2,18.0,0.0,0.0,0.0,0.0,0.0
Georgia Mae FENTON,w,GBR,2023-04-16,2023 Senior European Championships,AAfinal,"Antalya, Turkey",BB,4.0,5.3,7.8,0.0,13.1,13.1
Georgia Mae FENTON,w,GBR,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",BB,19.0,5.4,6.933,0.0,12.333,12.333
Georgia Mae FENTON,w,GBR,2023-04-16,2023 Senior European Championships,AAfinal,"Antalya, Turkey",FX,9.0,4.9,7.733,0.0,12.633,12.633
