Rank,D_Score,E_Score,Penalty,Score,Apparatus_code,Country_code,Name_code
81.0,5.2,7.533,0.0,12.733,0,5,51
59.0,4.3,8.3,0.0,12.6,1,5,51
51.0,4.2,9.0,0.0,13.2,2,5,51
52.0,4.4,8.433,0.0,12.833,3,5,51
67.0,4.1,8.866,0.0,12.966,4,5,51
105.0,4.8,8.566,0.3,13.066,5,5,51
89.0,5.1,7.3,0.0,12.4,0,38,145
84.0,4.0,8.2,0.0,12.2,1,38,145
88.0,4.2,7.966,0.0,12.166,2,38,145
83.0,4.0,7.733,0.0,11.733,3,38,145
101.0,3.9,8.033,0.0,11.933,4,38,145
12.0,5.2,9.366,0.0,14.566,5,38,145
17.0,5.2,7.966,0.0,13.166,5,38,145
9.0,5.9,8.3,0.0,14.2,3,38,434
1.0,6.4,8.266,0.0,14.666,3,38,434
1.0,6.4,8.566,0.0,14.966,3,38,434
5.0,6.4,8.3,0.0,14.7,3,38,434
5.0,6.2,8.533,0.0,14.733,3,38,434
2.0,6.3,8.733,0.0,15.033,3,38,434
3.0,6.4,8.133,0.0,14.533,3,38,434
30.0,3.5,8.6,0.0,12.1,0,10,339
20.0,3.1,8.95,0.0,12.05,1,10,339
25.0,2.8,8.55,0.0,11.35,2,10,339
21.0,3.1,7.55,0.0,10.65,3,10,339
32.0,3.7,6.65,0.0,10.35,4,10,339
27.0,4.0,9.0,0.0,13.0,5,10,339
26.0,4.8,7.7,0.0,12.5,0,10,144
27.0,4.1,7.25,0.0,11.35,1,10,144
11.0,4.2,8.9,0.0,13.1,2,10,144
24.0,4.4,5.5,0.0,9.9,3,10,144
20.0,4.0,8.5,0.0,12.5,4,10,144
19.0,4.8,8.65,0.1,13.55,5,10,144
28.0,4.6,6.45,0.3,10.75,0,10,144
15.0,4.3,8.2,0.0,12.5,1,10,144
12.0,4.6,8.6,0.0,13.2,2,10,144
26.0,4.3,5.1,0.0,9.4,3,10,144
23.0,4.4,7.8,0.0,12.2,4,10,144
92.0,5.6,7.9,0.1,13.4,5,40,38
21.0,5.6,7.9,0.0,13.5,5,40,38
31.0,4.4,7.966,0.0,12.366,4,40,38
26.0,5.2,8.633,0.0,13.833,5,40,38
26.0,5.6,7.833,0.1,13.333,5,40,38
21.0,4.3,8.733,0.0,13.033,4,40,38
5.0,5.6,9.2,0.0,14.8,5,40,38
4.0,5.6,8.666,0.1,14.166,5,40,38
5.0,5.6,9.033,0.1,14.533,5,40,38
4.0,5.6,9.1,0.0,14.7,5,40,38
98.0,5.1,6.666,0.0,11.766,0,76,362
108.0,5.2,4.333,0.0,9.533,1,76,362
47.0,6.0,7.433,0.0,13.433,2,76,362
54.0,5.6,7.2,0.0,12.8,3,76,362
74.0,4.4,9.1,0.1,13.4,5,76,362
119.0,5.3,6.366,0.1,11.566,0,76,362
103.0,5.3,6.333,0.0,11.633,1,76,362
105.0,5.7,6.166,0.0,11.866,2,76,362
26.0,5.7,7.633,0.0,13.333,3,76,362
71.0,4.8,8.9,0.0,13.7,5,76,362
41.0,7.733,5.3,0.0,13.033,0,76,362
70.0,5.766,5.2,0.0,10.966,1,76,362
65.0,6.433,5.7,0.0,12.133,2,76,362
44.0,6.533,5.8,0.0,12.333,3,76,362
65.0,8.566,3.5,0.0,12.066,4,76,362
44.0,8.833,4.8,0.0,13.63,5,76,362
26.0,7.833,5.6,0.1,13.333,0,62,244
40.0,8.433,4.4,0.0,12.833,1,62,244
42.0,8.8,4.1,0.0,12.9,2,62,244
41.0,8.266,4.2,0.0,12.466,3,62,244
41.0,8.7,4.2,0.0,12.9,4,62,244
40.0,9.266,4.4,0.0,13.66,5,62,244
1.0,6.1,8.633,0.0,14.733,3,3,184
3.0,6.1,8.4,0.0,14.5,3,3,184
40.0,5.8,7.266,0.0,13.066,3,3,184
9.0,6.0,8.566,0.0,14.566,3,3,184
21.0,5.7,7.8,0.0,13.5,3,3,184
2.0,6.0,8.6,0.0,14.6,0,35,283
2.0,6.0,8.5,0.0,14.5,0,35,283
12.0,5.2,9.066,0.0,14.266,0,35,283
18.0,5.5,8.1,0.0,13.6,1,35,283
9.0,5.5,8.0,0.0,13.5,1,35,283
12.0,5.9,8.333,0.0,14.233,2,35,283
18.0,5.9,7.866,0.0,13.766,2,35,283
35.0,5.7,7.533,0.0,13.233,3,35,283
4.0,5.7,8.366,0.0,14.066,3,35,283
53.0,4.4,8.633,0.0,13.033,4,35,283
19.0,4.4,8.7,0.0,13.1,4,35,283
22.0,5.2,9.3,0.1,14.4,5,35,283
12.0,5.2,9.066,0.0,14.266,5,35,283
5.0,6.0,8.0,0.1,13.9,0,35,283
19.0,6.1,7.933,0.3,13.733,0,35,283
24.0,4.9,6.233,0.0,11.133,1,35,283
5.0,5.6,8.066,0.0,13.666,1,35,283
7.0,5.6,8.1,0.0,13.7,1,35,283
5.0,6.2,8.066,0.0,14.266,2,35,283
25.0,6.2,7.633,0.0,13.833,2,35,283
16.0,5.7,6.966,0.0,12.666,3,35,283
48.0,4.8,8.1,0.0,12.9,3,35,283
39.0,4.7,8.633,0.0,13.333,4,35,283
11.0,4.7,8.533,0.0,13.233,4,35,283
9.0,4.8,9.3,0.0,14.1,5,35,283
29.0,4.8,9.4,0.0,14.2,5,35,283
22.0,5.2,6.9,0.0,12.1,2,1,190
45.0,4.8,5.633,0.0,10.433,3,1,190
42.0,5.3,7.766,0.0,13.066,3,47,121
55.0,5.1,7.733,0.0,12.833,3,47,121
41.0,5.5,7.033,0.0,12.533,3,47,121
28.0,5.5,7.3,0.0,12.8,3,47,121
36.0,7.966,5.2,0.1,13.066,0,5,332
61.0,8.4,3.5,0.0,11.9,1,5,332
64.0,7.966,4.2,0.0,12.166,2,5,332
55.0,7.9,3.8,0.0,11.7,3,5,332
66.0,7.933,4.1,0.0,12.033,4,5,332
55.0,8.733,4.8,0.1,13.433,5,5,332
4.0,7.333,6.4,0.1,13.63,0,44,263
1.0,8.533,6.2,0.0,14.733,0,44,263
1.0,9.2,5.6,0.0,14.8,5,44,263
2.0,6.4,7.8,0.0,14.2,0,44,263
4.0,6.3,7.766,0.1,13.966,0,44,263
6.0,5.6,9.266,0.0,14.866,5,44,263
3.0,5.6,9.133,0.0,14.733,5,44,263
6.0,5.2,9.2,0.0,14.4,5,44,263
3.0,5.2,9.2,0.0,14.4,5,44,263
14.0,5.7,8.3,0.0,14.0,0,25,379
13.0,5.2,9.033,0.0,14.233,0,25,379
26.0,4.9,8.5,0.0,13.4,1,25,379
16.0,4.7,8.333,0.0,13.033,1,25,379
4.0,5.9,8.833,0.0,14.733,2,25,379
8.0,5.9,8.733,0.0,14.633,2,25,379
22.0,5.2,7.733,0.0,12.933,2,25,379
44.0,4.8,8.2,0.0,13.0,3,25,379
24.0,4.3,7.033,0.0,11.333,3,25,379
103.0,3.9,7.6,0.0,11.5,4,25,379
9.0,5.2,9.5,0.0,14.7,5,25,379
13.0,5.2,9.033,0.0,14.233,5,25,379
6.0,5.7,7.7,0.0,13.4,0,25,379
8.0,5.7,7.766,0.0,13.466,0,25,379
19.0,5.6,7.2,0.0,12.8,2,25,379
15.0,8.266,5.5,0.0,13.766,0,25,380
4.0,5.5,8.5,0.0,14.0,0,25,380
23.0,8.5,4.9,0.0,13.4,1,25,380
12.0,4.9,8.133,0.0,13.033,1,25,380
6.0,8.066,5.8,0.0,13.86,2,25,380
13.0,8.5,5.5,0.0,14.0,2,25,380
8.0,5.5,8.666,0.0,14.166,2,25,380
23.0,8.366,4.6,0.0,12.966,3,25,380
17.0,4.9,6.766,0.0,11.666,3,25,380
40.0,8.266,4.7,0.0,12.966,4,25,380
14.0,4.8,8.2,0.0,13.0,4,25,380
6.0,5.2,9.1,0.0,14.3,5,25,380
31.0,9.033,4.8,0.0,13.83,5,25,380
11.0,5.4,8.233,0.0,13.633,0,78,1
26.0,5.4,7.566,0.0,12.966,4,78,1
9.0,5.2,9.1,0.3,14.0,5,78,1
9.0,5.2,9.133,0.1,14.233,5,78,1
18.0,5.4,7.466,0.0,12.866,0,78,1
19.0,5.7,7.533,0.0,13.233,4,78,1
21.0,5.2,9.033,0.0,14.233,5,78,1
21.0,5.2,7.866,0.0,13.066,5,78,1
48.0,4.9,6.566,0.4,11.066,0,44,489
35.0,5.1,6.6,0.0,11.7,2,44,489
21.0,5.4,7.8,0.0,13.2,4,44,489
94.0,4.8,7.266,0.0,12.066,1,65,502
86.0,4.5,7.466,0.0,11.966,3,65,502
21.0,5.8,7.9,0.0,13.7,4,65,502
23.0,4.8,7.2,0.0,12.0,1,65,502
42.0,4.6,6.5,0.0,11.1,3,65,502
17.0,5.7,7.833,0.0,13.533,4,65,502
47.0,4.9,8.1,0.0,13.0,1,65,503
109.0,2.9,6.4,0.0,9.3,3,65,503
28.0,5.1,8.433,0.0,13.533,4,65,503
43.0,5.8,5.9,0.0,11.7,0,23,395
32.0,5.2,8.866,0.3,13.766,5,23,395
32.0,5.2,7.733,0.1,12.833,5,23,395
13.0,5.9,7.433,0.1,13.233,0,23,395
24.0,4.6,7.3,0.0,11.9,1,23,395
15.0,5.7,8.266,0.0,13.966,4,23,395
24.0,5.6,7.766,0.1,13.266,5,23,395
24.0,4.8,9.133,0.1,13.833,5,23,395
2.0,5.7,8.533,0.0,14.233,0,77,545
2.0,5.7,8.8,0.0,14.5,0,77,545
10.0,6.5,7.8,0.0,14.3,2,77,545
19.0,5.6,7.35,0.0,12.95,3,77,545
13.0,5.8,8.0,0.0,13.8,4,77,545
13.0,5.2,9.55,0.0,14.75,5,77,545
16.0,5.6,7.733,0.0,13.333,0,35,68
15.0,5.6,8.166,0.0,13.766,0,35,68
14.0,4.7,8.433,0.0,13.133,1,35,68
39.0,4.7,8.2,0.0,12.9,1,35,68
18.0,5.1,8.266,0.0,13.366,2,35,68
42.0,5.1,8.366,0.0,13.466,2,35,68
18.0,4.7,7.633,0.0,12.333,3,35,68
65.0,4.7,7.866,0.0,12.566,3,35,68
60.0,4.4,8.666,0.0,13.066,4,35,68
19.0,4.4,8.433,0.0,12.833,4,35,68
5.0,5.2,9.266,0.0,14.466,5,35,68
21.0,5.2,9.1,0.0,14.3,5,35,68
2.0,8.233,5.6,0.0,13.83,0,35,68
4.0,7.7,5.6,0.1,13.2,0,35,68
8.0,7.766,5.2,0.0,12.966,5,35,68
8.0,8.0,5.2,0.0,13.2,5,35,68
8.0,9.2,4.8,0.0,14.0,5,35,68
69.0,5.8,7.033,0.0,12.833,0,38,127
35.0,5.9,7.6,0.0,13.5,0,38,127
18.0,5.9,7.533,0.0,13.433,0,38,127
19.0,5.9,6.966,0.0,12.866,0,38,127
24.0,6.2,4.2,0.0,10.4,3,25,468
19.0,4.7,8.1,0.0,12.8,0,10,158
23.0,3.2,8.65,0.0,11.85,1,10,158
28.0,3.9,6.5,0.0,10.4,2,10,158
19.0,4.4,6.55,0.0,10.95,3,10,158
30.0,3.9,7.15,0.0,11.05,4,10,158
18.0,4.8,8.85,0.0,13.65,5,10,158
25.0,4.8,7.3,0.2,11.9,0,10,158
23.0,3.5,8.15,0.0,11.65,1,10,158
23.0,3.8,8.3,0.0,12.1,2,10,158
20.0,4.4,7.05,0.0,11.45,3,10,158
14.0,4.3,8.6,0.0,12.9,4,10,158
26.0,3.9,7.15,0.0,11.05,0,10,461
30.0,2.5,5.45,0.0,7.95,1,10,461
20.0,3.6,8.65,0.0,12.25,2,10,461
11.0,4.8,7.65,0.0,12.45,3,10,461
27.0,3.2,8.25,0.3,11.15,4,10,461
22.0,5.2,7.133,0.0,12.333,1,4,355
34.0,5.4,6.433,0.0,11.833,2,4,355
11.0,5.5,7.4,0.0,12.9,1,4,355
12.0,5.6,7.966,0.0,13.566,2,4,355
20.0,4.8,7.5,0.1,12.2,0,10,448
12.0,3.8,8.75,0.0,12.55,1,10,448
24.0,3.8,8.2,0.0,12.0,2,10,448
27.0,3.4,5.8,0.0,9.2,3,10,448
28.0,3.9,6.6,0.0,10.5,4,10,448
7.0,5.7,7.7,0.0,13.4,0,10,455
4.0,5.7,8.2,0.0,13.9,0,10,455
11.0,4.7,8.1,0.0,12.8,1,10,455
7.0,4.9,7.63,0.0,12.533,2,10,455
9.0,5.2,8.05,0.0,13.25,2,10,455
15.0,3.7,7.4,0.0,11.1,3,10,455
23.0,4.6,7.85,0.0,12.45,4,10,455
11.0,5.2,8.85,0.1,14.15,5,10,455
10.0,6.0,6.95,0.1,12.85,0,10,455
8.0,3.7,7.7,0.0,11.4,1,10,455
7.0,4.7,8.7,0.0,13.4,1,10,455
18.0,4.9,7.5,0.0,12.4,2,10,455
16.0,4.4,7.75,0.0,12.15,3,10,455
8.0,4.6,7.45,0.0,12.05,4,10,455
8.0,4.6,8.7,0.0,13.3,4,10,455
58.0,7.733,5.2,0.5,12.433,0,32,359
47.0,8.333,4.3,0.0,12.633,4,32,359
38.0,8.933,4.8,0.0,13.73,5,32,359
42.0,5.3,8.0,0.0,13.3,0,65,33
17.0,5.9,8.233,0.0,14.133,2,65,33
17.0,5.3,8.533,0.0,13.833,4,65,33
52.0,5.2,8.833,0.1,13.933,5,65,33
31.0,5.3,8.233,0.0,13.533,0,65,33
50.0,4.4,8.4,0.0,12.8,1,65,33
4.0,5.9,8.5,0.0,14.4,2,65,33
6.0,5.9,8.733,0.0,14.633,2,65,33
13.0,5.3,8.6,0.0,13.9,4,65,33
19.0,5.2,9.133,0.0,14.333,5,65,33
20.0,5.3,7.5,0.0,12.8,0,65,33
5.0,5.9,8.733,0.0,14.633,2,65,33
7.0,5.9,8.233,0.0,14.133,2,65,33
30.0,5.8,7.6,0.0,13.4,1,40,26
34.0,5.5,7.733,0.0,13.233,3,40,26
66.0,5.3,7.166,0.0,12.466,1,40,26
38.0,5.7,7.433,0.0,13.133,3,40,26
4.0,5.5,7.9,0.0,13.4,1,40,26
9.0,6.1,7.75,0.0,13.85,1,40,26
12.0,5.7,7.7,0.0,13.4,3,40,26
7.0,6.0,6.8,0.0,12.8,1,40,26
5.0,6.0,7.7,0.0,13.7,1,40,26
22.0,5.8,7.9,0.0,13.7,3,40,26
8.0,5.5,6.866,0.0,12.366,1,40,26
4.0,6.0,7.933,0.0,13.933,1,40,26
20.0,5.8,7.733,0.0,13.533,3,40,26
14.0,5.5,7.8,0.0,13.3,0,7,518
26.0,4.5,5.85,0.0,10.35,1,7,518
18.0,5.4,7.8,0.0,13.2,2,7,518
16.0,5.0,8.25,0.0,13.25,0,4,93
15.0,4.8,8.8,0.1,13.5,5,4,93
15.0,4.0,8.85,0.0,12.85,5,4,93
10.0,4.8,8.2,0.1,12.9,0,4,93
4.0,4.8,9.3,0.0,14.1,5,4,93
5.0,4.8,9.35,0.0,14.15,5,4,93
4.0,4.0,8.85,0.0,12.85,5,4,93
5.0,4.0,8.9,0.0,12.9,5,4,93
4.0,6.0,8.2,0.0,14.2,0,35,284
3.0,5.8,7.933,0.0,13.733,0,35,284
12.0,5.2,7.5,0.0,12.7,1,35,284
3.0,6.1,7.95,0.0,14.05,2,35,284
5.0,6.1,8.266,0.0,14.366,2,35,284
6.0,6.0,8.333,0.0,14.333,3,35,284
2.0,5.8,8.6,0.0,14.4,3,35,284
12.0,5.2,8.7,0.1,13.8,5,35,284
12.0,4.0,9.15,0.0,13.15,5,35,284
1.0,6.0,8.55,0.0,14.55,0,35,284
1.0,6.0,8.15,0.2,13.95,0,35,284
4.0,5.5,7.75,0.0,13.25,1,35,284
4.0,5.5,7.0,0.0,12.5,1,35,284
2.0,6.1,8.1,0.0,14.2,2,35,284
2.0,6.1,8.05,0.0,14.15,2,35,284
2.0,5.7,8.25,0.0,13.95,3,35,284
2.0,5.7,8.5,0.0,14.2,3,35,284
11.0,4.4,7.45,0.0,11.85,4,35,284
1.0,4.8,9.3,0.0,14.1,5,35,284
3.0,4.8,9.0,0.0,13.8,5,35,284
3.0,4.0,9.4,0.0,13.4,5,35,284
1.0,4.0,9.4,0.0,13.4,5,35,284
2.0,5.1,8.75,0.0,13.85,0,25,381
2.0,5.1,8.55,0.0,13.65,0,25,381
12.0,4.4,7.55,0.0,11.95,2,25,381
7.0,4.8,9.1,0.0,13.9,5,25,381
6.0,4.8,8.95,0.0,13.75,5,25,381
7.0,4.0,9.05,0.0,13.05,5,25,381
6.0,4.0,8.8,0.0,12.8,5,25,381
5.0,5.6,8.0,0.0,13.6,0,35,69
7.0,5.6,7.7,0.0,13.3,0,35,69
2.0,5.2,8.35,0.0,13.55,5,35,69
2.0,5.2,9.0,0.0,14.2,5,35,69
2.0,4.8,9.0,0.0,13.8,5,35,69
2.0,4.8,9.1,0.0,13.9,5,35,69
7.0,6.2,7.166,0.0,13.366,1,4,356
6.0,5.8,7.8,0.0,13.6,1,4,356
12.0,6.1,7.45,0.0,13.55,2,4,356
11.0,5.3,5.55,0.0,10.85,1,4,356
6.0,5.7,7.9,0.0,13.6,2,4,356
8.0,6.1,6.5,0.0,12.6,2,4,356
6.0,6.0,7.45,0.0,13.45,0,28,456
6.0,6.0,7.45,0.0,13.45,0,28,456
12.0,4.2,6.2,0.0,10.4,1,28,456
9.0,5.6,7.45,0.0,13.05,5,28,456
9.0,4.0,9.15,0.0,13.15,5,28,456
5.0,5.7,8.0,0.0,13.7,1,40,27
20.0,5.8,7.15,0.0,12.95,3,40,27
2.0,5.7,7.65,0.0,13.35,1,40,27
2.0,5.8,7.8,0.0,13.6,1,40,27
41.0,4.2,6.8,0.0,11.0,1,50,0
33.0,4.4,7.5,0.0,11.9,2,50,0
45.0,5.4,6.8,0.0,12.2,3,50,0
9.0,5.6,8.05,0.0,13.65,0,10,249
2.0,5.0,7.97,0.0,12.966,1,10,249
8.0,5.1,8.1,0.0,13.2,1,10,249
8.0,5.5,7.0,0.0,12.5,2,10,249
8.0,5.3,8.05,0.0,13.35,2,10,249
3.0,6.4,6.87,0.0,13.266,3,10,249
4.0,6.7,6.2,0.0,12.9,3,10,249
10.0,4.2,8.85,0.0,13.05,4,10,249
7.0,5.2,9.1,0.0,14.3,5,10,249
9.0,5.7,8.1,0.0,13.8,0,28,249
18.0,5.8,7.966,0.0,13.766,0,28,249
8.0,5.1,8.3,0.0,13.4,1,28,249
15.0,5.1,8.233,0.0,13.333,1,28,249
12.0,5.5,8.2,0.0,13.7,2,28,249
57.0,5.5,7.633,0.0,13.133,2,28,249
23.0,5.9,5.5,0.0,11.4,3,28,249
19.0,5.6,7.933,0.0,13.533,3,28,249
53.0,4.8,8.366,0.0,13.166,4,28,249
17.0,4.6,8.333,0.0,12.933,4,28,249
15.0,4.8,9.0,0.0,13.8,5,28,249
36.0,5.2,8.9,0.0,14.1,5,28,249
13.0,5.8,7.05,0.1,12.75,0,10,249
4.0,5.1,8.1,0.0,13.2,1,10,249
4.0,5.1,8.5,0.0,13.6,1,10,249
3.0,5.5,8.45,0.0,13.95,2,10,249
8.0,5.5,7.85,0.0,13.35,2,10,249
1.0,6.1,8.15,0.0,14.25,3,10,249
3.0,6.1,8.25,0.0,14.35,3,10,249
13.0,4.4,8.55,0.0,12.95,4,10,249
11.0,7.95,4.9,0.0,12.85,1,28,249
7.0,7.0,5.7,0.0,12.7,2,28,249
5.0,8.35,5.5,0.0,13.85,2,28,249
19.0,5.9,6.0,0.0,11.9,3,28,249
16.0,4.8,7.6,0.0,12.4,1,28,249
18.0,6.5,7.166,0.0,13.666,3,28,249
75.0,6.4,4.7,0.0,11.1,0,78,450
56.0,8.166,4.0,0.0,12.166,1,78,450
56.0,7.933,4.5,0.0,12.433,2,78,450
65.0,7.566,3.6,0.0,11.166,3,78,450
70.0,8.1,3.8,0.0,11.9,4,78,450
48.0,8.866,4.8,0.1,13.56,5,78,450
20.0,8.866,4.0,0.1,12.766,5,78,450
106.0,5.0,6.466,0.0,11.466,0,71,334
105.0,3.2,7.433,0.0,10.633,1,71,334
92.0,4.3,7.7,0.0,12.0,2,71,334
91.0,5.3,6.2,0.0,11.5,3,71,334
54.0,4.6,8.433,0.0,13.033,4,71,334
92.0,4.0,8.966,0.0,12.966,5,71,334
110.0,5.0,7.0,0.0,12.0,0,71,334
112.0,3.8,7.5,0.0,11.3,1,71,334
89.0,4.3,8.166,0.0,12.466,2,71,334
46.0,5.4,7.533,0.0,12.933,3,71,334
74.0,4.9,7.933,0.0,12.833,4,71,334
113.0,4.0,8.933,0.0,12.933,5,71,334
57.0,7.8,5.6,0.0,13.4,5,34,258
12.0,8.8,5.2,0.1,13.9,5,34,258
12.0,5.9,8.266,0.0,14.166,4,80,514
9.0,4.4,8.6,0.0,13.0,0,22,54
30.0,4.6,6.15,0.3,10.45,0,22,54
3.0,5.0,8.05,0.0,13.05,1,22,54
2.0,5.0,8.1,0.0,13.1,1,22,54
2.0,4.7,8.2,0.0,12.9,1,22,54
4.0,5.2,8.35,0.0,13.55,2,22,54
4.0,4.8,7.95,0.0,12.75,2,22,54
4.0,5.2,8.3,0.0,13.5,2,22,54
4.0,4.8,7.8,0.0,12.6,3,22,54
3.0,4.8,7.85,0.0,12.65,3,22,54
4.0,4.8,8.05,0.0,12.85,3,22,54
4.0,4.4,7.9,0.0,12.3,4,22,54
11.0,4.4,7.85,0.0,12.25,4,22,54
1.0,5.2,9.2,0.0,14.4,5,22,54
3.0,5.2,9.0,0.0,14.2,5,22,54
1.0,5.6,8.75,0.0,14.35,5,22,54
2.0,5.2,8.8,0.0,14.0,5,22,54
50.0,5.0,6.8,0.0,11.8,3,22,55
22.0,5.2,8.866,0.0,14.066,5,22,55
22.0,5.6,7.933,0.3,13.233,5,22,55
20.0,5.5,7.266,0.0,12.766,2,22,55
36.0,4.3,7.466,0.0,11.766,3,22,55
9.0,5.2,8.866,0.0,14.066,5,22,55
9.0,5.2,8.833,0.0,14.033,5,22,55
36.0,5.3,8.2,0.1,13.4,0,62,243
67.0,4.3,8.233,0.0,12.533,1,62,243
79.0,4.1,8.466,0.0,12.566,2,62,243
59.0,3.9,8.666,0.0,12.566,3,62,243
82.0,4.2,8.4,0.0,12.6,4,62,243
53.0,4.8,9.1,0.0,13.9,5,62,243
76.0,5.3,7.566,0.0,12.866,0,62,243
68.0,4.4,8.033,0.0,12.433,1,62,243
59.0,4.1,8.933,0.0,13.033,2,62,243
77.0,3.5,8.666,0.0,12.166,3,62,243
83.0,4.2,8.5,0.0,12.7,4,62,243
81.0,4.4,9.233,0.0,13.633,5,62,243
22.0,6.4,4.1,0.0,10.5,3,55,71
17.0,7.9,4.4,0.0,12.3,4,55,71
8.0,5.0,8.35,0.3,13.05,0,52,203
21.0,4.7,7.55,0.1,12.15,0,52,203
15.0,3.7,6.35,0.0,10.05,1,52,203
18.0,4.4,7.15,0.0,11.55,1,52,203
5.0,5.5,8.0,0.0,13.5,2,52,203
1.0,5.5,8.45,0.0,13.95,2,52,203
2.0,5.5,8.3,0.0,13.8,2,52,203
1.0,5.1,8.4,0.0,13.5,3,52,203
1.0,5.1,7.95,0.0,13.05,3,52,203
1.0,5.1,8.0,0.0,13.1,3,52,203
5.0,4.3,7.95,0.0,12.25,4,52,203
6.0,4.3,8.05,0.0,12.35,4,52,203
5.0,4.8,9.1,0.1,13.8,5,52,203
13.0,4.8,8.95,0.1,13.65,5,52,203
21.0,5.0,7.75,0.0,12.75,0,71,335
32.0,5.0,5.9,0.0,10.9,3,71,335
14.0,4.9,7.9,0.0,12.8,4,71,335
21.0,4.7,8.0,0.0,12.7,0,10,490
31.0,2.5,7.65,0.0,10.15,1,10,490
30.0,3.35,6.85,0.0,10.2,2,10,490
18.0,4.0,7.0,0.0,11.0,3,10,490
25.0,3.8,8.35,0.0,12.15,4,10,490
24.0,4.0,9.2,0.0,13.2,5,10,490
11.0,4.6,8.2,0.0,12.8,0,10,490
17.0,3.2,8.95,0.0,12.15,1,10,490
27.0,3.9,7.95,0.0,11.85,2,10,490
14.0,4.0,8.25,0.0,12.25,3,10,490
15.0,4.1,8.7,0.0,12.8,4,10,490
116.0,4.4,7.466,0.1,11.766,0,39,96
58.0,4.0,8.633,0.0,12.633,1,39,96
62.0,4.7,8.3,0.0,13.0,2,39,96
45.0,4.6,8.333,0.0,12.933,3,39,96
118.0,3.8,8.033,0.0,11.833,4,39,96
90.0,4.8,8.7,0.1,13.4,5,39,96
2.0,5.6,9.466,0.0,15.066,5,37,313
6.0,5.6,9.566,0.0,15.166,5,37,313
2.0,5.6,9.3,0.0,14.9,5,37,313
6.0,5.6,8.033,0.0,13.633,5,37,313
8.0,5.6,8.233,0.0,13.833,5,37,313
6.0,5.6,8.666,0.3,13.966,5,37,313
8.0,5.6,7.933,0.3,13.233,5,37,313
6.0,5.6,9.033,0.0,14.633,5,37,313
8.0,5.8,7.033,0.0,12.833,0,75,15
5.0,5.8,8.566,0.1,14.266,0,75,15
17.0,5.2,8.9,0.1,14.0,0,75,15
8.0,5.5,6.866,0.0,12.366,1,75,15
2.0,5.9,8.333,0.0,14.233,1,75,15
21.0,5.5,7.1,0.0,12.6,1,75,15
6.0,6.2,8.166,0.0,14.366,2,75,15
7.0,6.6,8.066,0.0,14.666,2,75,15
24.0,5.8,6.733,0.0,12.533,2,75,15
24.0,5.5,8.0,0.0,13.5,3,75,15
21.0,5.3,7.033,0.0,12.333,3,75,15
15.0,5.8,8.133,0.0,13.933,4,75,15
5.0,5.5,8.166,0.0,13.666,4,75,15
13.0,5.2,9.333,0.0,14.533,5,75,15
17.0,5.2,8.9,0.1,14.0,5,75,15
15.0,5.2,8.3,0.0,13.5,5,75,15
10.0,5.4,8.366,0.0,13.766,0,75,15
26.0,5.4,8.3,0.1,13.6,0,75,15
3.0,5.6,8.166,0.0,13.766,1,75,15
16.0,5.6,7.666,0.0,13.266,1,75,15
19.0,6.0,7.3,0.0,13.3,2,75,15
65.0,6.0,6.966,0.0,12.966,2,75,15
24.0,5.2,6.033,0.0,11.233,3,75,15
68.0,4.4,8.066,0.0,12.466,3,75,15
87.0,4.8,7.9,0.0,12.7,4,75,15
23.0,4.5,7.6,0.0,12.1,4,75,15
10.0,5.2,9.0,0.1,14.1,5,75,15
31.0,5.2,9.0,0.0,14.2,5,75,15
18.0,5.7,8.166,0.0,13.866,0,7,483
12.0,4.9,8.833,0.0,13.733,1,7,483
44.0,5.3,8.233,0.0,13.533,2,7,483
95.0,3.8,7.366,0.0,11.166,3,7,483
45.0,4.4,8.733,0.0,13.133,4,7,483
48.0,4.8,9.166,0.0,13.966,5,7,483
33.0,5.7,8.1,0.3,13.5,0,7,483
29.0,4.9,8.3,0.0,13.2,3,7,483
51.0,4.5,8.666,0.0,13.166,4,7,483
54.0,4.8,9.033,0.0,13.833,5,7,483
17.0,5.6,8.366,0.1,13.866,0,27,63
24.0,4.8,8.766,0.3,13.266,0,27,63
4.0,5.8,8.766,0.0,14.566,3,27,63
5.0,5.7,8.666,0.0,14.366,3,27,63
17.0,5.8,7.366,0.0,13.166,3,27,63
50.0,4.3,8.8,0.0,13.1,4,27,63
43.0,4.8,9.3,0.1,14.0,5,27,63
24.0,4.8,8.766,0.3,13.266,5,27,63
5.0,5.5,8.3,0.0,13.8,0,27,63
5.0,5.6,8.533,0.0,14.133,0,27,63
10.0,5.6,8.366,0.0,13.966,3,27,63
4.0,8.266,5.5,0.1,13.66,0,27,63
1.0,8.55,5.6,0.0,14.15,0,27,63
4.0,8.5,5.7,0.0,14.2,3,27,63
5.0,8.3,5.8,0.0,14.1,3,27,63
4.0,5.6,8.2,0.0,13.8,0,27,63
3.0,5.6,8.466,0.0,14.066,0,27,63
12.0,5.7,8.566,0.0,14.266,3,27,63
121.0,4.2,6.7,0.0,10.9,0,71,522
113.0,3.0,8.266,0.0,11.266,1,71,522
78.0,4.6,8.133,0.0,12.733,2,71,522
31.0,5.4,7.8,0.0,13.2,3,71,522
105.0,3.8,8.4,0.0,12.2,4,71,522
