Name,Country,Competition,Location,Round,Apparatus,Rank,D_Score,E_Score,Penalty,Score
George HONNOR,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,HB,19.0,3.7,8.55,0.0,12.25
George HONNOR,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,PB,26.0,3.3,7.95,0.0,11.25
George HONNOR,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,PH,29.0,2.9,5.95,3.0,5.85
George HONNOR,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,SR,25.0,3.8,8.35,0.0,12.15
George HONNOR,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,VT,15.0,5.2,8.75,0.0,13.95
George HONNOR,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,VT,15.0,4.8,7.3,0.3,12.4
Niall HOOTON,IRL,2023 10th Senior European Championships,"Antalya, Turkey",qual,FX,86.0,4.7,7.966,0.0,12.666
Niall HOOTON,IRL,2023 10th Senior European Championships,"Antalya, Turkey",qual,HB,107.0,3.8,7.733,0.0,11.533
Niall HOOTON,IRL,2023 10th Senior European Championships,"Antalya, Turkey",qual,PB,113.0,4.5,6.3,0.0,10.8
Niall HOOTON,IRL,2023 10th Senior European Championships,"Antalya, Turkey",qual,PH,127.0,4.2,6.1,0.0,10.3
Niall HOOTON,IRL,2023 10th Senior European Championships,"Antalya, Turkey",qual,SR,123.0,3.6,7.933,0.0,11.533
Niall HOOTON,IRL,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,71.0,4.8,8.9,0.0,13.7
Carlo HORR,GER,2023 FISH World University Games,"Chengdu, China",qual,FX,73.0,6.6,5.1,0.4,11.3
Carlo HORR,GER,2023 FISH World University Games,"Chengdu, China",qual,HB,33.0,8.1,5.1,0.0,13.2
Carlo HORR,GER,2023 FISH World University Games,"Chengdu, China",qual,PB,40.0,7.8,5.2,0.0,13.0
Carlo HORR,GER,2023 FISH World University Games,"Chengdu, China",qual,PH,50.0,6.666,5.3,0.0,11.966
Carlo HORR,GER,2023 FISH World University Games,"Chengdu, China",qual,SR,38.0,8.0,5.0,0.0,13.0
Carlo HORR,GER,2023 FISH World University Games,"Chengdu, China",qual,VT,43.0,8.933,4.8,0.1,13.63
Milan HOSSEINI,GER,2023 10th Senior European Championships,"Antalya, Turkey",final,FX,3.0,5.9,8.3,0.0,14.2
Milan HOSSEINI,GER,2023 10th Senior European Championships,"Antalya, Turkey",qual,FX,4.0,6.0,8.266,0.0,14.266
Milan HOSSEINI,GER,2023 10th Senior European Championships,"Antalya, Turkey",qual,SR,54.0,4.4,8.733,0.0,13.133
Milan HOSSEINI,GER,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,34.0,5.2,8.933,0.0,14.133
Milan HOSSEINI,GE2,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,FX,15.0,5.6,8.3,0.0,13.9
Milan HOSSEINI,GE2,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,HB,35.0,4.9,7.7,0.0,12.6
Milan HOSSEINI,GE2,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,PB,37.0,4.4,8.7,0.0,13.1
Milan HOSSEINI,GE2,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,PH,16.0,5.3,7.7,0.0,13.0
Milan HOSSEINI,GE2,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,SR,40.0,4.4,8.55,0.0,12.95
Milan HOSSEINI,GE2,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,VT,17.0,5.2,9.25,0.0,14.45
Milan HOSSEINI,GER,FIG Apparatus World Cup 2023,"Cottbus, Germany",final,FX,2.0,5.7,8.166,0.0,13.866
Milan HOSSEINI,GER,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,FX,8.0,5.7,8.233,0.0,13.933
Anze HRIBAR,SLO,2023 10th Senior European Championships,"Antalya, Turkey",qual,FX,93.0,5.7,6.833,0.0,12.533
Anze HRIBAR,SLO,2023 10th Senior European Championships,"Antalya, Turkey",qual,HB,95.0,4.2,7.766,0.0,11.966
Anze HRIBAR,SLO,2023 10th Senior European Championships,"Antalya, Turkey",qual,PB,76.0,3.9,8.833,0.0,12.733
Anze HRIBAR,SLO,2023 10th Senior European Championships,"Antalya, Turkey",qual,PH,118.0,3.6,7.2,0.0,10.8
Anze HRIBAR,SLO,2023 10th Senior European Championships,"Antalya, Turkey",qual,SR,98.0,4.2,8.166,0.0,12.366
Anze HRIBAR,SLO,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,64.0,4.8,8.933,0.0,13.733
Anze HRIBAR,SLO,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,FX,25.0,5.7,7.466,0.0,13.166
Anze HRIBAR,SLO,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,HB,42.0,4.2,6.733,0.0,10.933
Anze HRIBAR,SLO,World Cup,"Doha, Qatar",qual,FX,29.0,5.7,6.7,0.0,12.4
Anze HRIBAR,SLO,World Cup,"Doha, Qatar",qual,HB,20.0,4.2,8.0,0.0,12.2
David HUDDLESTON,BUL,2022 Senior European Championships,"Munich, Germany",qual,FX,101.0,5.6,6.066,0.0,11.666
David HUDDLESTON,BUL,2022 Senior European Championships,"Munich, Germany",qual,HB,54.0,4.4,8.433,0.0,12.833
David HUDDLESTON,BUL,2022 Senior European Championships,"Munich, Germany",qual,PB,10.0,5.7,8.633,0.0,14.333
David HUDDLESTON,BUL,2022 Senior European Championships,"Munich, Germany",qual,PH,17.0,5.1,8.533,0.0,13.633
David HUDDLESTON,BUL,2022 Senior European Championships,"Munich, Germany",qual,SR,49.0,5.3,7.833,0.0,13.133
David HUDDLESTON,BUL,2022 Senior European Championships,"Munich, Germany",qual,VT,29.0,5.2,9.166,0.1,14.266
Luuk HUERNINK,NED,2023 10th Senior European Championships,"Antalya, Turkey",qual,FX,76.0,5.3,7.566,0.0,12.866
Luuk HUERNINK,NED,2023 10th Senior European Championships,"Antalya, Turkey",qual,HB,60.0,4.6,8.0,0.0,12.6
Luuk HUERNINK,NED,2023 10th Senior European Championships,"Antalya, Turkey",qual,PB,98.0,4.7,7.433,0.0,12.133
Luuk HUERNINK,NED,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,59.0,4.8,9.0,0.0,13.8
Woong HUR,KOR,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,PB,40.0,4.2,7.233,0.0,11.433
Woong HUR,KOR,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,PH,10.0,6.1,8.333,0.0,14.433
Carlo HÖRR,GE2,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,FX,23.0,5.3,8.3,0.1,13.5
Carlo HÖRR,GE2,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,HB,43.0,5.3,7.0,0.0,12.3
Carlo HÖRR,GE2,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,PB,43.0,5.2,7.6,0.0,12.8
Carlo HÖRR,GE2,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,PH,14.0,5.1,8.15,0.0,13.25
Carlo HÖRR,GE2,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,SR,22.0,5.0,8.3,0.0,13.3
Vinzenz Höck,AUT,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",final,SR,1.0,6.1,8.5,0.0,14.6
Vinzenz Höck,AUT,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",qual,SR,1.0,5.9,8.55,0.0,14.45
Karl IDESJOE,SWE,2022 Senior European Championships,"Munich, Germany",qual,FX,80.0,5.0,7.7,0.1,12.6
Karl IDESJOE,SWE,2022 Senior European Championships,"Munich, Germany",qual,HB,49.0,4.8,8.166,0.0,12.966
Karl IDESJOE,SWE,2022 Senior European Championships,"Munich, Germany",qual,PB,20.0,5.3,8.766,0.0,14.066
Karl IDESJOE,SWE,2022 Senior European Championships,"Munich, Germany",qual,PH,115.0,2.2,7.066,4.0,5.266
Karl IDESJOE,SWE,2022 Senior European Championships,"Munich, Germany",qual,SR,42.0,4.5,8.733,0.0,13.233
Karl IDESJOE,SWE,2022 Senior European Championships,"Munich, Germany",qual,VT,66.0,4.8,8.933,0.0,13.733
Karl IDESJOE,SWE,2023 10th Senior European Championships,"Antalya, Turkey",qual,FX,82.0,5.1,7.7,0.1,12.7
Karl IDESJOE,SWE,2023 10th Senior European Championships,"Antalya, Turkey",qual,HB,62.0,4.9,7.7,0.0,12.6
Karl IDESJOE,SWE,2023 10th Senior European Championships,"Antalya, Turkey",qual,PB,38.0,5.5,8.033,0.0,13.533
Karl IDESJOE,SWE,2023 10th Senior European Championships,"Antalya, Turkey",qual,PH,125.0,3.2,7.266,0.0,10.466
Karl IDESJOE,SWE,2023 10th Senior European Championships,"Antalya, Turkey",qual,SR,37.0,4.5,8.866,0.0,13.366
Karl IDESJOE,SWE,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,120.0,4.8,7.8,0.3,12.3
Karl IDESJOE,SWE,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,HB,45.0,4.2,6.066,0.0,10.266
Karl IDESJOE,SWE,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,SR,19.0,4.5,8.766,0.0,13.266
Karl IDESJOE,SWE,World Cup,"Doha, Qatar",qual,HB,12.0,4.6,7.966,0.0,12.566
Karl IDESJOE,SWE,World Cup,"Doha, Qatar",qual,PB,21.0,4.3,8.4,0.0,12.7
Karl IDESJOE,SWE,World Cup,"Doha, Qatar",qual,SR,23.0,4.5,8.466,0.0,12.966
Luis IL SUNG MELANDER,SWE,2023 10th Senior European Championships,"Antalya, Turkey",qual,FX,73.0,4.6,8.266,0.0,12.866
Luis IL SUNG MELANDER,SWE,2023 10th Senior European Championships,"Antalya, Turkey",qual,HB,99.0,3.6,8.266,0.0,11.866
Luis IL SUNG MELANDER,SWE,2023 10th Senior European Championships,"Antalya, Turkey",qual,PB,116.0,4.7,4.4,0.0,9.1
Luis IL SUNG MELANDER,SWE,2023 10th Senior European Championships,"Antalya, Turkey",qual,PH,129.0,4.2,4.7,0.0,8.9
Luis IL SUNG MELANDER,SWE,2023 10th Senior European Championships,"Antalya, Turkey",qual,SR,100.0,5.5,6.866,0.0,12.366
Luis IL SUNG MELANDER,SWE,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,107.0,4.0,9.033,0.0,13.033
Luis IL SUNG MELANDER,SWE,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,PB,46.0,4.9,4.933,0.0,9.833
Luis IL SUNG MELANDER,SWE,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,SR,32.0,5.5,6.7,0.0,12.2
Luis IL SUNG MELANDER,SWE,World Cup,"Doha, Qatar",qual,PB,23.0,5.3,6.8,0.0,12.1
Luis IL SUNG MELANDER,SWE,World Cup,"Doha, Qatar",qual,PH,43.0,4.5,6.033,0.0,10.533
Luis IL SUNG MELANDER,SWE,World Cup,"Doha, Qatar",qual,SR,27.0,5.5,6.966,0.0,12.466
Nikolaos ILIOPOULOS,GRE,2023 10th Senior European Championships,"Antalya, Turkey",qual,FX,103.0,4.7,7.566,0.0,12.266
Nikolaos ILIOPOULOS,GRE,2023 10th Senior European Championships,"Antalya, Turkey",qual,HB,41.0,5.2,7.7,0.0,12.9
Nikolaos ILIOPOULOS,GRE,2023 10th Senior European Championships,"Antalya, Turkey",qual,PB,50.0,5.2,8.066,0.0,13.266
Nikolaos ILIOPOULOS,GRE,2023 10th Senior European Championships,"Antalya, Turkey",qual,PH,72.0,4.3,8.033,0.0,12.333
Nikolaos ILIOPOULOS,GRE,2023 10th Senior European Championships,"Antalya, Turkey",qual,SR,35.0,4.7,8.7,0.0,13.4
Nikolaos ILIOPOULOS,GRE,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,43.0,4.8,9.166,0.0,13.966
Nikolaos ILIOPOULOS,GRE,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,HB,17.0,4.7,7.966,0.0,12.666
Nikolaos ILIOPOULOS,GRE,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,PB,38.0,5.4,6.2,0.0,11.6
Eyal INDIG,ISR,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,PH,9.0,7.45,6.0,0.0,13.45
Eliran IOSCOVICH,ISR,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",final,FX,8.0,8.066,5.3,0.3,13.06
Eliran IOSCOVICH,ISR,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,FX,5.0,7.9,5.3,0.1,13.1
Eliran IOSCOVICH,ISR,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,PB,11.0,8.15,5.3,0.0,13.45
Eliran IOSCOVICH,ISR,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,VT,9.0,8.95,4.8,0.1,13.65
Eliran IOSCOVICH,ISR,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,VT,9.0,9.45,4.0,0.1,13.35
Eliran IOSCOVICH,ISR,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,FX,47.0,4.8,8.15,0.6,12.35
Eliran IOSCOVICH,ISR,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,HB,39.0,4.5,8.0,0.0,12.5
Eliran IOSCOVICH,ISR,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,PB,27.0,5.0,8.55,0.0,13.55
Eliran IOSCOVICH,ISR,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,PH,47.0,3.7,7.4,0.0,11.1
Eliran IOSCOVICH,ISR,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,SR,49.0,4.1,8.25,0.0,12.35
Eliran IOSCOVICH,ISR,EnBW DTB Pokal Team Challenge 2023,"Stuttgart, Germany",qual,VT,40.0,4.4,9.0,0.0,13.4
Michalis ISAIAS,CYP,2023 FISH World University Games,"Chengdu, China",qual,FX,74.0,6.933,4.3,0.0,11.233
Michalis ISAIAS,CYP,2023 FISH World University Games,"Chengdu, China",qual,HB,68.0,6.933,4.6,0.0,11.533
Michalis ISAIAS,CYP,2023 FISH World University Games,"Chengdu, China",qual,PB,73.0,6.466,4.7,0.0,11.166
Michalis ISAIAS,CYP,2023 FISH World University Games,"Chengdu, China",qual,PH,80.0,4.066,5.1,0.0,9.166
Michalis ISAIAS,CYP,2023 FISH World University Games,"Chengdu, China",qual,SR,69.0,7.533,4.4,0.0,11.933
Michalis ISAIAS,CYP,2023 FISH World University Games,"Chengdu, China",qual,VT,77.0,7.833,4.8,0.3,12.333
Eyal Indig,ISR,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",final,PH,1.0,6.0,8.15,0.0,14.15
Eyal Indig,ISR,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",qual,PH,1.0,6.0,8.4,0.0,14.4
Eliran Ioscovich,ISR,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",final,FX,3.0,5.3,8.3,0.0,13.6
Eliran Ioscovich,ISR,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",qual,FX,4.0,5.3,8.3,0.0,13.6
Eliran Ioscovich,ISR,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",qual,VT,5.0,4.4,9.15,0.0,13.55
Eliran Ioscovich,ISR,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",final,VT,4.0,4.4,9.3,0.0,13.7
Eliran Ioscovich,ISR,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",final,VT,4.0,4.0,9.45,0.0,13.45
Eliran Ioscovich,ISR,2023 Tel Aviv Challenge Cup,"Tel Aviv, Israel",qual,VT,5.0,4.0,9.3,0.0,13.3
Anton JAASKELAINEN,FIN,2023 FISH World University Games,"Chengdu, China",qual,HB,62.0,7.866,4.0,0.0,11.866
Anton JAASKELAINEN,FIN,2023 FISH World University Games,"Chengdu, China",qual,PB,53.0,7.9,4.6,0.0,12.5
Anton JAASKELAINEN,FIN,2023 FISH World University Games,"Chengdu, China",qual,PH,75.0,7.0,3.8,0.0,10.8
Anton JAASKELAINEN,FIN,2023 FISH World University Games,"Chengdu, China",qual,SR,77.0,7.866,3.6,0.0,11.466
Aron JACOBSEN,DEN,2022 Senior European Championships,"Munich, Germany",qual,FX,76.0,4.7,7.966,0.0,12.666
Aron JACOBSEN,DEN,2022 Senior European Championships,"Munich, Germany",qual,HB,98.0,4.1,7.066,0.0,11.166
Aron JACOBSEN,DEN,2022 Senior European Championships,"Munich, Germany",qual,PB,97.0,4.2,7.3,0.0,11.5
Aron JACOBSEN,DEN,2022 Senior European Championships,"Munich, Germany",qual,PH,111.0,3.6,5.566,0.0,9.166
Aron JACOBSEN,DEN,2022 Senior European Championships,"Munich, Germany",qual,SR,99.0,4.2,7.833,0.0,12.033
Aron JACOBSEN,DEN,2022 Senior European Championships,"Munich, Germany",qual,VT,105.0,4.8,7.866,0.3,12.366
Aron JACOBSEN,DEN,2023 10th Senior European Championships,"Antalya, Turkey",qual,PH,64.0,4.2,8.4,0.0,12.6
Jake JARMAN,BRN,2022 British Gymnastics Championships,"Liverpool, England",final,FX,1.0,5.6,8.8,0.0,14.4
Jake JARMAN,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,FX,8.0,5.7,8.05,0.1,13.65
Jake JARMAN,BRN,2022 British Gymnastics Championships,"Liverpool, England",final,HB,6.0,3.8,8.73,0.0,12.533
Jake JARMAN,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,HB,9.0,3.8,9.25,0.0,13.05
Jake JARMAN,BRN,2022 British Gymnastics Championships,"Liverpool, England",final,PB,6.0,4.3,9.1,0.0,13.4
Jake JARMAN,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,PB,7.0,4.3,9.2,0.0,13.5
Jake JARMAN,BRN,2022 British Gymnastics Championships,"Liverpool, England",final,PH,2.0,5.5,8.07,0.0,13.566
Jake JARMAN,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,PH,2.0,5.5,7.75,0.0,13.25
Jake JARMAN,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,SR,19.0,5.0,7.6,0.0,12.6
Jake JARMAN,BRN,2022 British Gymnastics Championships,"Liverpool, England",final,VT,1.0,5.6,8.93,0.1,14.633
Jake JARMAN,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,VT,1.0,5.6,9.05,0.1,14.75
Jake JARMAN,BRN,2022 British Gymnastics Championships,"Liverpool, England",final,VT,1.0,5.6,9.07,0.0,14.666
Jake JARMAN,BRN,2022 British Gymnastics Championships,"Liverpool, England",qual,VT,1.0,5.6,9.15,0.0,14.75
Jake JARMAN,GBR,2022 Senior European Championships,"Munich, Germany",final,FX,3.0,6.3,8.133,0.0,14.433
Jake JARMAN,GBR,2022 Senior European Championships,"Munich, Germany",qual,FX,4.0,6.3,8.166,0.0,14.466
Jake JARMAN,GBR,2022 Senior European Championships,"Munich, Germany",TeamFinal,FX,2.0,6.0,9.2,0.0,15.2
Jake JARMAN,GBR,2022 Senior European Championships,"Munich, Germany",qual,HB,41.0,4.6,8.6,0.0,13.2
Jake JARMAN,GBR,2022 Senior European Championships,"Munich, Germany",TeamFinal,HB,17.0,4.5,8.466,0.0,12.966
Jake JARMAN,GBR,2022 Senior European Championships,"Munich, Germany",qual,PB,17.0,5.9,8.233,0.0,14.133
Jake JARMAN,GBR,2022 Senior European Championships,"Munich, Germany",qual,PH,43.0,5.4,7.633,0.0,13.033
Jake JARMAN,GBR,2022 Senior European Championships,"Munich, Germany",TeamFinal,PH,14.0,5.6,7.666,0.0,13.266
Jake JARMAN,GBR,2022 Senior European Championships,"Munich, Germany",qual,SR,72.0,4.6,8.2,0.0,12.8
Jake JARMAN,GBR,2022 Senior European Championships,"Munich, Germany",qual,VT,4.0,5.6,9.233,0.0,14.833
Jake JARMAN,GBR,2022 Senior European Championships,"Munich, Germany",TeamFinal,VT,2.0,6.0,9.2,0.0,15.2
Jake JARMAN,GBR,2022 Senior European Championships,"Munich, Germany",final,VT,1.0,6.0,9.2,0.0,15.2
Jake JARMAN,GBR,2022 Senior European Championships,"Munich, Germany",qual,VT,7.0,6.0,8.033,0.0,14.033
Jake JARMAN,GBR,2023 10th Senior European Championships,"Antalya, Turkey",AAfinal,FX,1.0,6.7,7.766,0.1,14.366
Jake JARMAN,GBR,2023 10th Senior European Championships,"Antalya, Turkey",qual,FX,13.0,6.5,7.433,0.1,13.833
Jake JARMAN,GBR,2023 10th Senior European Championships,"Antalya, Turkey",AAfinal,HB,11.0,4.8,8.466,0.0,13.266
Jake JARMAN,GBR,2023 10th Senior European Championships,"Antalya, Turkey",qual,HB,17.0,4.8,8.433,0.0,13.233
Jake JARMAN,GBR,2023 10th Senior European Championships,"Antalya, Turkey",AAfinal,PB,4.0,5.9,8.366,0.0,14.266
Jake JARMAN,GBR,2023 10th Senior European Championships,"Antalya, Turkey",final,PB,9.0,5.6,7.466,0.0,13.066
Jake JARMAN,GBR,2023 10th Senior European Championships,"Antalya, Turkey",qual,PB,8.0,5.9,8.5,0.0,14.4
Jake JARMAN,GBR,2023 10th Senior European Championships,"Antalya, Turkey",AAfinal,PH,10.0,5.7,7.466,0.0,13.166
Jake JARMAN,GBR,2023 10th Senior European Championships,"Antalya, Turkey",qual,PH,15.0,6.0,7.633,0.0,13.633
Jake JARMAN,GBR,2023 10th Senior European Championships,"Antalya, Turkey",qual,SR,46.0,4.7,8.533,0.0,13.233
Jake JARMAN,GBR,2023 10th Senior European Championships,"Antalya, Turkey",AAfinal,SR,14.0,4.7,8.433,0.0,13.133
Jake JARMAN,GBR,2023 10th Senior European Championships,"Antalya, Turkey",AAfinal,VT,1.0,6.0,9.266,0.0,15.266
Jake JARMAN,GBR,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,4.0,6.0,8.766,0.0,14.766
Jake JARMAN,GBR,2023 10th Senior European Championships,"Antalya, Turkey",final,VT,2.0,5.6,9.233,0.0,14.833
Jake JARMAN,GBR,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,2.0,5.6,9.4,0.0,15.0
Jake JARMAN,BRN,2023 British Gymnastics Championships,"Liverpool, England",final,FX,2.0,6.7,7.7,0.0,14.4
Jake JARMAN,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,FX,4.0,6.7,6.65,0.0,13.35
Jake JARMAN,BRN,2023 British Gymnastics Championships,"Liverpool, England",final,HB,2.0,4.8,8.7,0.0,13.5
Jake JARMAN,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,HB,2.0,4.8,8.95,0.0,13.75
Jake JARMAN,BRN,2023 British Gymnastics Championships,"Liverpool, England",final,PB,1.0,5.9,8.8,0.0,14.7
Jake JARMAN,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,PB,2.0,5.9,8.3,0.0,14.2
Jake JARMAN,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,PH,12.0,5.7,6.7,0.0,12.4
Jake JARMAN,BRN,2023 British Gymnastics Championships,"Liverpool, England",qual,SR,9.0,4.7,8.5,0.0,13.2
Julian Ezequiel JATO,ARG,2023 FISH World University Games,"Chengdu, China",qual,FX,55.0,7.666,4.9,0.0,12.566
Julian Ezequiel JATO,ARG,2023 FISH World University Games,"Chengdu, China",qual,HB,69.0,6.7,4.5,0.0,11.2
Julian Ezequiel JATO,ARG,2023 FISH World University Games,"Chengdu, China",qual,PB,62.0,6.966,5.3,0.0,12.266
Julian Ezequiel JATO,ARG,2023 FISH World University Games,"Chengdu, China",qual,PH,78.0,5.233,4.3,0.0,9.533
Julian Ezequiel JATO,ARG,2023 FISH World University Games,"Chengdu, China",qual,SR,52.0,7.766,4.8,0.0,12.566
Julian Ezequiel JATO,ARG,2023 FISH World University Games,"Chengdu, China",qual,VT,63.0,8.5,4.8,0.1,13.2
Man Hin JIM,HKG,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,VT,15.0,9.15,4.0,0.0,13.15
Man Hin JIM,HKG,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,VT,15.0,8.15,5.2,0.3,13.05
Dilan JIMENEZ,COL,Central American and Caribbean Games,"San Salvador, El Salvador",AAfinal,FX,1.0,5.6,8.25,0.0,13.85
Dilan JIMENEZ,COL,Central American and Caribbean Games,"San Salvador, El Salvador",final,FX,3.0,5.6,8.05,0.0,13.65
Dilan JIMENEZ,COL,Central American and Caribbean Games,"San Salvador, El Salvador",qual,FX,1.0,5.6,8.25,0.0,13.85
Dilan JIMENEZ,COL,Central American and Caribbean Games,"San Salvador, El Salvador",AAfinal,HB,5.0,4.8,8.0,0.0,12.8
Dilan JIMENEZ,COL,Central American and Caribbean Games,"San Salvador, El Salvador",qual,HB,22.0,4.5,6.85,0.0,11.35
Dilan JIMENEZ,COL,Central American and Caribbean Games,"San Salvador, El Salvador",AAfinal,PB,3.0,5.4,8.3,0.0,13.7
Dilan JIMENEZ,COL,Central American and Caribbean Games,"San Salvador, El Salvador",final,PB,8.0,5.4,6.4,0.0,11.8
Dilan JIMENEZ,COL,Central American and Caribbean Games,"San Salvador, El Salvador",qual,PB,3.0,5.4,8.35,0.0,13.75
Dilan JIMENEZ,COL,Central American and Caribbean Games,"San Salvador, El Salvador",AAfinal,PH,11.0,4.1,7.4,0.0,11.5
Dilan JIMENEZ,COL,Central American and Caribbean Games,"San Salvador, El Salvador",qual,PH,16.0,4.1,7.4,0.0,11.5
Dilan JIMENEZ,COL,Central American and Caribbean Games,"San Salvador, El Salvador",AAfinal,SR,2.0,5.1,7.5,0.0,12.6
Dilan JIMENEZ,COL,Central American and Caribbean Games,"San Salvador, El Salvador",qual,SR,14.0,5.2,7.0,0.0,12.2
Dilan JIMENEZ,COL,Central American and Caribbean Games,"San Salvador, El Salvador",AAfinal,VT,7.0,5.2,8.8,0.3,13.7
Dilan JIMENEZ,COL,Central American and Caribbean Games,"San Salvador, El Salvador",qual,VT,10.0,5.2,8.9,0.3,13.8
Pau JIMENEZ,ESP,2023 10th Senior European Championships,"Antalya, Turkey",qual,FX,12.0,5.6,8.233,0.0,13.833
Pau JIMENEZ,ESP,2023 10th Senior European Championships,"Antalya, Turkey",qual,SR,61.0,4.5,8.566,0.0,13.066
Pau JIMENEZ,ESP,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,91.0,5.6,8.1,0.3,13.4
Pau JIMENEZ,ESP,2023 10th Senior European Championships,"Antalya, Turkey",qual,VT,17.0,5.2,9.2,0.0,14.4
Pau JIMENEZ,ESP,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,FX,10.0,7.2,5.7,0.0,12.9
Pau JIMENEZ,ESP,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,PB,16.0,7.5,5.2,0.0,12.7
Pau JIMENEZ,ESP,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,SR,12.0,7.9,4.9,0.0,12.8
Pau JIMENEZ,ESP,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,VT,11.0,7.95,5.2,0.3,12.85
Pau JIMENEZ,ESP,2023 Varna World Challenge Cup Results,"Varna, Bulgaria",qual,VT,11.0,8.9,5.2,0.1,14.0
Dilan JIMENEZ GIRALDO,COL,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,PB,29.0,5.2,7.266,0.0,12.466
Dilan JIMENEZ GIRALDO,COL,FIG Apparatus World Cup 2023,"Cottbus, Germany",qual,SR,24.0,5.6,7.433,0.0,13.033
Dilan JIMENEZ GIRALDO,COL,World Cup,"Doha, Qatar",final,PB,7.0,5.9,8.533,0.0,14.433
