Rank,Name,nation,D Score,E Score,Pen.,Total,year,round
4.0,Anastasiya Alistratava,BLR,5.9,8.266,0.0,14.166,2019,qual
5.0,Naomi Visser,NED,5.7,8.4,0.0,14.1,2019,qual
6.0,Angelina Melnikova,RUS,5.9,8.2,0.0,14.1,2019,qual
7.0,Georgia-Mae Fenton,GBR,6.1,8.0,0.0,14.1,2019,qual
8.0,Lorette Charpy,FRA,5.8,8.2,0.0,14.0,2019,qual
9.0,Carolann Heduit,FRA,6.2,7.733,0.0,13.933,2019,qual
10.0,Diana Varinska,UKR,6.0,7.9,0.0,13.9,2019,qual
11.0,Bianka Schermann,HUN,5.9,7.966,0.0,13.866,2019,qual
12.0,Filipa Martins,POR,5.5,8.133,0.0,13.633,2019,qual
13.0,Senna Deriks,BEL,5.7,7.833,0.0,13.533,2019,qual
14.0,Zoja Szekely,HUN,5.6,7.866,0.0,13.466,2019,qual
15.0,Aleksandra Shchekoldina,RUS,5.8,7.633,0.0,13.433,2019,qual
16.0,Anastasiia Bachynska,UKR,5.5,7.766,0.0,13.266,2019,qual
17.0,Laura de Witt,NED,5.1,7.7,0.0,12.8,2019,qual
17.0,Denisa Golgota,ROU,5.1,7.7,0.0,12.8,2019,qual
19.0,Gabriela Janik,POL,5.2,7.533,0.0,12.733,2019,qual
20.0,Dominika Ponizilova,CZE,4.8,7.9,0.0,12.7,2019,qual
21.0,Ganna Metelitsa,BLR,5.2,7.366,0.0,12.566,2019,qual
22.0,Elina Vihrova,LAT,4.4,8.0,0.0,12.4,2019,qual
23.0,Aneta Holasova,CZE,5.0,7.3,0.0,12.3,2019,qual
24.0,Emma Slevin,IRE,4.7,7.566,0.0,12.266,2019,qual
25.0,Aline Friess,FRA,5.1,7.066,0.0,12.166,2019,qual
26.0,Chiara Bunce,SVK,4.6,6.966,0.0,11.566,2019,qual
27.0,Agnes Suto-Tuuha,ISL,4.0,7.533,0.0,11.533,2019,qual
28.0,Nazli Savranbasi,TUR,4.6,6.866,0.0,11.466,2019,qual
29.0,Angelina Radivilova,UKR,5.5,5.533,0.0,11.033,2019,qual
30.0,Celeste Mordenti,LUX,3.6,7.0,0.0,10.6,2019,qual
31.0,Cintia Rodriguez,ESP,5.2,5.2,0.0,10.4,2019,qual
32.0,Bianca Frysak,AUT,3.9,6.466,0.0,10.366,2019,qual
33.0,Tjasa Kysselef,SLO,1.3,8.666,0.0,9.966,2019,qual
34.0,Jessica Castles,SWE,4.5,4.933,0.0,9.433,2019,qual
35.0,Laney Madsen,BUL,3.7,5.333,0.0,9.033,2019,qual
36.0,Elvira Katsali,GRE,2.5,4.9,0.0,7.4,2019,qual
1.0,Ekaterina Kramarenko,RUS,6.0,8.8,0.0,14.8,2015,final
2.0,Asuka Teramoto,JPN,5.9,8.333,0.0,14.233,2015,final
3.0,Maria Paseka,RUS,5.7,8.4,0.0,14.1,2015,final
4.0,Kelly Simm,GBR,5.9,7.666,0.0,13.566,2015,final
4.0,Filipa Martins,POR,5.6,7.966,0.0,13.566,2015,final
6.0,Georgia-Rose Brown,AUS,5.2,7.966,0.0,13.166,2015,final
7.0,Heo Seonmi,KOR,5.8,7.2,0.0,13.0,2015,final
8.0,Eum Dayeon,KOR,5.4,7.266,0.0,12.666,2015,final
1.0,Ekaterina Kramarenko,RUS,6.0,8.8,0.0,14.8,2015,qual
2.0,Maria Paseka,RUS,5.9,8.6,0.0,14.5,2015,qual
3.0,Heo Seonmi,KOR,5.8,8.15,0.0,13.95,2015,qual
4.0,Filipa Martins,POR,5.6,8.25,0.0,13.85,2015,qual
5.0,Georgia-Rose Brown,AUS,5.3,8.5,0.0,13.8,2015,qual
6.0,Asuka Teramoto,JPN,5.7,8.1,0.0,13.8,2015,qual
7.0,Kelly Simm,GBR,5.8,8.0,0.0,13.8,2015,qual
8.0,Eum Dayeon,KOR,5.4,8.2,0.0,13.6,2015,qual
9.0,Daria Elizarova,RUS,5.1,8.4,0.0,13.5,2015,qual
10.0,Wakana Inoue,JPN,5.0,8.45,0.0,13.45,2015,qual
11.0,Polina Fedorova,RUS,5.2,8.05,0.0,13.25,2015,qual
12.0,Farah Ann Abdul Hadi,MAS,5.3,7.65,0.0,12.95,2015,qual
13.0,Dilnoza Abdusalimova,UZB,4.6,7.95,0.0,12.55,2015,qual
14.0,Tracie Ang,MAS,4.7,7.85,0.0,12.55,2015,qual
15.0,Mary-Anne Monckton,AUS,5.4,7.15,0.0,12.55,2015,qual
16.0,Emma Nedov,AUS,5.0,6.95,0.0,12.45,2015,qual
17.0,Park Jisoo,KOR,5.3,7.05,0.0,12.35,2015,qual
18.0,Natsumi Sasada,JPN,5.5,6.65,0.0,12.15,2015,qual
19.0,Yu Minobe,JPN,5.5,6.6,0.0,12.1,2015,qual
20.0,Mariana Vazquez,MEX,4.7,6.95,0.0,11.65,2015,qual
21.0,Claudia Cummins,RSA,4.8,6.85,0.0,11.65,2015,qual
22.0,Annika Urvikko,FIN,5.6,6.0,0.0,11.6,2015,qual
23.0,Carmen Horvat,SLO,4.5,6.9,0.0,11.4,2015,qual
24.0,Simone Penker,AUT,4.4,6.85,0.0,11.25,2015,qual
25.0,Tan Ing Yueh,MAS,4.5,6.2,0.0,10.7,2015,qual
26.0,Nur Eli Ellina Azmi,MAS,4.5,6.05,0.0,10.55,2015,qual
27.0,Park Seyeon,KOR,5.2,5.35,0.0,10.55,2015,qual
28.0,Sofie Bråten,NOR,4.4,4.8,0.0,9.2,2015,qual
29.0,Jordan Rae,NZL,3.9,5.1,0.0,9.0,2015,qual
30.0,Elisabeth Geurts,NED,4.1,4.45,0.0,8.55,2015,qual
31.0,Tiril Døvre,NOR,2.2,5.55,0.0,7.75,2015,qual
1.0,Daria Spiridonova,RUS,6.7,8.766,0.0,15.466,2015,final
2.0,Becky Downie,GBR,6.7,8.533,0.0,15.233,2015,final
3.0,Sanne Wevers,NED,5.6,8.6,0.0,14.2,2015,final
4.0,Ellie Downie,GBR,5.9,8.2,0.0,14.1,2015,final
5.0,Martina Rizzelli,ITA,6.0,7.933,0.0,13.933,2015,final
6.0,Giulia Steingruber,SUI,5.7,8.066,0.0,13.766,2015,final
7.0,Maria Kharenkova,RUS,6.1,7.333,0.0,13.433,2015,final
8.0,Loan His,FRA,5.8,5.866,0.0,11.666,2015,final
1.0,Daria Spiridonova,RUS,6.5,8.741,0.0,15.241,2015,qual
2.0,Becky Downie,GBR,6.7,8.533,0.0,15.233,2015,qual
3.0,Maria Kharenkova,RUS,6.2,8.533,0.0,14.733,2015,qual
4.0,Sanne Wevers,NED,5.6,8.633,0.0,14.233,2015,qual
5.0,Maria Paseka,RUS,5.9,8.333,0.0,14.233,2015,qual
6.0,Loan His,FRA,5.9,8.3,0.0,14.2,2015,qual
7.0,Ellie Downie,GBR,5.9,8.066,0.0,13.966,2015,qual
8.0,Giulia Steingruber,SUI,6.0,7.966,0.0,13.966,2015,qual
9.0,Martina Rizzelli,ITA,6.0,7.866,0.0,13.866,2015,qual
10.0,Filipa Martins,POR,5.4,8.366,0.0,13.766,2015,qual
11.0,Erika Fasana,ITA,5.7,8.066,0.0,13.766,2015,qual
12.0,Diana Bulimar,ROU,5.3,8.366,0.0,13.666,2015,qual
13.0,Marta Pihan-Kulesza,POL,5.6,8.066,0.0,13.666,2015,qual
14.0,Eythora Thorsdottir,NED,5.4,8.2,0.0,13.6,2015,qual
15.0,Noemi Makra,HUN,5.9,7.7,0.0,13.6,2015,qual
16.0,Kim Singmuang,SWE,5.7,7.766,0.0,13.466,2015,qual
17.0,Louise Vanhille,FRA,5.8,7.533,0.0,13.333,2015,qual
18.0,Amy Tinkler,GBR,5.6,7.7,0.0,13.3,2015,qual
19.0,Argyro Afrati,GRE,5.6,7.666,0.0,13.266,2015,qual
20.0,Vanessa Ferrari,ITA,5.5,7.7,0.0,13.2,2015,qual
21.0,Ilaria Käslin,SUI,5.2,7.9,0.0,13.1,2015,qual
22.0,Dyonnailys Supriana,NED,5.0,8.033,0.0,13.033,2015,qual
23.0,Carlotta Ferlito,ITA,5.4,7.6,0.0,13.0,2015,qual
24.0,Barbora Mokosova,SVK,5.1,7.866,0.0,12.966,2015,qual
25.0,Jessica Diacci,SUI,5.2,7.7,0.0,12.9,2015,qual
26.0,Evangelia Plyta,GRE,6.1,6.766,0.0,12.866,2015,qual
27.0,Carlotta Barloggio,SUI,5.2,7.633,0.0,12.833,2015,qual
28.0,Kitti Honti,HUN,5.3,7.5,0.0,12.8,2015,qual
29.0,Laura Jurca,ROU,5.5,7.3,0.0,12.8,2015,qual
30.0,Jonna Adlerteg,SWE,5.9,6.9,0.0,12.8,2015,qual
31.0,Houry Gebeshian,ARM,4.8,7.933,0.0,12.733,2015,qual
32.0,Teja Belak,SLO,4.9,7.833,0.0,12.733,2015,qual
33.0,Michelle Timm,GER,5.1,7.5,0.0,12.6,2015,qual
34.0,Noel van Klaveren,NED,5.8,6.8,0.0,12.6,2015,qual
35.0,Michelle Lauritsen,DEN,4.6,7.866,0.0,12.466,2015,qual
36.0,Ainhoa Carmona,ESP,4.7,7.766,0.0,12.466,2015,qual
37.0,Pauline Tratz,GER,4.9,7.533,0.0,12.433,2015,qual
38.0,Vasiliki Millousi,GRE,5.1,7.3,0.0,12.4,2015,qual
39.0,Rosanna Ojala,FIN,5.5,6.9,0.0,12.4,2015,qual
40.0,Claudia Fragapane,GBR,5.4,6.933,0.0,12.333,2015,qual
41.0,Claire Martin,FRA,4.1,8.133,0.0,12.233,2015,qual
42.0,Paula Raya,ESP,5.2,7.033,0.0,12.233,2015,qual
43.0,Dina Nygaard,NOR,4.5,7.7,0.0,12.2,2015,qual
44.0,Andreea Iridon,ROU,5.4,6.766,0.0,12.166,2015,qual
45.0,Dominiqua Belanyi,ISL,4.5,7.5,0.0,12.0,2015,qual
46.0,Ellis O’Reilly,IRL,4.4,7.566,0.0,11.966,2015,qual
47.0,Tjasa Kysselef,SLO,3.9,7.966,0.0,11.866,2015,qual
48.0,Anastasiya Yekimenka,BLR,4.7,7.0,0.0,11.7,2015,qual
49.0,Anna-Maria Kanyai,CZE,5.0,6.533,0.0,11.533,2015,qual
50.0,Monica Sileoni,FIN,4.5,7.0,0.0,11.5,2015,qual
51.0,Veronika Cenkova,CZE,4.8,6.666,0.0,11.466,2015,qual
52.0,Ana Perez,ESP,5.7,5.733,0.0,11.433,2015,qual
53.0,Ekin Morova,TUR,4.7,6.666,0.0,11.366,2015,qual
54.0,Maria Simou,GRE,4.8,6.433,0.0,11.233,2015,qual
55.0,Krystyna Sankova,UKR,4.6,6.6,0.0,11.2,2015,qual
56.0,Camille Bahl,FRA,5.2,5.866,0.0,11.066,2015,qual
57.0,Aliaksandra Koshaleva,BLR,3.7,7.333,0.0,11.033,2015,qual
58.0,Demet Mutlu,TUR,5.2,5.833,0.0,11.033,2015,qual
59.0,Ralitsa Mileva,BUL,4.5,6.466,0.0,10.966,2015,qual
60.0,Nora Fernandez,ESP,5.1,5.866,0.0,10.966,2015,qual
61.0,Martine Skregelid,NOR,3.8,7.066,0.0,10.866,2015,qual
62.0,Katarzyna Jurkowska,POL,5.1,5.7,0.0,10.8,2015,qual
63.0,Marina Nekrasova,AZE,4.3,6.4,0.0,10.7,2015,qual
64.0,Vaida Zitineviciute,LTU,4.2,6.333,0.0,10.533,2015,qual
65.0,Tutya Yilmaz,TUR,4.3,6.133,0.0,10.433,2015,qual
66.0,Valerija Grisane,LAT,2.7,7.6,0.0,10.3,2015,qual
67.0,Mariia Smirnova,AZE,4.0,6.266,0.0,10.266,2015,qual
68.0,Thelma Hermannsdottir,ISL,3.4,6.766,0.0,10.166,2015,qual
69.0,Mette Hulgaard,DEN,3.9,6.266,0.0,10.166,2015,qual
70.0,Nato Dzidziguri,GEO,3.3,6.833,0.0,10.133,2015,qual
71.0,Tara Donnelly,IRL,2.7,7.333,0.0,10.033,2015,qual
72.0,Angelina Kysla,UKR,5.6,4.366,0.0,9.966,2015,qual
73.0,Tzuf Feldon,ISR,4.8,5.133,0.0,9.933,2015,qual
74.0,Peppijna Dalli,MLT,3.7,6.2,0.0,9.9,2015,qual
75.0,Gaya Giladi,ISR,4.1,5.666,0.0,9.766,2015,qual
76.0,Alina Circene,LAT,1.6,8.066,0.0,9.666,2015,qual
77.0,Anastasija Dubova,LAT,3.3,6.333,0.0,9.633,2015,qual
78.0,Norma Robertsdottir,ISL,3.7,5.8,0.0,9.5,2015,qual
79.0,Sofie Bråten,NOR,4.4,4.933,0.0,9.333,2015,qual
80.0,Julie Krogsgaard,DEN,1.8,7.033,0.0,8.833,2015,qual
81.0,Mia Haerum,NOR,1.2,7.566,0.0,8.766,2015,qual
82.0,Andrea Orradottir,ISL,2.5,5.7,0.0,8.2,2015,qual
83.0,Albena Zlatkova,BUL,3.2,4.6,0.0,7.8,2015,qual
84.0,Linnea Wang,DEN,3.5,3.933,0.0,7.433,2015,qual
85.0,Gabriele Blazyte,LTU,3.0,3.8,0.0,6.8,2015,qual
