Rank,Name,nation,D Score,E Score,Pen.,Total,year,round
5.0,Adela Sajn,SLO,4.7,8.166,0.0,12.866,2019,qual
6.0,Aneta Holasova,CZE,4.9,8.066,-0.1,12.866,2019,qual
7.0,Anastasiya Alistratava,BLR,4.9,8.033,-0.1,12.833,2019,qual
8.0,Angelina Melnikova,RUS,5.4,7.4,0.0,12.8,2019,qual
9.0,Georgia-Mae Fenton,GBR,4.9,7.833,0.0,12.733,2019,qual
10.0,Diana Varinska,UKR,5.2,7.8,-0.3,12.7,2019,qual
11.0,Naomi Visser,NED,4.9,7.766,0.0,12.666,2019,qual
12.0,Elina Vihrova,LAT,5.1,7.5,0.0,12.6,2019,qual
13.0,Lorette Charpy,FRA,5.0,7.633,-0.1,12.533,2019,qual
14.0,Cintia Rodriguez,ESP,4.2,8.266,0.0,12.466,2019,qual
15.0,Filipa Martins,POR,4.5,7.9,0.0,12.4,2019,qual
16.0,Aline Friess,FRA,5.0,7.666,-0.3,12.366,2019,qual
17.0,Zoja Szekely,HUN,4.6,7.733,0.0,12.333,2019,qual
18.0,Aleksandra Shchekoldina,RUS,5.4,6.933,0.0,12.333,2019,qual
19.0,Gabriela Janik,POL,4.4,7.8,0.0,12.2,2019,qual
19.0,Tjasa Kysselef,SLO,4.4,7.8,0.0,12.2,2019,qual
21.0,Bianka Schermann,HUN,4.9,7.166,0.0,12.066,2019,qual
22.0,Dominika Ponizilova,CZE,4.4,7.6,0.0,12.0,2019,qual
23.0,Carolann Heduit,FRA,4.8,7.066,0.0,11.866,2019,qual
24.0,Senna Deriks,BEL,4.9,7.033,-0.1,11.833,2019,qual
25.0,Sara Peter,HUN,5.1,6.666,0.0,11.766,2019,qual
26.0,Emma Slevin,IRE,4.5,7.533,-0.3,11.733,2019,qual
27.0,Chiara Bunce,SVK,4.6,6.966,0.0,11.566,2019,qual
28.0,Ganna Metelitsa,BLR,4.4,7.266,-0.3,11.366,2019,qual
29.0,Bianca Frysak,AUT,4.2,7.166,0.0,11.366,2019,qual
30.0,Agnes Suto-Tuuha,ISL,4.0,7.233,0.0,11.233,2019,qual
31.0,Elvira Katsali,GRE,4.4,6.833,0.0,11.233,2019,qual
32.0,Celeste Mordenti,LUX,4.1,7.1,0.0,11.2,2019,qual
33.0,Ofir Netzer,ISR,4.6,6.666,-0.1,11.166,2019,qual
34.0,Laney Madsen,BUL,4.4,6.733,0.0,11.133,2019,qual
35.0,Nazli Savranbasi,TUR,4.8,6.3,0.0,11.1,2019,qual
36.0,Laura de Witt,NED,4.7,5.333,0.0,10.033,2019,qual
1.0,Polina Fedorova,RUS,5.8,8.4,0.0,14.2,2015,final
2.0,Daria Elizarova,RUS,5.6,8.533,0.0,14.133,2015,final
3.0,Kelly Simm,GBR,5.8,8.166,0.0,13.966,2015,final
4.0,Asuka Teramoto,JPN,5.4,8.133,0.0,13.533,2015,final
5.0,Natsumi Sasada,JPN,5.4,8.033,0.0,13.433,2015,final
6.0,Farah Ann Abdul Hadi,MAS,5.1,8.3,0.0,13.4,2015,final
7.0,Dilnoza Abdusalimova,UZB,5.1,8.166,0.0,13.266,2015,final
8.0,Filipa Martins,POR,5.4,7.266,0.0,12.666,2015,final
1.0,Polina Fedorova,RUS,5.9,8.2,0.0,14.1,2015,qual
2.0,Kelly Simm,GBR,5.8,8.1,0.0,13.9,2015,qual
3.0,Daria Elizarova,RUS,5.6,8.3,-0.1,13.8,2015,qual
4.0,Asuka Teramoto,JPN,5.5,8.2,0.0,13.7,2015,qual
5.0,Farah Ann Abdul Hadi,MAS,5.3,8.25,0.0,13.55,2015,qual
6.0,Filipa Martins,POR,5.5,8.05,0.0,13.55,2015,qual
7.0,Natsumi Sasada,JPN,5.4,8.1,0.0,13.5,2015,qual
8.0,Alla Sidorenko,RUS,5.5,8.0,0.0,13.5,2015,qual
9.0,Wakana Inoue,JPN,5.2,8.15,0.0,13.35,2015,qual
10.0,Park Jisoo,KOR,5.2,8.05,0.0,13.25,2015,qual
11.0,Dilnoza Abdusalimova,UZB,5.2,8.0,0.0,13.2,2015,qual
12.0,Maria Paseka,RUS,4.6,8.4,0.0,13.0,2015,qual
13.0,Heo Seonmi,KOR,5.1,7.9,0.0,13.0,2015,qual
14.0,Claudia Cummins,RSA,4.9,8.0,0.0,12.9,2015,qual
15.0,Sakura Yumoto,JPN,4.9,8.05,-0.1,12.85,2015,qual
16.0,Eum Dayeon,KOR,4.9,7.9,0.0,12.8,2015,qual
17.0,Park Eunkyung,KOR,4.9,7.8,0.0,12.7,2015,qual
18.0,Tan Ing Yueh,MAS,4.6,8.05,0.0,12.65,2015,qual
19.0,Emma Nedov,AUS,4.9,7.9,-0.4,12.4,2015,qual
20.0,Tracie Ang,MAS,4.9,7.8,-0.3,12.4,2015,qual
21.0,Mariana Vazquez,MEX,4.9,7.375,0.0,12.275,2015,qual
22.0,Simone Penker,AUT,4.4,7.7,0.0,12.1,2015,qual
23.0,Nur Eli Ellina Azmi,MAS,4.7,7.55,-0.3,11.95,2015,qual
24.0,Sofie Bråten,NOR,4.6,7.45,-0.2,11.85,2015,qual
25.0,Tiril Døvre,NOR,4.3,7.25,0.0,11.55,2015,qual
26.0,Carmen Horvat,SLO,3.8,7.5,0.0,11.3,2015,qual
27.0,Elisabeth Geurts,NED,3.9,7.4,-0.3,11.0,2015,qual
28.0,Jordan Rae,NZL,1.1,8.25,-6.0,3.35,2015,qual
1.0,Ksenia Afanasyeva,RUS,6.3,8.433,0.0,14.733,2015,final
2.0,Claudia Fragapane,GBR,6.3,8.333,0.0,14.633,2015,final
3.0,Giulia Steingruber,SUI,6.0,8.466,0.0,14.466,2015,final
4.0,Erika Fasana,ITA,6.0,8.3,0.0,14.3,2015,final
5.0,Marta Pihan-Kulesza,POL,6.0,8.233,0.0,14.233,2015,final
6.0,Amy Tinkler,GBR,5.9,8.1,0.0,14.0,2015,final
7.0,Maria Kharenkova,RUS,5.8,8.233,-0.1,13.933,2015,final
8.0,Andreea Munteanu,ROU,5.5,8.366,0.0,13.866,2015,final
1.0,Giulia Steingruber,SUI,6.0,8.333,0.0,14.333,2015,qual
2.0,Ksenia Afanasyeva,RUS,6.1,8.166,0.0,14.266,2015,qual
3.0,Amy Tinkler,GBR,5.9,8.3,0.0,14.2,2015,qual
4.0,Marta Pihan-Kulesza,POL,5.9,8.233,0.0,14.133,2015,qual
5.0,Maria Kharenkova,RUS,5.9,8.166,0.0,14.066,2015,qual
6.0,Erika Fasana,ITA,6.0,8.3,-0.3,14.0,2015,qual
7.0,Claudia Fragapane,GBR,6.1,8.166,-0.3,13.966,2015,qual
8.0,Andreea Munteanu,ROU,5.4,8.4,0.0,13.8,2015,qual
9.0,Eythora Thorsdottir,NED,5.6,8.3,-0.1,13.8,2015,qual
10.0,Claire Martin,FRA,5.2,8.466,0.0,13.666,2015,qual
11.0,Laura Jurca,ROU,5.5,8.166,0.0,13.666,2015,qual
12.0,Filipa Martins,POR,5.6,7.966,0.0,13.566,2015,qual
13.0,Vanessa Ferrari,ITA,5.7,7.825,0.0,13.525,2015,qual
14.0,Jonna Adlerteg,SWE,5.2,8.266,0.0,13.466,2015,qual
15.0,Pauline Tratz,GER,5.3,8.133,0.0,13.433,2015,qual
16.0,Ellie Downie,GBR,5.6,8.1,-0.3,13.4,2015,qual
17.0,Carlotta Ferlito,ITA,5.3,8.1,0.0,13.4,2015,qual
18.0,Camille Bahl,FRA,5.0,8.383,0.0,13.383,2015,qual
19.0,Ana Perez,ESP,5.5,7.8,0.0,13.3,2015,qual
20.0,Martina Rizzelli,ITA,5.7,7.533,0.0,13.233,2015,qual
21.0,Dyonnailys Supriana,NED,5.3,8.2,-0.4,13.1,2015,qual
22.0,Loan His,FRA,5.0,8.2,-0.1,13.1,2015,qual
23.0,Diana Bulimar,ROU,5.5,7.566,0.0,13.066,2015,qual
24.0,Veronika Cenkova,CZE,5.1,7.866,0.0,12.966,2015,qual
25.0,Angelina Kysla,UKR,5.3,7.733,-0.1,12.933,2015,qual
26.0,Jessica Diacci,SUI,5.1,7.766,0.0,12.866,2015,qual
27.0,Katarzyna Jurkowska,POL,5.2,7.733,-0.1,12.833,2015,qual
28.0,Krystyna Sankova,UKR,5.4,7.8,-0.4,12.8,2015,qual
29.0,Houry Gebeshian,ARM,4.7,8.033,0.0,12.733,2015,qual
30.0,Ellis O’Reilly,IRL,4.9,7.833,0.0,12.733,2015,qual
31.0,Zoi Lima,POR,5.0,7.733,0.0,12.733,2015,qual
32.0,Tara Donnelly,IRL,4.8,7.9,0.0,12.7,2015,qual
33.0,Ainhoa Carmona,ESP,4.8,7.866,0.0,12.666,2015,qual
34.0,Gaya Giladi,ISR,4.8,7.833,0.0,12.633,2015,qual
35.0,Tzuf Feldon,ISR,4.7,7.866,0.0,12.566,2015,qual
36.0,Tjasa Kysselef,SLO,4.6,7.9,0.0,12.5,2015,qual
37.0,Daria Spiridonova,RUS,5.2,7.266,0.0,12.466,2015,qual
38.0,Rosanna Ojala,FIN,4.9,7.466,0.0,12.366,2015,qual
39.0,Barbora Mokosova,SVK,4.4,7.933,0.0,12.333,2015,qual
40.0,Kitti Honti,HUN,4.9,7.633,0.0,12.333,2015,qual
41.0,Marina Nekrasova,AZE,5.0,7.5,-0.3,12.2,2015,qual
42.0,Michelle Timm,GER,4.8,7.5,-0.1,12.2,2015,qual
43.0,Martine Skregelid,NOR,4.8,7.4,0.0,12.2,2015,qual
44.0,Carlotta Barloggio,SUI,4.9,7.533,-0.3,12.133,2015,qual
45.0,Monica Sileoni,FIN,4.6,7.533,0.0,12.133,2015,qual
46.0,Paula Raya,ESP,4.8,7.333,0.0,12.133,2015,qual
47.0,Maria Simou,GRE,4.4,7.7,0.0,12.1,2015,qual
48.0,Eniko Horvath,HUN,4.6,7.466,0.0,12.066,2015,qual
49.0,Aliaksandra Koshaleva,BLR,4.2,7.833,0.0,12.033,2015,qual
50.0,Linnea Wang,DEN,4.6,7.433,0.0,12.033,2015,qual
51.0,Louise Vanhille,FRA,5.2,7.133,-0.3,12.033,2015,qual
52.0,Albena Zlatkova,BUL,5.0,7.366,-0.4,11.966,2015,qual
53.0,Gabriele Blazyte,LTU,4.5,7.4,0.0,11.9,2015,qual
54.0,Noel van Klaveren,NED,5.6,6.366,-0.1,11.866,2015,qual
55.0,Dominiqua Belanyi,ISL,4.3,7.6,-0.1,11.8,2015,qual
56.0,Dina Nygaard,NOR,4.4,7.333,0.0,11.733,2015,qual
57.0,Norma Robertsdottir,ISL,4.9,6.833,0.0,11.733,2015,qual
58.0,Thelma Hermansdottir,ISL,4.8,6.9,0.0,11.7,2015,qual
59.0,Nora Fernandez,ESP,5.0,6.8,-0.1,11.7,2015,qual
60.0,Mette Hulgaard,DEN,4.9,7.066,-0.3,11.666,2015,qual
61.0,Ilaria Käslin,SUI,5.2,6.433,0.0,11.633,2015,qual
62.0,Ralitsa Mileva,BUL,4.1,7.5,0.0,11.6,2015,qual
63.0,Julie Krogsgaard,DEN,4.2,7.4,0.0,11.6,2015,qual
64.0,Nato Dzidziguri,GEO,4.9,6.866,-0.3,11.466,2015,qual
65.0,Andrea Orradottir,ISL,4.4,7.033,0.0,11.433,2015,qual
66.0,Tutya Yilmaz,TUR,5.2,6.266,-0.1,11.366,2015,qual
67.0,Alina Circene,LAT,4.2,7.1,0.0,11.3,2015,qual
68.0,Demet Mutlu,TUR,4.9,6.366,0.0,11.266,2015,qual
69.0,Suzanne Buttigieg,MLT,3.8,7.433,0.0,11.233,2015,qual
70.0,Sofie Bråten,NOR,4.4,6.833,0.0,11.233,2015,qual
71.0,Vaida Zitineviciute,LTU,4.4,6.9,-0.1,11.2,2015,qual
72.0,Anastasija Dubova,LAT,3.6,7.5,0.0,11.1,2015,qual
73.0,Anna-Maria Kanyai,CZE,4.9,6.6,-0.4,11.1,2015,qual
74.0,Ekin Morova,TUR,5.1,6.333,-0.4,11.033,2015,qual
75.0,Anastasiya Yekimenka,BLR,4.0,6.933,0.0,10.933,2015,qual
76.0,Mia Haerum,NOR,4.6,6.433,-0.1,10.933,2015,qual
77.0,Mariia Smirnova,AZE,4.0,7.2,-0.4,10.8,2015,qual
78.0,Claire Rose Azzopardi,MLT,3.6,7.2,0.0,10.8,2015,qual
79.0,Kirsty Caruana,MLT,4.4,6.033,0.0,10.433,2015,qual
