Name,Country,Gender,Date,Competition,Round,Apparatus,Rank,D_Score,E_Score,Penalty,Score
Mali NEURAUTER,NOR,w,2022-04-03,2022 Baku World Cup,qual,UB,21.0,4.2,7.1,0.0,11.3
Mali NEURAUTER,NOR,w,2022-08-14,2022 Senior European Championships,qual,UB,72.0,4.2,7.0,0.0,11.2
Mali NEURAUTER,NOR,w,2023-04-16,2023 Senior European Championships,qual,UB,83.0,4.2,6.833,0.0,11.033
Mali NEURAUTER,NOR,w,2023-05-28,2023 Varna World Challenge Cup,qual,UB,21.0,4.0,4.966,0.0,8.966000000000001
Annalise NEWMAN ACHEE,TTO,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,UB,4.0,4.8,7.55,0.0,12.35
Annalise NEWMAN ACHEE,TTO,w,2023-06-28,2023 Central American and Caribbean Games,final,UB,4.0,4.7,7.5,0.0,12.2
Annalise NEWMAN ACHEE,TTO,w,2023-06-28,2023 Central American and Caribbean Games,qual,UB,4.0,4.7,8.15,0.0,12.85
Annalise NEWMAN ACHEE,TTO,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,UB,40.0,3.0,6.8,4.5,5.3
Annalise Becca NEWMAN ACHEE,TTO,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,142.0,3.3,5.566,0.3,8.566
Viivi NIEMINEN,FIN,w,2022-10-09,2022 Mersin World Challenge Cup,qual,UB,14.0,3.0,7.8,0.0,10.8
Viivi NIEMINEN,FIN,w,2023-04-30,2023 Cairo World Cup,qual,UB,30.0,2.8,7.6,0.0,10.4
Camille NORMANN,DEN,w,2022-08-14,2022 Senior European Championships,qual,UB,94.0,2.2,8.066,0.0,10.266
Sophie O FLAHERTY,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,UB,20.0,4.7,7.1,0.0,11.8
Milli De O HARA,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,UB,24.0,3.6,7.65,0.0,11.25
Soseon OH,KOR,w,2023-09-29,HANGZHOU 2022 19th Asian Games,qual,UB,22.0,5.0,5.4,0.0,10.4
Rosanna OJALA,FIN,w,2023-06-11,2023 Osijek World Challenge Cup,qual,UB,26.0,4.7,4.333,0.0,9.033
Rosanna OJALA,FIN,w,2023-05-28,2023 Varna World Challenge Cup,qual,UB,15.0,4.5,6.366,0.0,10.866
Mana OKAMURA,JPN,w,2023-02-26,2023 Cottbus World Cup,qual,UB,13.0,5.4,6.9,0.0,12.3
Mana OKAMURA,JPN,w,2023-09-29,HANGZHOU 2022 19th Asian Games,final,UB,8.0,4.9,6.3,0.0,11.2
Mana OKAMURA,JPN,w,2023-09-29,HANGZHOU 2022 19th Asian Games,qual,UB,8.0,5.2,7.733,0.0,12.933
Mana OKAMURA,JPN,w,2023-09-29,HANGZHOU 2022 19th Asian Games,AAfinal,UB,3.0,5.3,7.733,0.0,13.033
Arina OLENOVA,LAT,w,2022-08-14,2022 Senior European Championships,qual,UB,115.0,3.2,4.966,0.0,8.166
Arina OLENOVA,LAT,w,2023-08-05,2023 FISU World University Games,qual,UB,42.0,1.9,7.166,0.0,9.066
Lorrane OLIVEIRA,BRA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,36.0,5.6,7.633,0.0,13.233
Lorrane OLIVEIRA,BRA,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,88.0,5.6,6.733,0.3,12.033
Lorrane OLIVEIRA,BRA,w,2023-06-11,2023 Osijek World Challenge Cup,final,UB,4.0,5.5,7.366,0.0,12.866
Lorrane OLIVEIRA,BRA,w,2023-06-11,2023 Osijek World Challenge Cup,qual,UB,4.0,5.5,7.8,0.0,13.3
Valeriia OSIPOVA,UKR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,125.0,4.8,5.8,0.0,10.6
Valeriia OSIPOVA,UKR,w,2022-08-14,2022 Senior European Championships,qual,UB,37.0,5.0,7.533,0.0,12.533
Morgane OSYSSEK,FRA,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,UB,9.0,5.2,6.433,0.0,11.633
Morgane OSYSSEK,FRA,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,UB,26.0,5.3,6.85,0.0,12.15
Morgane OSYSSEK REIMER,FRA,w,2022-08-14,2022 Senior European Championships,qual,UB,90.0,4.9,5.533,0.0,10.433
Morgane OSYSSEK REIMER,FRA,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,UB,15.0,5.3,7.8,0.0,13.1
Morgane OSYSSEK REIMER,FRA,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,89.0,5.3,6.733,0.0,12.033
Morgane OSYSSEK REIMER,FRA,w,2023-04-16,2023 Senior European Championships,AAfinal,UB,15.0,5.3,7.5,0.0,12.8
Morgane OSYSSEK REIMER,FRA,w,2023-04-16,2023 Senior European Championships,qual,UB,91.0,5.1,5.466,0.0,10.566
Yushan OU,CHN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,AAfinal,UB,14.0,5.8,7.4,0.0,13.2
Yushan OU,CHN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,13.0,5.8,8.366,0.0,14.166
Yushan OU,CHN,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,11.0,5.8,8.3,0.0,14.1
Yushan OU,CHN,w,2023-08-05,2023 FISU World University Games,qual,UB,3.0,5.8,8.366,0.0,14.166
Yushan OU,CHN,w,2023-08-05,2023 FISU World University Games,AAfinal,UB,2.0,5.7,8.133,0.0,13.833
Areti PAGONI,GRE,w,2022-03-20,2022 Cairo World Cup,qual,UB,15.0,2.7,6.0,0.0,8.7
Areti PAGONI,GRE,w,2022-02-27,2022 Cottbus World Cup,qual,UB,16.0,1.9,4.566,0.0,6.466
Areti Paraskevi PAGONI,GRE,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,141.0,4.3,5.033,0.0,9.333
Areti Paraskevi PAGONI,GRE,w,2022-08-14,2022 Senior European Championships,qual,UB,87.0,4.3,6.233,0.0,10.533
Areti Paraskevi PAGONI,GRE,w,2023-02-26,2023 Cottbus World Cup,qual,UB,21.0,4.3,6.533,0.0,10.833
Areti Paraskevi PAGONI,GRE,w,2023-04-16,2023 Senior European Championships,qual,UB,63.0,4.3,7.566,0.0,11.866
Katrin PALICKA,AUT,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,UB,11.0,4.8,6.467,0.0,11.267
Mariana PARENTE,POR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,98.0,4.5,7.1,0.0,11.6
Mariana PARENTE,POR,w,2022-08-14,2022 Senior European Championships,qual,UB,62.0,4.5,7.033,0.0,11.533
Mariana PARENTE,POR,w,2023-02-26,2023 Cottbus World Cup,qual,UB,25.0,4.5,5.766,0.0,10.266
Mariana PARENTE,POR,w,2023-04-16,2023 Senior European Championships,qual,UB,102.0,4.7,5.466,0.0,10.166
Faustina PASCUCCI OSIROFF,ARG,w,2023-08-05,2023 FISU World University Games,qual,UB,26.0,3.9,7.1,0.0,11.0
Ruby PASS,AUS,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,17.0,5.8,8.033,0.0,13.833
Ruby PASS,AUS,w,2023-03-12,2023 Baku World Cup,final,UB,5.0,5.8,7.833,0.0,13.633
Ruby PASS,AUS,w,2023-03-12,2023 Baku World Cup,qual,UB,6.0,5.8,7.566,0.0,13.366
Ruby PASS,AUS,w,2023-03-04,2023 Doha World Cup,qual,UB,10.0,4.7,7.2,0.0,11.9
Ananya PATANAKUL,THA,w,2023-09-29,HANGZHOU 2022 19th Asian Games,AAfinal,UB,10.0,4.2,6.433,0.0,10.633
Ananya Belle PATANAKUL,THA,w,2023-09-29,HANGZHOU 2022 19th Asian Games,qual,UB,29.0,4.4,5.033,0.0,9.433
Ellie PATRICK,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,11.0,4.1,7.95,0.0,12.05
Tonya PAULSSON,SWE,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,47.0,4.8,8.066,0.0,12.866
Tonya PAULSSON,SWE,w,2022-08-14,2022 Senior European Championships,qual,UB,25.0,4.8,8.066,0.0,12.866
Tonya PAULSSON,SWE,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,47.0,4.7,8.166,0.0,12.866
Tonya PAULSSON,SWE,w,2023-02-26,2023 Cottbus World Cup,qual,UB,11.0,5.0,7.466,0.0,12.466
Tonya PAULSSON,SWE,w,2023-04-16,2023 Senior European Championships,AAfinal,UB,12.0,4.8,8.133,0.0,12.933
Tonya PAULSSON,SWE,w,2023-04-16,2023 Senior European Championships,qual,UB,19.0,4.8,8.366,0.0,13.166
Meghan PEAD,RSA,w,2023-06-11,2023 Osijek World Challenge Cup,qual,UB,21.0,4.0,6.966,0.0,10.966
Denelle PEDRICK,CAN,w,2023-06-11,2023 Osijek World Challenge Cup,qual,UB,10.0,4.3,8.133,0.0,12.433
Carolyne PEDRO,BRA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,56.0,5.2,7.6,0.0,12.8
Carolyne PEDRO,BRA,w,2022-04-03,2022 Baku World Cup,final,UB,5.0,5.0,7.8,0.0,12.8
Carolyne PEDRO,BRA,w,2022-04-03,2022 Baku World Cup,qual,UB,6.0,4.9,7.866,0.0,12.766
Carolyne PEDRO,BRA,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,UB,35.0,4.9,6.45,0.0,11.35
Carolyne PEDRO,BRA,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,UB,45.0,3.9,6.5,0.0,10.4
Macy PEGOLI,AUS,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,UB,31.0,4.9,7.05,0.0,11.95
Yamilet PENA,DOM,w,2023-06-28,2023 Central American and Caribbean Games,qual,UB,30.0,4.0,5.45,0.3,9.15
Leasha PENGKEREGO RAVENSCROFT,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,31.0,4.2,6.7,0.0,10.9
Leasha PENGKEREGO RAVENSCROFT,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,UB,31.0,4.5,6.2,0.0,10.7
Alais PEREA,ECU,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,112.0,4.1,6.8,0.0,10.9
Alais PEREA,ECU,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,99.0,4.4,7.366,0.0,11.766
Alais PEREA,ECU,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,AAfinal,UB,14.0,4.4,7.166,0.0,11.566
Alais PEREA,ECU,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,UB,21.0,4.4,7.3,0.0,11.7
Isuamy PERERA,CUB,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,UB,7.0,4.1,7.85,0.0,11.95
Isuamy PERERA,CUB,w,2023-06-28,2023 Central American and Caribbean Games,qual,UB,22.0,4.1,6.8,0.0,10.9
Ana PEREZ,ESP,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,41.0,5.5,7.733,0.3,12.933
Ana PEREZ,ESP,w,2023-04-16,2023 Senior European Championships,qual,UB,15.0,5.3,8.1,0.0,13.4
Ana PEREZ,ESP,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,UB,10.0,4.5,7.033,0.0,11.533
Mia PERRYMENT,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,47.0,1.9,7.9,0.0,9.8
Mia PERRYMENT,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,UB,30.0,3.6,7.15,0.0,10.75
Klara PETERKOVA,CZE,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,116.0,4.1,6.733,0.0,10.833
Klara PETERKOVA,CZE,w,2022-08-14,2022 Senior European Championships,qual,UB,68.0,4.1,7.233,0.0,11.333
Klara PETERKOVA,CZE,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,123.0,4.1,7.133,0.0,11.233
Klara PETERKOVA,CZE,w,2023-03-12,2023 Baku World Cup,qual,UB,26.0,4.3,6.2,0.0,10.5
Freja PETERSEN,DEN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,133.0,4.1,6.033,0.0,10.133
Freja PETERSEN,DEN,w,2022-08-14,2022 Senior European Championships,qual,UB,81.0,3.9,6.933,0.0,10.833
Alba PETISCO,ESP,w,2022-02-27,2022 Cottbus World Cup,qual,UB,14.0,5.2,6.133,0.0,11.333
Alba PETISCO,ESP,w,2022-08-14,2022 Senior European Championships,qual,UB,28.0,5.2,7.633,0.0,12.833
Alba PETISCO,ESP,w,2022-08-14,2022 Senior European Championships,TeamFinal,UB,17.0,5.2,7.933,0.0,13.133
Alba PETISCO,ESP,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,60.0,5.0,7.666,0.0,12.666
Alba PETISCO,ESP,w,2023-04-16,2023 Senior European Championships,AAfinal,UB,13.0,5.2,7.733,0.0,12.933
Alba PETISCO,ESP,w,2023-04-16,2023 Senior European Championships,qual,UB,22.0,5.2,7.9,0.0,13.1
Sheyen PETIT,FRA,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,UB,13.0,5.1,8.0,0.0,13.1
Marija PETROVA,LAT,w,2023-04-16,2023 Senior European Championships,qual,UB,117.0,2.7,4.933,0.0,7.633
Amelie PFEIL,GE2,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,UB,29.0,4.4,7.65,0.0,12.05
Nhu Phuong PHAM,VIE,w,2022-04-03,2022 Baku World Cup,qual,UB,18.0,4.0,7.8,0.0,11.8
Brooke PIERSON,USA,w,2022-02-27,2022 Winter Cup,AAfinal,UB,9.0,5.4,7.65,0.0,13.05
Brooke PIERSON,USA,w,2023-08-06,2023 Core Hydration Classic,AAfinal,UB,13.0,5.0,8.2,0.0,13.2
Brooke PIERSON,USA,w,2023-02-26,2023 Winter Cup,AAfinal,UB,22.0,5.2,6.4,0.0,11.6
Anya PILGRIM,BAR,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,137.0,3.9,6.8,0.0,10.7
Anya PILGRIM,BAR,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,AAfinal,UB,19.0,3.8,6.933,0.0,10.733
Anya PILGRIM,BAR,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,UB,46.0,3.7,6.2,0.0,9.9
Erin PINDER,BAR,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,UB,36.0,1.9,5.6,0.0,7.5
Michelle PINEDA,USA,w,2023-08-06,2023 Core Hydration Classic,AAfinal,UB,13.0,4.8,8.4,0.0,13.2
Michelle PINEDA,USA,w,2023-02-26,2023 Winter Cup,AAfinal,UB,23.0,4.8,6.7,0.0,11.5
Makarena PINTO ADASME,CHI,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,149.0,4.2,5.166,0.0,9.366
Makarena PINTO ADASME,CHI,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,AAfinal,UB,15.0,4.5,7.0,0.0,11.5
Makarena PINTO ADASME,CHI,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,UB,29.0,4.2,6.933,0.0,11.133
Erika PINXTEN,BEL,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,97.0,5.4,6.433,0.0,11.833
Erika PINXTEN,BEL,w,2023-04-30,2023 Cairo World Cup,final,UB,3.0,5.2,8.033,0.0,13.233
Erika PINXTEN,BEL,w,2023-04-30,2023 Cairo World Cup,qual,UB,5.0,5.2,7.733,0.0,12.933
Erika PINXTEN,BEL,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,UB,40.0,3.5,4.4,0.0,7.9
Mane POGHOSYAN,ARM,w,2023-06-11,2023 Osijek World Challenge Cup,qual,UB,24.0,4.0,6.033,0.0,10.033
Mane POGHOSYAN,ARM,w,2023-06-11,2023 Osijek World Challenge Cup,qual,UB,24.0,4.0,6.033,0.0,10.033
Shandy POH,SGP,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,UB,32.0,2.1,7.85,0.0,9.95
Zi Xuan Shandy POH,SGP,w,2023-09-29,HANGZHOU 2022 19th Asian Games,qual,UB,27.0,3.6,6.3,0.0,9.9
Zi Xuan Shandy POH,SGP,w,2023-09-29,HANGZHOU 2022 19th Asian Games,AAfinal,UB,16.0,3.6,4.833,0.0,8.433
Vera POL,NED,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,36.0,5.2,7.866,0.0,13.066
Vera van POL,NED,w,2022-04-03,2022 Baku World Cup,qual,UB,4.0,5.0,8.0,0.0,13.0
Vera van POL,NED,w,2022-04-03,2022 Baku World Cup,final,UB,3.0,5.0,7.966,0.0,12.966
Dominika PONIZILOVA,CZE,w,2022-08-14,2022 Senior European Championships,qual,UB,91.0,4.4,6.0,0.0,10.4
Dominika PONIZILOVA,CZE,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,142.0,4.4,6.033,0.0,10.433
Dominika PONIZILOVA,CZE,w,2023-08-05,2023 FISU World University Games,qual,UB,28.0,4.6,6.166,0.0,10.766
Dominika PONIZILOVA,CZE,w,2023-08-05,2023 FISU World University Games,AAfinal,UB,9.0,4.7,7.333,0.0,12.033
Dominika PONIZILOVA,CZE,w,2023-04-16,2023 Senior European Championships,qual,UB,56.0,4.7,7.533,0.0,12.233
Christiane POPOVICH,USA,w,2023-02-26,2023 Winter Cup,AAfinal,UB,18.0,5.5,6.55,0.0,12.05
Kacey PRATLEY,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,22.0,4.1,7.3,0.0,11.4
Kacey PRATLEY,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,UB,14.0,4.3,7.65,0.0,11.95
Andreea PREDA,ROU,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,123.0,4.9,5.766,0.0,10.666
Andreea PREDA,ROU,w,2022-10-09,2022 Mersin World Challenge Cup,qual,UB,5.0,4.9,7.65,0.0,12.55
Andreea PREDA,ROU,w,2022-10-09,2022 Mersin World Challenge Cup,final,UB,8.0,4.9,7.35,0.0,12.25
Andreea PREDA,ROU,w,2022-08-14,2022 Senior European Championships,qual,UB,47.0,4.9,7.2,0.0,12.1
Andreea PREDA,ROU,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,58.0,5.3,7.433,0.0,12.733
Qiyuan QIU,CHN,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,UB,2.0,6.3,8.4,0.0,14.7
Qiyuan QIU,CHN,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,final,UB,1.0,6.7,8.4,0.0,15.1
Qiyuan QIU,CHN,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,1.0,6.5,8.4,0.0,14.9
Qiyuan QIU,CHN,w,2023-03-12,2023 Baku World Cup,final,UB,1.0,6.2,8.5,0.0,14.7
Qiyuan QIU,CHN,w,2023-03-12,2023 Baku World Cup,qual,UB,1.0,6.2,8.566,0.0,14.766
Qiyuan QIU,CHN,w,2023-03-04,2023 Doha World Cup,final,UB,6.0,6.1,5.533,0.0,11.633
Qiyuan QIU,CHN,w,2023-03-04,2023 Doha World Cup,qual,UB,1.0,6.4,8.366,0.0,14.766
Lea QUAAS,GE1,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,UB,24.0,4.2,8.1,0.0,12.3
Lea Marie QUAAS,GER,w,2022-04-03,2022 Baku World Cup,final,UB,8.0,4.6,6.733,0.0,11.333
Lea Marie QUAAS,GER,w,2022-04-03,2022 Baku World Cup,qual,UB,8.0,4.3,8.166,0.0,12.466
Lea Marie QUAAS,GER,w,2022-02-27,2022 Cottbus World Cup,qual,UB,8.0,4.6,7.5,0.0,12.1
Lea Marie QUAAS,GER,w,2022-02-27,2022 Cottbus World Cup,final,UB,5.0,4.6,7.833,0.0,12.433
Lea Marie QUAAS,GER,w,2023-04-16,2023 Senior European Championships,qual,UB,34.0,5.0,7.7,0.0,12.7
Kirsten RAMPONO,RSA,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,UB,14.0,4.5,5.867,0.0,10.367
Mammule RANKOE,RSA,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,UB,26.0,4.2,6.7,0.0,10.9
Clara RAPOSO,CAN,w,2023-06-11,2023 Osijek World Challenge Cup,qual,UB,15.0,4.2,7.5,0.0,11.7
Camille RASMUSSEN,DEN,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,80.0,4.3,7.766,0.0,12.066
Camille RASMUSSEN,DEN,w,2022-08-14,2022 Senior European Championships,qual,UB,51.0,4.2,7.766,0.0,11.966
Camille RASMUSSEN,DEN,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,95.0,4.2,7.633,0.0,11.833
Camille RASMUSSEN,DEN,w,2023-04-16,2023 Senior European Championships,qual,UB,69.0,4.2,7.333,0.0,11.533
Valerija RATOBILSKA,LAT,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,145.0,3.5,6.533,0.0,10.033
Valerija RATOBILSKA,LAT,w,2023-04-16,2023 Senior European Championships,qual,UB,99.0,3.6,6.633,0.0,10.233
Paula RAYA,ESP,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,127.0,4.9,5.666,0.0,10.566
Paula RAYA I ARTIGAS,ESP,w,2022-08-14,2022 Senior European Championships,qual,UB,32.0,5.1,7.6,0.0,12.7
Paula RAYA I ARTIGAS,ESP,w,2022-08-14,2022 Senior European Championships,TeamFinal,UB,23.0,5.0,7.466,0.0,12.466
Lihie RAZ,ISR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,131.0,4.7,5.566,0.0,10.266
Lihie RAZ,ISR,w,2022-08-14,2022 Senior European Championships,qual,UB,42.0,4.9,7.433,0.0,12.333
Lihie RAZ,ISR,w,2022-03-29,2022 Varna World Challenge Cup,qual,UB,18.0,4.7,6.85,0.0,11.55
Lihie RAZ,ISR,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,74.0,4.9,7.5,0.0,12.4
Lihie RAZ,ISR,w,2023-03-12,2023 Baku World Cup,qual,UB,19.0,4.9,6.633,0.0,11.533
Lihie RAZ,ISR,w,2023-04-16,2023 Senior European Championships,qual,UB,77.0,4.7,6.533,0.0,11.233
Lihie RAZ,ISR,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,UB,12.0,4.9,6.267,0.0,11.167
Danyella RICHARDS,JAM,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,UB,33.0,2.8,7.1,0.0,9.9
Joscelyn ROBERSON,USA,w,2022-02-27,2022 Winter Cup,AAfinal,UB,24.0,3.7,6.05,0.0,9.75
Joscelyn ROBERSON,USA,w,2023-04-30,2023 Cairo World Cup,qual,UB,20.0,5.1,6.3,0.0,11.4
Joscelyn ROBERSON,USA,w,2023-08-06,2023 Core Hydration Classic,AAfinal,UB,29.0,4.4,6.7,0.0,11.1
Joscelyn ROBERSON,USA,w,2023-02-26,2023 Winter Cup,AAfinal,UB,29.0,5.1,5.75,0.0,10.85
Joscelyn ROBERSON,USA,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,UB,14.0,5.3,7.7,0.0,13.0
Ella ROBINSON,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,61.0,3.4,4.9,0.0,8.3
Ella ROBINSON,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,UB,29.0,3.2,7.55,0.0,10.75
Lucy ROBINSON,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,55.0,3.9,5.4,0.0,9.3
Anelena RODRIGUEZ,CRC,w,2023-06-28,2023 Central American and Caribbean Games,qual,UB,13.0,4.4,7.65,0.0,12.05
Rachel RODRIGUEZ,CRC,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,UB,5.0,4.5,7.8,0.0,12.3
Rachel RODRIGUEZ,CRC,w,2023-06-28,2023 Central American and Caribbean Games,qual,UB,15.0,4.3,7.65,0.0,11.95
Anelena RODRIGUEZ JOHANNING,CRC,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,UB,24.0,4.4,7.133,0.0,11.533
Marie ROENBECK,NOR,w,2023-05-28,2023 Varna World Challenge Cup,qual,UB,13.0,4.1,7.366,0.0,11.466
Keira ROLSTON LARKING,NZL,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,117.0,4.2,6.633,0.0,10.833
Caitlin ROOSKRANTZ,RSA,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,41.0,5.3,7.8,0.0,13.1
Caitlin ROOSKRANTZ,RSA,w,2022-03-20,2022 Cairo World Cup,final,UB,1.0,5.4,6.9,0.0,12.3
Caitlin ROOSKRANTZ,RSA,w,2022-03-20,2022 Cairo World Cup,qual,UB,3.0,5.1,6.966,0.0,12.066
Caitlin ROOSKRANTZ,RSA,w,2022-03-29,2022 Varna World Challenge Cup,qual,UB,9.0,5.6,6.75,0.0,12.35
Caitlin ROOSKRANTZ,RSA,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,46.0,5.6,7.3,0.0,12.9
Caitlin ROOSKRANTZ,RSA,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,UB,9.0,5.3,6.85,0.0,12.15
Caitlin ROOSKRANTZ,RSA,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,final,UB,3.0,5.8,7.633,0.0,13.433
Caitlin ROOSKRANTZ,RSA,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,UB,7.0,5.8,7.55,0.0,13.35
Abigail ROPER,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,32.0,4.2,6.65,0.0,10.85
Abigail ROPER,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,UB,32.0,4.1,6.5,0.0,10.6
Emily ROPER,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,23.0,4.4,7.0,0.0,11.4
Emily ROPER,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,UB,12.0,4.9,7.2,0.0,12.1
Katelyn ROSEN,USA,w,2022-02-27,2022 Winter Cup,AAfinal,UB,20.0,4.8,6.8,0.0,11.6
Katelyn ROSEN,USA,w,2023-02-26,2023 Winter Cup,AAfinal,UB,16.0,5.4,7.15,0.0,12.55
Emma ROSS,AUS,w,2023-05-28,2023 Varna World Challenge Cup,qual,UB,20.0,2.7,6.533,0.0,9.233
Paola RUANO,ESA,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,UB,14.0,3.5,7.5,0.0,11.0
Paola RUANO,ESA,w,2023-06-28,2023 Central American and Caribbean Games,qual,UB,21.0,3.5,7.6,0.0,11.1
Thantida Sophia RUECKER,THA,w,2023-09-29,HANGZHOU 2022 19th Asian Games,qual,UB,34.0,3.4,3.866,0.0,7.266
Cinthia RUIZ RODRIGUEZ,MEX,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,50.0,5.4,7.433,0.0,12.833
Hayley RUSHTON,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,UB,28.0,3.9,6.9,0.0,10.8
