Name,Country,Gender,Date,Competition,Round,Apparatus,Rank,D_Score,E_Score,Penalty,Score
Stella DIAZ,PUR,w,2023-06-28,2023 Central American and Caribbean Games,final,BB,4.0,4.4,7.0,0.0,11.4
Stella DIAZ,PUR,w,2023-06-28,2023 Central American and Caribbean Games,qual,BB,6.0,4.4,7.45,0.0,11.85
Stella DIAZ,PUR,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,FX,12.0,4.3,6.85,0.0,11.15
Stella DIAZ,PUR,w,2023-06-28,2023 Central American and Caribbean Games,qual,FX,24.0,4.2,7.05,0.0,11.25
Stella DIAZ,PUR,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,UB,11.0,4.4,7.25,0.0,11.65
Stella DIAZ,PUR,w,2023-06-28,2023 Central American and Caribbean Games,final,UB,6.0,4.4,7.65,0.0,12.05
Stella DIAZ,PUR,w,2023-06-28,2023 Central American and Caribbean Games,qual,UB,9.0,4.4,7.95,0.0,12.35
Stella DIAZ,PUR,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,VT1,16.0,4.2,7.65,0.0,11.85
Stella DIAZ,PUR,w,2023-06-28,2023 Central American and Caribbean Games,qual,VT1,19.0,4.2,8.35,0.0,12.55
Stella DIAZ MUNIZ,PUR,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,AAfinal,BB,18.0,4.4,6.5,0.0,10.9
Stella DIAZ MUNIZ,PUR,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,BB,20.0,4.5,7.2,0.0,11.7
Stella DIAZ MUNIZ,PUR,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,AAfinal,FX,22.0,4.3,7.133,0.0,11.433
Stella DIAZ MUNIZ,PUR,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,FX,39.0,3.6,7.266,0.0,10.866
Stella DIAZ MUNIZ,PUR,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,AAfinal,UB,23.0,4.5,5.566,0.0,10.066
Stella DIAZ MUNIZ,PUR,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,UB,42.0,4.8,6.233,0.3,10.733
Stella DIAZ MUNIZ,PUR,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,AAfinal,VT,23.0,3.6,8.433,0.0,12.033
Kayla DICELLO,USA,w,2023-08-06,2023 Core Hydration Classic,AAfinal,BB,7.0,5.8,7.4,0.0,13.2
Kayla DICELLO,USA,w,2023-08-06,2023 Core Hydration Classic,AAfinal,FX,7.0,5.2,7.95,0.0,13.15
Kayla DICELLO,USA,w,2023-08-06,2023 Core Hydration Classic,AAfinal,UB,25.0,5.3,6.9,0.0,12.2
Kayla DICELLO,USA,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,AAfinal,BB,4.0,5.7,7.5,0.0,13.2
Kayla DICELLO,USA,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,final,BB,4.0,5.7,8.1,0.0,13.8
Kayla DICELLO,USA,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,BB,5.0,5.7,7.366,0.0,13.066
Kayla DICELLO,USA,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,AAfinal,FX,1.0,5.5,8.233,0.0,13.733
Kayla DICELLO,USA,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,final,FX,2.0,5.5,8.233,0.0,13.733
Kayla DICELLO,USA,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,FX,2.0,5.5,8.133,0.0,13.633
Kayla DICELLO,USA,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,AAfinal,UB,1.0,5.6,8.033,0.0,13.633
Kayla DICELLO,USA,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,qual,UB,4.0,5.6,8.2,0.0,13.8
Kayla DICELLO,USA,w,2023-10-25,SANTIAGO 2023 XIX Pan American Games,AAfinal,VT,2.0,5.0,9.133,0.0,14.133
Evangelina DIMITRIOU,CYP,w,2023-04-16,2023 Senior European Championships,qual,BB,115.0,4.6,4.166,0.0,8.766
Evangelina DIMITRIOU,CYP,w,2023-04-16,2023 Senior European Championships,qual,FX,73.0,4.3,7.366,0.0,11.666
Evangelina DIMITRIOU,CYP,w,2023-04-16,2023 Senior European Championships,qual,UB,118.0,2.1,5.133,0.0,7.233
Evangelina DIMITRIOU,CYP,w,2023-04-16,2023 Senior European Championships,qual,VT1,102.0,3.4,8.466,0.0,11.866
Amelia DISIDORE,USA,w,2022-02-27,2022 Winter Cup,AAfinal,BB,22.0,4.7,6.45,0.0,11.15
Amelia DISIDORE,USA,w,2022-02-27,2022 Winter Cup,AAfinal,FX,16.0,4.9,7.45,0.0,12.35
Amelia DISIDORE,USA,w,2022-02-27,2022 Winter Cup,AAfinal,UB,23.0,4.4,5.65,0.0,10.05
Amelia DISIDORE,USA,w,2023-08-06,2023 Core Hydration Classic,AAfinal,BB,14.0,5.5,7.35,0.1,12.75
Amelia DISIDORE,USA,w,2023-08-06,2023 Core Hydration Classic,AAfinal,FX,6.0,5.6,7.65,0.0,13.25
Amelia DISIDORE,USA,w,2023-08-06,2023 Core Hydration Classic,AAfinal,UB,15.0,5.4,7.55,0.0,12.95
Amelia DISIDORE,USA,w,2023-02-26,2023 Winter Cup,AAfinal,BB,16.0,5.7,6.2,0.1,11.8
Amelia DISIDORE,USA,w,2023-02-26,2023 Winter Cup,AAfinal,FX,4.0,5.7,7.5,0.0,13.2
Amelia DISIDORE,USA,w,2023-02-26,2023 Winter Cup,AAfinal,UB,27.0,5.4,5.9,0.0,11.3
Gabby DISIDORE,USA,w,2023-02-26,2023 Winter Cup,AAfinal,UB,32.0,4.3,5.05,0.0,9.35
Sara van DISSELDORP,NED,w,2022-04-03,2022 Baku World Cup,qual,BB,9.0,4.7,7.866,0.0,12.566
Andjela DJURDJEVIC,SRB,w,2022-03-29,2022 Varna World Challenge Cup,qual,BB,31.0,4.6,4.4,0.0,9.0
Tara DONNELLY,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,BB,12.0,4.5,7.25,0.0,11.75
Tara DONNELLY,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,FX,42.0,4.5,6.8,0.0,11.3
Tara DONNELLY,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,35.0,3.4,7.25,0.0,10.65
Tara DONNELLY,GBR,w,2022-03-27,2022 British Gymnastics Championships,final,VT1,7.0,4.2,8.6,0.0,12.8
Tara DONNELLY,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT1,18.0,4.2,8.7,0.0,12.9
Tara DONNELLY,GBR,w,2022-03-27,2022 British Gymnastics Championships,final,VT2,7.0,3.6,8.75,0.0,12.35
Tara DONNELLY,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT2,18.0,3.6,8.65,0.0,12.25
Tara DONNELLY,IOM,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,BB,8.0,4.5,7.35,0.0,11.85
Tara DONNELLY,IOM,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,BB,31.0,4.5,5.6,0.0,10.1
Tara DONNELLY,IOM,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,FX,15.0,4.7,7.0,0.4,11.3
Tara DONNELLY,IOM,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,FX,23.0,4.7,7.2,0.3,11.6
Tara DONNELLY,IOM,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,UB,13.0,4.1,7.0,0.0,11.1
Tara DONNELLY,IOM,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,UB,25.0,4.1,6.95,0.0,11.05
Tara DONNELLY,IOM,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,VT,12.0,4.2,8.6,0.0,12.8
Tara DONNELLY,IOM,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,VT2,13.0,3.6,8.3,0.0,11.9
Geffen DOR,ISR,w,2022-08-14,2022 Senior European Championships,qual,BB,92.0,4.4,6.033,0.0,10.433
Geffen DOR,ISR,w,2022-08-14,2022 Senior European Championships,qual,FX,78.0,4.2,7.333,0.1,11.433
Geffen DOR,ISR,w,2022-08-14,2022 Senior European Championships,qual,UB,110.0,4.2,4.766,0.0,8.966
Geffen DOR,ISR,w,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,BB,10.0,4.4,7.433,0.0,11.833
Geffen DOR,ISR,w,2023-05-28,2023 Varna World Challenge Cup,qual,BB,21.0,4.6,6.266,0.0,10.866
Geffen DOR,ISR,w,2023-05-28,2023 Varna World Challenge Cup,qual,FX,11.0,4.4,7.2,0.0,11.6
Geffen DOR,ISR,w,2023-05-28,2023 Varna World Challenge Cup,qual,UB,18.0,3.5,6.466,0.0,9.966
Jessica DOWLING,CAN,w,2022-10-09,2022 Mersin World Challenge Cup,qual,BB,9.0,4.4,6.8,0.0,11.2
Jessica DOWLING,CAN,w,2022-10-09,2022 Mersin World Challenge Cup,qual,UB,2.0,5.4,7.75,0.0,13.15
Jessica DOWLING,CAN,w,2022-10-09,2022 Mersin World Challenge Cup,final,UB,2.0,5.4,7.95,0.0,13.35
Jessica DOWLING,CAN,w,2022-10-02,2022 Szombathely World Challenge Cup,qual,BB,14.0,4.5,6.566,0.0,11.066
Jessica DOWLING,CAN,w,2022-10-02,2022 Szombathely World Challenge Cup,qual,UB,16.0,5.3,4.733,0.0,10.033
Jessica DOWLING,CAN,w,2023-04-30,2023 Cairo World Cup,qual,BB,22.0,4.5,6.433,0.1,10.833
Jessica DOWLING,CAN,w,2023-04-30,2023 Cairo World Cup,qual,FX,9.0,4.9,7.533,0.3,12.133
Jessica DOWLING,CAN,w,2023-04-30,2023 Cairo World Cup,final,UB,6.0,5.4,7.333,0.0,12.733
Jessica DOWLING,CAN,w,2023-04-30,2023 Cairo World Cup,qual,UB,6.0,5.4,7.366,0.0,12.766
Jessica DOWLING,CAN,w,2023-04-30,2023 Cairo World Cup,qual,VT1,21.0,4.2,8.5,0.1,12.6
Jessica DOWLING,CAN,w,2023-04-30,2023 Cairo World Cup,qual,VT2,21.0,3.4,7.7,0.1,11.0
Jessica DOWLING,CAN,w,2023-05-28,2023 Varna World Challenge Cup,qual,BB,14.0,4.5,7.566,0.0,12.066
Jessica DOWLING,CAN,w,2023-05-28,2023 Varna World Challenge Cup,final,FX,7.0,4.9,7.233,0.1,12.033
Jessica DOWLING,CAN,w,2023-05-28,2023 Varna World Challenge Cup,qual,FX,7.0,4.9,7.4,0.2,12.1
Jessica DOWLING,CAN,w,2023-05-28,2023 Varna World Challenge Cup,final,UB,8.0,5.5,5.566,0.0,11.066
Jessica DOWLING,CAN,w,2023-05-28,2023 Varna World Challenge Cup,qual,UB,6.0,5.4,7.233,0.0,12.633
Rebecca DOWNIE,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,BB,9.0,5.0,6.95,0.0,11.95
Rebecca DOWNIE,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,FX,10.0,4.4,8.1,0.0,12.5
Rebecca DOWNIE,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,UB,2.0,5.7,7.9,0.0,13.6
Rebecca DOWNIE,GBR,w,2022-03-27,2022 British Gymnastics Championships,qual,VT1,23.0,4.2,8.6,0.0,12.8
Rebecca DOWNIE,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,BB,3.0,5.1,7.85,0.0,12.95
Rebecca DOWNIE,GBR,w,2023-03-26,2023 British Gymnastics Championships,final,UB,1.0,5.9,8.45,0.0,14.35
Rebecca DOWNIE,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,UB,1.0,5.9,8.35,0.0,14.25
Rebecca DOWNIE,GBR,w,2023-04-16,2023 Senior European Championships,final,UB,2.0,6.3,7.933,0.0,14.233
Rebecca DOWNIE,GBR,w,2023-04-16,2023 Senior European Championships,qual,UB,4.0,6.3,8.066,0.0,14.366
Skylar DRASER,USA,w,2022-02-27,2022 Winter Cup,AAfinal,BB,18.0,5.3,6.85,0.0,12.15
Skylar DRASER,USA,w,2022-02-27,2022 Winter Cup,AAfinal,FX,21.0,4.5,7.15,0.0,11.65
Skylar DRASER,USA,w,2022-02-27,2022 Winter Cup,AAfinal,UB,13.0,5.1,7.7,0.0,12.8
Amari DRAYTON,USA,w,2023-02-26,2023 Winter Cup,AAfinal,BB,29.0,5.2,4.45,0.0,9.65
Amari DRAYTON,USA,w,2023-02-26,2023 Winter Cup,AAfinal,FX,23.0,5.1,6.4,0.0,11.5
Amari DRAYTON,USA,w,2023-02-26,2023 Winter Cup,AAfinal,UB,20.0,5.0,6.85,0.0,11.85
Eliska DRNCOVA,CZE,w,2023-02-26,2023 Cottbus World Cup,qual,BB,22.0,5.0,7.066,0.0,12.066
Eliska DRNCOVA,CZE,w,2023-02-26,2023 Cottbus World Cup,qual,UB,19.0,4.9,6.366,0.0,11.266
Eliska DRNCOVA,CZE,w,2023-04-16,2023 Senior European Championships,qual,BB,83.0,4.9,5.4,0.1,10.2
Eliska DRNCOVA,CZE,w,2023-04-16,2023 Senior European Championships,qual,FX,53.0,4.5,7.466,0.0,11.966
Eliska DRNCOVA,CZE,w,2023-04-16,2023 Senior European Championships,qual,UB,47.0,4.9,7.533,0.0,12.433
Eliska DRNCOVA,CZE,w,2023-04-16,2023 Senior European Championships,qual,VT1,88.0,3.6,8.566,0.0,12.166
Siyu DU,CHN,w,2023-08-05,2023 FISU World University Games,qual,FX,16.0,4.1,7.933,0.0,12.033
Siyu DU,CHN,w,2023-08-05,2023 FISU World University Games,final,UB,1.0,5.8,8.033,0.0,13.832999999999998
Siyu DU,CHN,w,2023-08-05,2023 FISU World University Games,qual,UB,1.0,6.2,8.166,0.0,14.366
Siyu DU,CHN,w,2023-08-05,2023 FISU World University Games,qual,VT1,8.0,4.2,8.9,0.0,13.1
Lauren DUCAS,CUB,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,BB,19.0,4.5,5.75,0.0,10.25
Lauren DUCAS,CUB,w,2023-06-28,2023 Central American and Caribbean Games,qual,BB,20.0,4.5,6.4,0.0,10.9
Lauren DUCAS,CUB,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,FX,15.0,4.1,6.8,0.0,10.9
Lauren DUCAS,CUB,w,2023-06-28,2023 Central American and Caribbean Games,qual,FX,26.0,4.2,6.9,0.0,11.1
Lauren DUCAS,CUB,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,UB,18.0,2.3,5.25,0.0,7.55
Lauren DUCAS,CUB,w,2023-06-28,2023 Central American and Caribbean Games,qual,UB,31.0,3.6,5.2,0.0,8.8
Lauren DUCAS,CUB,w,2023-06-28,2023 Central American and Caribbean Games,AAfinal,VT1,19.0,3.4,7.7,0.0,11.1
Lauren DUCAS,CUB,w,2023-06-28,2023 Central American and Caribbean Games,qual,VT1,29.0,3.4,8.4,0.0,11.8
Jamilia DUFFUS,JAM,w,2023-06-28,2023 Central American and Caribbean Games,qual,BB,34.0,3.9,3.55,0.0,7.45
Jamilia DUFFUS,JAM,w,2023-06-28,2023 Central American and Caribbean Games,qual,FX,36.0,3.5,4.55,0.0,8.05
Jamilia DUFFUS,JAM,w,2023-06-28,2023 Central American and Caribbean Games,qual,UB,34.0,3.3,3.75,0.0,7.05
Jamilia DUFFUS,JAM,w,2023-06-28,2023 Central American and Caribbean Games,qual,VT1,25.0,4.2,8.3,0.3,12.2
Courtney DUNBAR,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,BB,33.0,3.9,6.4,0.0,10.3
Courtney DUNBAR,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,FX,28.0,3.9,7.3,0.0,11.2
Courtney DUNBAR,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,UB,41.0,1.7,7.6,0.0,9.3
Courtney DUNBAR,GBR,w,2023-03-26,2023 British Gymnastics Championships,qual,VT1,35.0,3.2,8.649999999999999,0.0,11.85
Antonia DUTA,ROU,w,2022-04-03,2022 Baku World Cup,qual,BB,34.0,5.0,4.1,0.0,9.1
Antonia DUTA,ROU,w,2022-04-03,2022 Baku World Cup,qual,FX,5.0,5.0,7.666,0.1,12.566
Antonia DUTA,ROU,w,2022-04-03,2022 Baku World Cup,final,FX,4.0,5.0,7.833,0.0,12.833
Antonia DUTA,ROU,w,2022-04-03,2022 Baku World Cup,qual,VT1,14.0,4.2,8.5,0.3,12.4
Antonia DUTA,ROU,w,2022-04-03,2022 Baku World Cup,qual,VT2,14.0,3.6,8.7,0.0,12.3
Antonia DUTA,ROU,w,2022-08-14,2022 Senior European Championships,qual,BB,80.0,4.5,6.666,0.1,11.066
Antonia DUTA,ROU,w,2022-08-14,2022 Senior European Championships,qual,FX,83.0,5.0,6.633,0.3,11.333
Antonia DUTA,ROU,w,2022-08-14,2022 Senior European Championships,qual,UB,41.0,4.9,7.5,0.0,12.4
Antonia DUTA,ROU,w,2022-08-14,2022 Senior European Championships,qual,VT1,65.0,4.2,8.3,0.0,12.5
Antonia DUTA,ROU,w,2022-03-29,2022 Varna World Challenge Cup,qual,BB,20.0,4.8,6.3,0.1,11.0
Antonia DUTA,ROU,w,2022-03-29,2022 Varna World Challenge Cup,qual,FX,9.0,5.1,7.45,0.0,12.55
Antonia DUTA,ROU,w,2022-03-29,2022 Varna World Challenge Cup,qual,UB,17.0,4.7,6.95,0.0,11.65
Antonia DUTA,ROU,w,2022-03-29,2022 Varna World Challenge Cup,qual,VT1,13.0,4.2,8.75,0.0,12.95
Antonia DUTA,ROU,w,2022-03-29,2022 Varna World Challenge Cup,qual,VT2,13.0,3.6,8.4,0.0,12.0
Amanda EDWARDS,AUS,w,2023-08-05,2023 FISU World University Games,qual,BB,24.0,4.4,7.133,0.0,11.533
Amanda EDWARDS,AUS,w,2023-08-05,2023 FISU World University Games,AAfinal,BB,7.0,4.5,7.8,0.0,12.3
Amanda EDWARDS,AUS,w,2023-08-05,2023 FISU World University Games,qual,FX,18.0,4.5,7.666,0.3,11.866
Amanda EDWARDS,AUS,w,2023-08-05,2023 FISU World University Games,AAfinal,FX,7.0,4.5,7.633,0.0,12.133
Amanda EDWARDS,AUS,w,2023-08-05,2023 FISU World University Games,qual,UB,31.0,3.4,7.266,0.0,10.666
Amanda EDWARDS,AUS,w,2023-08-05,2023 FISU World University Games,AAfinal,UB,16.0,3.4,7.6,0.0,11.0
Amanda EDWARDS,AUS,w,2023-08-05,2023 FISU World University Games,AAfinal,VT,16.0,3.6,8.733,0.0,12.333
Amanda EDWARDS,AUS,w,2023-08-05,2023 FISU World University Games,qual,VT1,38.0,3.2,8.566,0.0,11.766000000000002
Jordis EICHMAN,USA,w,2023-02-26,2023 Winter Cup,AAfinal,BB,5.0,5.4,7.55,0.0,12.95
Jordis EICHMAN,USA,w,2023-02-26,2023 Winter Cup,AAfinal,FX,14.0,5.2,7.4,0.1,12.5
Jordis EICHMAN,USA,w,2023-02-26,2023 Winter Cup,AAfinal,UB,12.0,5.3,7.6,0.0,12.9
Martina EISENEGGER,SUI,w,2023-04-16,2023 Senior European Championships,qual,BB,97.0,4.6,5.2,0.1,9.7
Martina EISENEGGER,SUI,w,2023-04-16,2023 Senior European Championships,qual,UB,65.0,5.0,6.666,0.0,11.666
Darja ELBE,LAT,w,2022-08-14,2022 Senior European Championships,qual,BB,113.0,3.7,5.3,0.0,9.0
Darja ELBE,LAT,w,2022-08-14,2022 Senior European Championships,qual,UB,113.0,1.8,6.4,0.0,8.2
None ELPITIYA BADALG D,SRI,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,BB,17.0,4.7,5.85,0.0,10.55
None ELPITIYA BADALG D,SRI,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,AAfinal,UB,17.0,4.6,5.9,0.0,10.5
Milka Gehani ELPITIYA BADALGE DONA,SRI,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,143.0,3.1,7.9,4.3,6.7
Milka Gehani ELPITIYA BADALGE DONA,SRI,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,BB,132.0,4.7,6.266,0.0,10.966
Milka Gehani ELPITIYA BADALGE DONA,SRI,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,FX,115.0,4.9,7.066,0.2,11.766
Milka Gehani ELPITIYA BADALGE DONA,SRI,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,150.0,4.5,4.633,0.0,9.133
Milka Gehani ELPITIYA BADALGE DONA,SRI,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,100.0,4.4,8.533,0.0,12.933
Milka Gehani ELPITIYA BADALGE DONA,SRI,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,BB,33.0,5.0,4.75,0.0,9.75
Milka Gehani ELPITIYA BADALGE DONA,SRI,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,FX,30.0,4.6,6.35,0.3,10.65
Milka Gehani ELPITIYA BADALGE DONA,SRI,w,2022-08-02,BIRMINGHAM 2022 Commonwealth Games,qual,UB,14.0,4.8,7.2,0.0,12.0
Sandra ELSADEK,EGY,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,BB,93.0,4.3,7.533,0.0,11.833
Sandra ELSADEK,EGY,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,FX,126.0,4.3,7.266,0.0,11.566
Sandra ELSADEK,EGY,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,134.0,4.1,6.633,0.0,10.733
Sandra ELSADEK,EGY,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,102.0,4.2,8.8,0.1,12.9
Alexandra EMEINIDOU,GRE,w,2023-03-12,2023 Baku World Cup,qual,FX,28.0,4.1,7.266,0.0,11.366
Alexandra EMEINIDOU,GRE,w,2023-03-12,2023 Baku World Cup,qual,VT1,19.0,3.6,7.666,0.1,11.166
Alexandra EMEINIDOU,GRE,w,2023-03-12,2023 Baku World Cup,qual,VT2,19.0,3.4,8.4,0.0,11.8
Fien ENGHELS,BEL,w,2022-08-14,2022 Senior European Championships,qual,BB,19.0,4.7,8.0,0.0,12.7
Fien ENGHELS,BEL,w,2022-08-14,2022 Senior European Championships,qual,UB,36.0,5.4,7.2,0.0,12.6
Fien ENGHELS,BEL,w,2022-08-14,2022 Senior European Championships,TeamFinal,UB,22.0,5.5,7.133,0.0,12.633
Fien ENGHELS,BEL,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,BB,145.0,4.6,5.933,0.0,10.533
Fien ENGHELS,BEL,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,FX,54.0,4.6,8.0,0.0,12.6
Fien ENGHELS,BEL,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,38.0,5.7,7.333,0.0,13.033
Fien ENGHELS,BEL,w,2023-04-16,2023 Senior European Championships,final,BB,8.0,5.0,6.733,0.3,11.433
Fien ENGHELS,BEL,w,2023-04-16,2023 Senior European Championships,qual,BB,7.0,5.2,7.633,0.0,12.833
Fien ENGHELS,BEL,w,2023-04-16,2023 Senior European Championships,qual,UB,10.0,5.8,8.133,0.0,13.933
Fien ENGHELS,BEL,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,BB,27.0,5.1,7.0,0.1,12.0
Fien ENGHELS,BEL,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,final,UB,3.0,5.5,8.166,0.0,13.666
Fien ENGHELS,BEL,w,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,UB,4.0,5.4,8.45,0.0,13.85
Dohyun EOM,KOR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,119.0,5.4,5.1,0.0,10.5
Dohyun EOM,KOR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,53.0,5.0,7.633,0.0,12.633
Dohyun EOM,KOR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,42.0,5.5,7.566,0.0,13.066
Dohyun EOM,KOR,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,95.0,4.2,8.4,0.0,12.6
Dohyun EOM,KOR,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,BB,102.0,5.9,5.833,0.0,11.733
Dohyun EOM,KOR,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,33.0,5.5,7.633,0.0,13.133
Antea ERCEGOVIC,CRO,w,2023-04-16,2023 Senior European Championships,qual,FX,115.0,3.2,7.366,0.6,9.966
Julie ERICHSEN,NOR,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,84.0,5.3,6.866,0.0,12.166
Julie ERICHSEN,NOR,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,152.0,3.6,7.733,0.0,11.333
Julie ERICHSEN,NOR,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT1,32.0,3.6,7.733,0.0,11.333
Julie ERICHSEN,NOR,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,VT2,32.0,3.4,8.766,0.0,12.166
Julie ERICHSEN,NOR,w,2023-04-30,2023 Cairo World Cup,qual,UB,16.0,5.0,6.766,0.0,11.766
Julie ERICHSEN,NOR,w,2023-04-30,2023 Cairo World Cup,qual,VT1,13.0,4.2,8.766,0.0,12.966
Julie ERICHSEN,NOR,w,2023-04-30,2023 Cairo World Cup,qual,VT2,13.0,3.4,8.7,0.0,12.1
Julie ERICHSEN,NOR,w,2023-02-26,2023 Cottbus World Cup,final,UB,6.0,5.0,7.566,0.0,12.566
Julie ERICHSEN,NOR,w,2023-02-26,2023 Cottbus World Cup,qual,UB,8.0,5.0,7.7,0.0,12.7
Julie ERICHSEN,NOR,w,2023-02-26,2023 Cottbus World Cup,qual,VT1,11.0,4.2,8.633,0.0,12.833
Julie ERICHSEN,NOR,w,2023-02-26,2023 Cottbus World Cup,qual,VT2,11.0,3.4,8.666,0.0,12.066
Julie ERICHSEN,NOR,w,2023-04-16,2023 Senior European Championships,qual,UB,40.0,5.0,7.566,0.0,12.566
Julie ERICHSEN,NOR,w,2023-04-16,2023 Senior European Championships,qual,VT1,104.0,3.6,8.266,0.0,11.866
Alva ERIKSSON,SWE,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,BB,124.0,4.6,5.7,0.0,10.3
Alva ERIKSSON,SWE,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,FX,81.0,4.6,7.7,0.1,12.2
Alva ERIKSSON,SWE,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,UB,84.0,4.7,7.333,0.0,12.033
Alva ERIKSSON,SWE,w,2022-11-06,2022 51st FIG Artistic Gymnastics World Championships,qual,VT1,133.0,3.2,8.566,0.0,11.766
Alva ERIKSSON,SWE,w,2022-08-14,2022 Senior European Championships,qual,BB,72.0,4.1,7.166,0.0,11.266
Alva ERIKSSON,SWE,w,2022-08-14,2022 Senior European Championships,qual,FX,51.0,4.4,7.7,0.1,12.0
Alva ERIKSSON,SWE,w,2022-08-14,2022 Senior European Championships,qual,UB,52.0,4.4,7.533,0.0,11.933
Alva ERIKSSON,SWE,w,2022-08-14,2022 Senior European Championships,qual,VT1,104.0,3.2,8.366,0.0,11.566
Alva ERIKSSON,SWE,w,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,UB,87.0,4.8,7.233,0.0,12.033
