"","season","mnth","day","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed","casual","registered","bikers"
"2364",2,"April",103,"9",0,3,1,"cloudy/misty",0.38,0.3939,0.94,0.2239,2,63,65
"2365",2,"April",103,"10",0,3,1,"cloudy/misty",0.4,0.4091,0.87,0.194,4,42,46
"2366",2,"April",103,"11",0,3,1,"cloudy/misty",0.42,0.4242,0.82,0.194,4,57,61
"2367",2,"April",103,"12",0,3,1,"light rain/snow",0.42,0.4242,0.82,0.2537,12,83,95
"2368",2,"April",103,"13",0,3,1,"cloudy/misty",0.44,0.4394,0.77,0.194,6,55,61
"2369",2,"April",103,"14",0,3,1,"cloudy/misty",0.42,0.4242,0.77,0.2537,24,82,106
"2370",2,"April",103,"15",0,3,1,"cloudy/misty",0.44,0.4394,0.72,0.2836,12,69,81
"2371",2,"April",103,"16",0,3,1,"clear",0.46,0.4545,0.67,0.2836,23,119,142
"2372",2,"April",103,"17",0,3,1,"clear",0.46,0.4545,0.67,0.2985,25,284,309
"2373",2,"April",103,"18",0,3,1,"clear",0.44,0.4394,0.62,0.3881,28,293,321
"2374",2,"April",103,"19",0,3,1,"clear",0.44,0.4394,0.62,0.2537,15,160,175
"2375",2,"April",103,"20",0,3,1,"clear",0.44,0.4394,0.62,0.2537,7,119,126
"2376",2,"April",103,"21",0,3,1,"clear",0.42,0.4242,0.67,0.1642,17,100,117
"2377",2,"April",103,"22",0,3,1,"clear",0.42,0.4242,0.67,0.194,10,89,99
"2378",2,"April",103,"23",0,3,1,"clear",0.4,0.4091,0.71,0.1343,5,57,62
"2379",2,"April",104,"0",0,4,1,"clear",0.38,0.3939,0.76,0.1343,3,18,21
"2380",2,"April",104,"1",0,4,1,"clear",0.38,0.3939,0.76,0.2239,1,9,10
"2381",2,"April",104,"2",0,4,1,"clear",0.36,0.3485,0.76,0.1343,0,3,3
"2382",2,"April",104,"3",0,4,1,"clear",0.34,0.3333,0.81,0.1343,0,2,2
"2383",2,"April",104,"4",0,4,1,"clear",0.34,0.3636,0.76,0,1,8,9
"2384",2,"April",104,"5",0,4,1,"clear",0.34,0.3485,0.76,0.0896,2,12,14
"2385",2,"April",104,"6",0,4,1,"clear",0.34,0.3485,0.76,0.1045,4,66,70
"2386",2,"April",104,"7",0,4,1,"clear",0.38,0.3939,0.66,0,11,182,193
"2387",2,"April",104,"8",0,4,1,"clear",0.42,0.4242,0.58,0.1642,21,316,337
"2388",2,"April",104,"9",0,4,1,"clear",0.46,0.4545,0.51,0.1343,18,152,170
"2389",2,"April",104,"10",0,4,1,"clear",0.5,0.4848,0.51,0.194,21,68,89
"2390",2,"April",104,"11",0,4,1,"clear",0.52,0.5,0.45,0.1642,28,87,115
"2391",2,"April",104,"12",0,4,1,"clear",0.54,0.5152,0.42,0.1343,35,110,145
"2392",2,"April",104,"13",0,4,1,"clear",0.56,0.5303,0.37,0.2239,38,121,159
"2393",2,"April",104,"14",0,4,1,"clear",0.56,0.5303,0.35,0.0896,36,101,137
"2394",2,"April",104,"15",0,4,1,"clear",0.6,0.6212,0.31,0.0896,57,85,142
"2395",2,"April",104,"16",0,4,1,"clear",0.6,0.6061,0.26,0.1045,49,153,202
"2396",2,"April",104,"17",0,4,1,"clear",0.6,0.6061,0.28,0,50,338,388
"2397",2,"April",104,"18",0,4,1,"clear",0.56,0.5303,0.3,0,47,290,337
"2398",2,"April",104,"19",0,4,1,"clear",0.54,0.5152,0.32,0,37,222,259
"2399",2,"April",104,"20",0,4,1,"clear",0.5,0.4848,0.51,0.194,22,147,169
"2400",2,"April",104,"21",0,4,1,"clear",0.46,0.4545,0.63,0.1343,19,126,145
"2401",2,"April",104,"22",0,4,1,"clear",0.48,0.4697,0.55,0.1045,22,82,104
"2402",2,"April",104,"23",0,4,1,"clear",0.46,0.4545,0.59,0.1045,7,40,47
"2403",2,"April",105,"0",1,5,0,"clear",0.44,0.4394,0.67,0,6,21,27
"2404",2,"April",105,"1",1,5,0,"clear",0.44,0.4394,0.62,0,6,9,15
"2405",2,"April",105,"2",1,5,0,"clear",0.4,0.4091,0.76,0,8,10,18
"2406",2,"April",105,"3",1,5,0,"clear",0.4,0.4091,0.76,0,0,3,3
"2407",2,"April",105,"4",1,5,0,"clear",0.38,0.3939,0.82,0.0896,0,3,3
"2408",2,"April",105,"5",1,5,0,"clear",0.36,0.3636,0.81,0.1045,2,11,13
"2409",2,"April",105,"6",1,5,0,"clear",0.36,0.3636,0.81,0.0896,5,42,47
"2410",2,"April",105,"7",1,5,0,"clear",0.4,0.4091,0.71,0.1642,10,139,149
"2411",2,"April",105,"8",1,5,0,"clear",0.44,0.4394,0.62,0.2985,21,279,300
"2412",2,"April",105,"9",1,5,0,"clear",0.5,0.4848,0.55,0.194,16,162,178
"2413",2,"April",105,"10",1,5,0,"clear",0.5,0.4848,0.55,0.194,31,91,122
"2414",2,"April",105,"11",1,5,0,"clear",0.52,0.5,0.55,0.194,41,95,136
"2415",2,"April",105,"12",1,5,0,"clear",0.52,0.5,0.55,0.2836,45,155,200
"2416",2,"April",105,"13",1,5,0,"clear",0.54,0.5152,0.52,0.2537,47,133,180
"2417",2,"April",105,"14",1,5,0,"clear",0.54,0.5152,0.52,0.2537,57,106,163
"2418",2,"April",105,"15",1,5,0,"clear",0.54,0.5152,0.52,0.4478,50,112,162
"2419",2,"April",105,"16",1,5,0,"clear",0.52,0.5,0.55,0.4925,70,173,243
"2420",2,"April",105,"17",1,5,0,"cloudy/misty",0.5,0.4848,0.63,0.3881,64,267,331
"2421",2,"April",105,"18",1,5,0,"cloudy/misty",0.46,0.4545,0.67,0.3881,47,216,263
"2422",2,"April",105,"19",1,5,0,"clear",0.42,0.4242,0.77,0.3881,41,168,209
"2423",2,"April",105,"20",1,5,0,"cloudy/misty",0.4,0.4091,0.76,0.3284,26,92,118
"2424",2,"April",105,"21",1,5,0,"cloudy/misty",0.4,0.4091,0.76,0.2985,25,77,102
"2425",2,"April",105,"22",1,5,0,"cloudy/misty",0.38,0.3939,0.82,0.3881,16,64,80
"2426",2,"April",105,"23",1,5,0,"cloudy/misty",0.36,0.3485,0.81,0.194,8,56,64
"2427",2,"April",106,"0",0,6,0,"cloudy/misty",0.36,0.3485,0.81,0.2239,7,36,43
"2428",2,"April",106,"1",0,6,0,"cloudy/misty",0.36,0.3333,0.87,0.2836,5,28,33
"2429",2,"April",106,"2",0,6,0,"cloudy/misty",0.36,0.3485,0.87,0.1343,5,19,24
"2430",2,"April",106,"3",0,6,0,"cloudy/misty",0.36,0.3485,0.87,0.1642,5,9,14
"2431",2,"April",106,"4",0,6,0,"cloudy/misty",0.36,0.3485,0.87,0.2239,1,4,5
"2432",2,"April",106,"5",0,6,0,"cloudy/misty",0.38,0.3939,0.87,0.2836,1,3,4
"2433",2,"April",106,"6",0,6,0,"light rain/snow",0.4,0.4091,0.82,0.3284,1,9,10
"2434",2,"April",106,"7",0,6,0,"cloudy/misty",0.4,0.4091,0.82,0.4179,3,18,21
"2435",2,"April",106,"8",0,6,0,"light rain/snow",0.4,0.4091,0.87,0.3582,7,38,45
"2436",2,"April",106,"9",0,6,0,"light rain/snow",0.4,0.4091,1,0.2985,2,27,29
"2437",2,"April",106,"10",0,6,0,"light rain/snow",0.42,0.4242,0.94,0.3881,1,21,22
"2438",2,"April",106,"11",0,6,0,"light rain/snow",0.42,0.4242,0.94,0.4478,4,27,31
"2439",2,"April",106,"12",0,6,0,"cloudy/misty",0.46,0.4545,0.88,0.5821,6,26,32
"2440",2,"April",106,"13",0,6,0,"light rain/snow",0.46,0.4545,0.94,0.5224,9,49,58
"2441",2,"April",106,"14",0,6,0,"light rain/snow",0.52,0.5,0.83,0.5821,14,49,63
"2442",2,"April",106,"15",0,6,0,"light rain/snow",0.52,0.5,0.83,0.5821,16,62,78
"2443",2,"April",106,"16",0,6,0,"light rain/snow",0.5,0.4848,0.88,0.4627,6,27,33
"2444",2,"April",106,"17",0,6,0,"light rain/snow",0.5,0.4848,0.88,0.5821,1,14,15
"2445",2,"April",106,"18",0,6,0,"cloudy/misty",0.5,0.4848,0.94,0.3881,6,32,38
"2446",2,"April",106,"19",0,6,0,"cloudy/misty",0.52,0.5,0.94,0.4179,9,62,71
"2447",2,"April",106,"20",0,6,0,"light rain/snow",0.44,0.4394,0.94,0.2239,4,49,53
"2448",2,"April",106,"21",0,6,0,"cloudy/misty",0.44,0.4394,0.94,0,1,13,14
"2449",2,"April",106,"22",0,6,0,"light rain/snow",0.42,0.4242,1,0,2,22,24
"2450",2,"April",106,"23",0,6,0,"cloudy/misty",0.44,0.4394,0.77,0.2836,5,30,35
"2451",2,"April",107,"0",0,0,0,"cloudy/misty",0.44,0.4394,0.77,0.2836,4,29,33
"2452",2,"April",107,"1",0,0,0,"clear",0.42,0.4242,0.67,0.2239,6,25,31
"2453",2,"April",107,"2",0,0,0,"clear",0.4,0.4091,0.62,0.194,4,25,29
"2454",2,"April",107,"3",0,0,0,"clear",0.4,0.4091,0.66,0.1343,12,13,25
"2455",2,"April",107,"4",0,0,0,"clear",0.36,0.3636,0.76,0.1045,2,5,7
"2456",2,"April",107,"5",0,0,0,"clear",0.36,0.3485,0.71,0.1642,2,1,3
"2457",2,"April",107,"6",0,0,0,"clear",0.36,0.3182,0.66,0.4478,3,5,8
"2458",2,"April",107,"7",0,0,0,"clear",0.36,0.3333,0.5,0.3582,2,14,16
"2459",2,"April",107,"8",0,0,0,"clear",0.38,0.3939,0.46,0.3881,7,36,43
"2460",2,"April",107,"9",0,0,0,"clear",0.4,0.4091,0.43,0.2836,31,71,102
"2461",2,"April",107,"10",0,0,0,"clear",0.42,0.4242,0.44,0.4478,91,120,211
"2462",2,"April",107,"11",0,0,0,"clear",0.46,0.4545,0.41,0.4179,119,185,304
"2463",2,"April",107,"12",0,0,0,"clear",0.46,0.4545,0.38,0.3881,167,187,354
"2464",2,"April",107,"13",0,0,0,"clear",0.5,0.4848,0.34,0.3881,181,162,343
"2465",2,"April",107,"14",0,0,0,"clear",0.52,0.5,0.34,0.3881,170,191,361
"2466",2,"April",107,"15",0,0,0,"clear",0.54,0.5152,0.32,0.5224,179,209,388
"2467",2,"April",107,"16",0,0,0,"clear",0.54,0.5152,0.3,0.3582,161,182,343
"2468",2,"April",107,"17",0,0,0,"clear",0.56,0.5303,0.3,0.4478,143,163,306
"2469",2,"April",107,"18",0,0,0,"clear",0.56,0.5303,0.3,0.3881,102,175,277
"2470",2,"April",107,"19",0,0,0,"clear",0.56,0.5303,0.3,0.2985,75,135,210
"2471",2,"April",107,"20",0,0,0,"clear",0.52,0.5,0.36,0.194,44,97,141
"2472",2,"April",107,"21",0,0,0,"clear",0.5,0.4848,0.42,0.194,13,70,83
"2473",2,"April",107,"22",0,0,0,"clear",0.5,0.4848,0.39,0.1045,21,49,70
"2474",2,"April",107,"23",0,0,0,"clear",0.44,0.4394,0.67,0.1642,19,37,56
"2475",2,"April",108,"0",0,1,1,"clear",0.46,0.4545,0.47,0.0896,15,24,39
"2476",2,"April",108,"1",0,1,1,"clear",0.46,0.4545,0.47,0.1343,11,8,19
"2477",2,"April",108,"2",0,1,1,"clear",0.42,0.4242,0.67,0.1045,14,2,16
"2478",2,"April",108,"3",0,1,1,"clear",0.42,0.4242,0.62,0.1045,6,1,7
"2479",2,"April",108,"4",0,1,1,"clear",0.4,0.4091,0.87,0.1642,2,4,6
"2480",2,"April",108,"5",0,1,1,"clear",0.4,0.4091,0.76,0.0896,0,16,16
"2481",2,"April",108,"6",0,1,1,"clear",0.4,0.4091,0.82,0,3,51,54
"2482",2,"April",108,"7",0,1,1,"clear",0.46,0.4545,0.63,0,12,156,168
"2483",2,"April",108,"8",0,1,1,"clear",0.46,0.4545,0.63,0,20,277,297
"2484",2,"April",108,"9",0,1,1,"cloudy/misty",0.5,0.4848,0.55,0.1045,37,132,169
"2485",2,"April",108,"10",0,1,1,"cloudy/misty",0.52,0.5,0.55,0.1045,41,68,109
"2486",2,"April",108,"11",0,1,1,"cloudy/misty",0.54,0.5152,0.52,0.0896,36,87,123
"2487",2,"April",108,"12",0,1,1,"cloudy/misty",0.56,0.5303,0.49,0.0896,60,124,184
"2488",2,"April",108,"13",0,1,1,"cloudy/misty",0.56,0.5303,0.49,0.1642,41,128,169
"2489",2,"April",108,"14",0,1,1,"cloudy/misty",0.58,0.5455,0.49,0.194,49,95,144
"2490",2,"April",108,"15",0,1,1,"cloudy/misty",0.6,0.6212,0.43,0.194,64,112,176
"2491",2,"April",108,"16",0,1,1,"clear",0.6,0.6212,0.46,0.2836,40,165,205
"2492",2,"April",108,"17",0,1,1,"clear",0.58,0.5455,0.49,0.2836,66,362,428
"2493",2,"April",108,"18",0,1,1,"clear",0.64,0.6212,0.31,0.3582,41,321,362
"2494",2,"April",108,"19",0,1,1,"clear",0.56,0.5303,0.46,0.2537,42,244,286
"2495",2,"April",108,"20",0,1,1,"clear",0.6,0.6212,0.33,0.2985,29,136,165
"2496",2,"April",108,"21",0,1,1,"clear",0.56,0.5303,0.37,0.2836,20,131,151
"2497",2,"April",108,"22",0,1,1,"clear",0.52,0.5,0.55,0.2836,9,81,90
"2498",2,"April",108,"23",0,1,1,"clear",0.5,0.4848,0.59,0.2537,11,35,46
"2499",2,"April",109,"0",0,2,1,"clear",0.5,0.4848,0.55,0.2239,2,23,25
"2500",2,"April",109,"1",0,2,1,"clear",0.46,0.4545,0.63,0.2239,5,2,7
"2501",2,"April",109,"2",0,2,1,"clear",0.46,0.4545,0.67,0.2836,8,5,13
"2502",2,"April",109,"3",0,2,1,"clear",0.48,0.4697,0.63,0.2239,0,3,3
"2503",2,"April",109,"4",0,2,1,"clear",0.46,0.4545,0.67,0.0896,1,4,5
"2504",2,"April",109,"5",0,2,1,"cloudy/misty",0.46,0.4545,0.72,0.194,1,17,18
"2505",2,"April",109,"6",0,2,1,"cloudy/misty",0.48,0.4697,0.67,0,2,63,65
"2506",2,"April",109,"7",0,2,1,"cloudy/misty",0.52,0.5,0.55,0,22,166,188
"2507",2,"April",109,"8",0,2,1,"cloudy/misty",0.5,0.4848,0.68,0.1343,20,331,351
"2508",2,"April",109,"9",0,2,1,"light rain/snow",0.52,0.5,0.63,0.0896,23,139,162
"2509",2,"April",109,"10",0,2,1,"cloudy/misty",0.5,0.4848,0.72,0.2239,15,60,75
"2510",2,"April",109,"11",0,2,1,"cloudy/misty",0.54,0.5152,0.68,0.1642,19,53,72
"2511",2,"April",109,"12",0,2,1,"cloudy/misty",0.54,0.5152,0.64,0.0896,19,84,103
"2512",2,"April",109,"13",0,2,1,"cloudy/misty",0.54,0.5152,0.68,0.2239,26,103,129
"2513",2,"April",109,"14",0,2,1,"cloudy/misty",0.54,0.5152,0.64,0.194,19,88,107
"2514",2,"April",109,"15",0,2,1,"cloudy/misty",0.54,0.5152,0.65,0.1642,44,83,127
"2515",2,"April",109,"16",0,2,1,"clear",0.56,0.5303,0.52,0.2985,30,162,192
"2516",2,"April",109,"17",0,2,1,"clear",0.56,0.5303,0.6,0.1045,39,372,411
"2517",2,"April",109,"18",0,2,1,"cloudy/misty",0.54,0.5152,0.64,0.1343,44,377,421
"2518",2,"April",109,"19",0,2,1,"cloudy/misty",0.5,0.4848,0.72,0.194,28,248,276
"2519",2,"April",109,"20",0,2,1,"cloudy/misty",0.5,0.4848,0.72,0.2239,20,148,168
"2520",2,"April",109,"21",0,2,1,"cloudy/misty",0.5,0.4848,0.72,0.1343,8,114,122
"2521",2,"April",109,"22",0,2,1,"clear",0.48,0.4697,0.77,0.0896,3,109,112
"2522",2,"April",109,"23",0,2,1,"clear",0.46,0.4545,0.88,0.0896,11,41,52
"2523",2,"April",110,"0",0,3,1,"clear",0.44,0.4394,0.88,0.1343,4,29,33
"2524",2,"April",110,"1",0,3,1,"clear",0.42,0.4242,0.94,0.1642,2,5,7
"2525",2,"April",110,"2",0,3,1,"clear",0.42,0.4242,0.94,0.1642,0,2,2
"2526",2,"April",110,"3",0,3,1,"clear",0.42,0.4242,0.94,0,0,2,2
"2527",2,"April",110,"4",0,3,1,"clear",0.4,0.4091,1,0.1045,5,4,9
"2528",2,"April",110,"5",0,3,1,"clear",0.4,0.4091,0.94,0.194,1,14,15
"2529",2,"April",110,"6",0,3,1,"clear",0.42,0.4242,0.94,0.1642,2,62,64
"2530",2,"April",110,"7",0,3,1,"clear",0.44,0.4394,0.94,0,26,211,237
"2531",2,"April",110,"8",0,3,1,"clear",0.62,0.6061,0.69,0.4627,22,374,396
"2532",2,"April",110,"9",0,3,1,"clear",0.66,0.6212,0.61,0.2836,27,170,197
"2533",2,"April",110,"10",0,3,1,"clear",0.62,0.6061,0.69,0.0896,45,86,131
"2534",2,"April",110,"11",0,3,1,"clear",0.62,0.6061,0.69,0.0896,31,87,118
"2535",2,"April",110,"12",0,3,1,"clear",0.7,0.6515,0.48,0.3881,28,117,145
"2536",2,"April",110,"13",0,3,1,"clear",0.7,0.6515,0.48,0.3881,42,135,177
"2537",2,"April",110,"14",0,3,1,"clear",0.74,0.6515,0.4,0.4627,33,115,148
"2538",2,"April",110,"15",0,3,1,"cloudy/misty",0.76,0.6667,0.35,0.3582,32,113,145
"2539",2,"April",110,"16",0,3,1,"cloudy/misty",0.76,0.6667,0.35,0.3582,54,201,255
"2540",2,"April",110,"17",0,3,1,"cloudy/misty",0.74,0.6515,0.37,0.4179,34,398,432
"2541",2,"April",110,"18",0,3,1,"clear",0.74,0.6515,0.3,0.3582,56,385,441
"2542",2,"April",110,"19",0,3,1,"clear",0.7,0.6364,0.32,0.2537,74,309,383
"2543",2,"April",110,"20",0,3,1,"clear",0.68,0.6212,0.32,0.1045,31,194,225
"2544",2,"April",110,"21",0,3,1,"clear",0.66,0.6212,0.36,0.2836,38,134,172
"2545",2,"April",110,"22",0,3,1,"clear",0.62,0.6212,0.41,0.2537,12,105,117
"2546",2,"April",110,"23",0,3,1,"clear",0.6,0.6212,0.4,0.3284,14,79,93
"2547",2,"April",111,"0",0,4,1,"clear",0.56,0.5303,0.43,0.3582,11,33,44
"2548",2,"April",111,"1",0,4,1,"clear",0.52,0.5,0.45,0.2239,6,20,26
"2549",2,"April",111,"2",0,4,1,"clear",0.5,0.4848,0.42,0.3881,3,10,13
"2550",2,"April",111,"3",0,4,1,"cloudy/misty",0.46,0.4545,0.51,0.4627,4,3,7
"2551",2,"April",111,"4",0,4,1,"cloudy/misty",0.44,0.4394,0.54,0.4478,2,4,6
"2552",2,"April",111,"5",0,4,1,"cloudy/misty",0.42,0.4242,0.54,0.5522,0,14,14
"2553",2,"April",111,"6",0,4,1,"cloudy/misty",0.4,0.4091,0.58,0.5821,2,73,75
"2554",2,"April",111,"7",0,4,1,"cloudy/misty",0.42,0.4242,0.47,0.4627,15,183,198
"2555",2,"April",111,"8",0,4,1,"cloudy/misty",0.4,0.4091,0.5,0.4925,19,346,365
"2556",2,"April",111,"9",0,4,1,"cloudy/misty",0.42,0.4242,0.47,0.2836,18,178,196
"2557",2,"April",111,"10",0,4,1,"clear",0.42,0.4242,0.44,0.3582,25,73,98
"2558",2,"April",111,"11",0,4,1,"clear",0.44,0.4394,0.41,0.2836,34,99,133
"2559",2,"April",111,"12",0,4,1,"clear",0.46,0.4545,0.38,0.1642,49,150,199
"2560",2,"April",111,"13",0,4,1,"clear",0.48,0.4697,0.33,0.3284,55,122,177
"2561",2,"April",111,"14",0,4,1,"clear",0.5,0.4848,0.34,0.3881,68,160,228
"2562",2,"April",111,"15",0,4,1,"clear",0.52,0.5,0.29,0.4179,69,166,235
"2563",2,"April",111,"16",0,4,1,"clear",0.52,0.5,0.27,0.3582,66,228,294
"2564",2,"April",111,"17",0,4,1,"clear",0.5,0.4848,0.29,0.1642,79,402,481
"2565",2,"April",111,"18",0,4,1,"clear",0.5,0.4848,0.25,0.2836,71,381,452
"2566",2,"April",111,"19",0,4,1,"clear",0.46,0.4545,0.28,0.2836,52,272,324
"2567",2,"April",111,"20",0,4,1,"clear",0.44,0.4394,0.3,0.1343,28,176,204
"2568",2,"April",111,"21",0,4,1,"clear",0.42,0.4242,0.47,0.194,25,159,184
"2569",2,"April",111,"22",0,4,1,"clear",0.42,0.4242,0.38,0.0896,31,106,137
"2570",2,"April",111,"23",0,4,1,"clear",0.4,0.4091,0.43,0.1045,13,86,99
"2571",2,"April",112,"0",0,5,1,"clear",0.36,0.3485,0.62,0.194,3,30,33
"2572",2,"April",112,"1",0,5,1,"clear",0.36,0.3333,0.53,0.2537,2,22,24
"2573",2,"April",112,"2",0,5,1,"clear",0.36,0.3333,0.53,0.2985,2,7,9
"2574",2,"April",112,"3",0,5,1,"clear",0.36,0.3333,0.53,0.2985,0,2,2
"2575",2,"April",112,"4",0,5,1,"clear",0.34,0.3182,0.53,0.2836,1,2,3
"2576",2,"April",112,"5",0,5,1,"clear",0.34,0.3182,0.53,0.2239,0,16,16
"2577",2,"April",112,"6",0,5,1,"clear",0.34,0.3182,0.53,0.2836,2,47,49
"2578",2,"April",112,"7",0,5,1,"cloudy/misty",0.34,0.3182,0.53,0.2836,5,175,180
"2579",2,"April",112,"8",0,5,1,"cloudy/misty",0.34,0.3182,0.53,0.2537,15,331,346
"2580",2,"April",112,"9",0,5,1,"light rain/snow",0.34,0.303,0.61,0.2985,17,178,195
"2581",2,"April",112,"10",0,5,1,"cloudy/misty",0.36,0.3485,0.62,0.194,32,104,136
"2582",2,"April",112,"11",0,5,1,"light rain/snow",0.34,0.3333,0.66,0.194,23,83,106
"2583",2,"April",112,"12",0,5,1,"light rain/snow",0.34,0.3333,0.76,0.1343,19,61,80
"2584",2,"April",112,"13",0,5,1,"light rain/snow",0.34,0.3333,0.87,0.194,3,37,40
"2585",2,"April",112,"14",0,5,1,"light rain/snow",0.34,0.3182,0.87,0.2537,3,33,36
"2586",2,"April",112,"15",0,5,1,"light rain/snow",0.34,0.3333,0.87,0.194,13,62,75
"2587",2,"April",112,"16",0,5,1,"light rain/snow",0.34,0.3333,0.87,0.1343,4,58,62
"2588",2,"April",112,"17",0,5,1,"light rain/snow",0.32,0.303,0.93,0.2239,6,63,69
"2589",2,"April",112,"18",0,5,1,"light rain/snow",0.32,0.303,0.93,0.2239,4,47,51
"2590",2,"April",112,"19",0,5,1,"light rain/snow",0.32,0.303,0.93,0.2239,7,48,55
"2591",2,"April",112,"20",0,5,1,"light rain/snow",0.32,0.303,0.87,0.2239,8,39,47
"2592",2,"April",112,"21",0,5,1,"light rain/snow",0.3,0.303,0.93,0.1642,5,23,28
"2593",2,"April",112,"22",0,5,1,"light rain/snow",0.3,0.303,1,0.1343,3,21,24
"2594",2,"April",112,"23",0,5,1,"light rain/snow",0.32,0.3333,0.93,0.1045,0,17,17
"2595",2,"April",113,"0",0,6,0,"cloudy/misty",0.32,0.3182,1,0.194,0,18,18
"2596",2,"April",113,"1",0,6,0,"cloudy/misty",0.32,0.3182,1,0.194,5,11,16
"2597",2,"April",113,"2",0,6,0,"light rain/snow",0.32,0.3333,1,0.1343,3,14,17
"2598",2,"April",113,"3",0,6,0,"light rain/snow",0.32,0.3333,1,0.0896,0,4,4
"2599",2,"April",113,"4",0,6,0,"light rain/snow",0.34,0.3636,1,0,2,3,5
"2600",2,"April",113,"5",0,6,0,"light rain/snow",0.34,0.3636,1,0,1,6,7
"2601",2,"April",113,"6",0,6,0,"cloudy/misty",0.34,0.3333,1,0.1642,0,11,11
"2602",2,"April",113,"7",0,6,0,"light rain/snow",0.34,0.3333,1,0.1642,2,17,19
"2603",2,"April",113,"8",0,6,0,"cloudy/misty",0.36,0.3333,1,0.2537,15,32,47
"2604",2,"April",113,"9",0,6,0,"cloudy/misty",0.38,0.3939,0.94,0.2985,13,55,68
"2605",2,"April",113,"10",0,6,0,"cloudy/misty",0.42,0.4242,0.88,0.2239,36,93,129
"2606",2,"April",113,"11",0,6,0,"cloudy/misty",0.46,0.4545,0.88,0.2239,68,164,232
"2607",2,"April",113,"12",0,6,0,"clear",0.52,0.5,0.83,0.4179,94,197,291
"2608",2,"April",113,"13",0,6,0,"clear",0.52,0.5,0.83,0.3881,126,186,312
"2609",2,"April",113,"14",0,6,0,"clear",0.58,0.5455,0.78,0.3582,182,209,391
"2610",2,"April",113,"15",0,6,0,"clear",0.6,0.5909,0.73,0.3881,171,226,397
"2611",2,"April",113,"16",0,6,0,"clear",0.6,0.5909,0.73,0.2836,180,246,426
"2612",2,"April",113,"17",0,6,0,"clear",0.6,0.5909,0.73,0.3284,168,215,383
"2613",2,"April",113,"18",0,6,0,"clear",0.58,0.5455,0.78,0.194,149,227,376
"2614",2,"April",113,"19",0,6,0,"clear",0.56,0.5303,0.83,0.2836,84,199,283
"2615",2,"April",113,"20",0,6,0,"cloudy/misty",0.54,0.5152,0.88,0.2537,45,138,183
"2616",2,"April",113,"21",0,6,0,"cloudy/misty",0.56,0.5303,0.83,0.2836,32,103,135
"2617",2,"April",113,"22",0,6,0,"cloudy/misty",0.58,0.5455,0.78,0.2537,55,114,169
"2618",2,"April",113,"23",0,6,0,"cloudy/misty",0.54,0.5152,0.88,0.1642,31,86,117
"2619",2,"April",114,"0",0,0,0,"clear",0.52,0.5,0.83,0.2239,30,66,96
"2620",2,"April",114,"1",0,0,0,"clear",0.5,0.4848,0.88,0.194,14,40,54
"2621",2,"April",114,"2",0,0,0,"clear",0.5,0.4848,0.88,0.194,27,45,72
"2622",2,"April",114,"3",0,0,0,"clear",0.5,0.4848,0.94,0.0896,4,20,24
"2623",2,"April",114,"4",0,0,0,"clear",0.5,0.4848,0.94,0.0896,0,5,5
"2624",2,"April",114,"5",0,0,0,"clear",0.5,0.4848,0.94,0.0896,5,7,12
"2625",2,"April",114,"6",0,0,0,"cloudy/misty",0.5,0.4848,1,0,10,3,13
"2626",2,"April",114,"7",0,0,0,"cloudy/misty",0.5,0.4848,1,0,16,11,27
"2627",2,"April",114,"8",0,0,0,"clear",0.52,0.5,0.94,0.2239,38,42,80
"2628",2,"April",114,"9",0,0,0,"clear",0.56,0.5303,0.88,0.2537,73,104,177
"2629",2,"April",114,"10",0,0,0,"clear",0.6,0.5758,0.78,0.1642,118,171,289
"2630",2,"April",114,"11",0,0,0,"clear",0.66,0.6212,0.65,0.1343,124,193,317
"2631",2,"April",114,"12",0,0,0,"clear",0.68,0.6364,0.65,0.2537,168,220,388
"2632",2,"April",114,"13",0,0,0,"clear",0.7,0.6515,0.58,0.2836,205,236,441
"2633",2,"April",114,"14",0,0,0,"clear",0.7,0.6515,0.54,0.3284,197,223,420
"2634",2,"April",114,"15",0,0,0,"clear",0.66,0.6212,0.61,0.2537,167,202,369
"2635",2,"April",114,"16",0,0,0,"clear",0.74,0.6667,0.48,0.3881,162,197,359
"2636",2,"April",114,"17",0,0,0,"clear",0.66,0.6212,0.65,0.2985,142,189,331
"2637",2,"April",114,"18",0,0,0,"clear",0.64,0.6061,0.69,0.1642,96,174,270
"2638",2,"April",114,"19",0,0,0,"light rain/snow",0.6,0.5606,0.83,0.2836,62,132,194
"2639",2,"April",114,"20",0,0,0,"light rain/snow",0.6,0.5606,0.83,0.2836,34,71,105
"2640",2,"April",114,"21",0,0,0,"light rain/snow",0.54,0.5152,0.94,0.1642,8,53,61
"2641",2,"April",114,"22",0,0,0,"light rain/snow",0.54,0.5152,1,0.1642,5,40,45
"2642",2,"April",114,"23",0,0,0,"light rain/snow",0.54,0.5152,1,0.0896,5,37,42
"2643",2,"April",115,"0",0,1,1,"light rain/snow",0.52,0.5,1,0,2,10,12
"2644",2,"April",115,"1",0,1,1,"clear",0.54,0.5152,1,0.0896,2,8,10
"2645",2,"April",115,"2",0,1,1,"clear",0.54,0.5152,1,0.0896,1,9,10
"2646",2,"April",115,"3",0,1,1,"cloudy/misty",0.5,0.4848,1,0.1045,2,8,10
